x,y,theta,left_voltage,right_voltage,left_velo,right_velo,left_accel,right_accel,left_eff,right_eff,dt
125.785118,-141.922409,-2.486918,8242,-7182,441.000000,-306.799988,22052.205078,-15341.533203,74.251320,62.097588,19998
125.479134,-142.477570,-2.382249,3363,-1521,362.200012,-150.199997,18110.000000,-7510.000000,100.000000,100.000000,20000
125.151825,-142.996185,-2.279973,-2137,4435,112.800003,88.199997,5643.104004,4412.426758,79.035217,29.198586,19989
124.941544,-143.521667,-2.185737,-5525,8649,30.200001,183.199997,1509.320801,9155.879883,8.085169,30.717688,20009
124.695747,-144.131851,-2.116832,-3376,5020,17.600000,-24.200001,880.396179,-1210.544800,7.842325,7.204915,19991
124.515938,-144.857437,-2.092071,-5291,6332,17.600000,-12.400000,880.044006,-620.031006,4.957481,2.916023,19999
124.315186,-145.071182,-2.064726,-3425,5901,-0.000000,-12.400000,0.000000,-620.031006,0.000000,3.126235,19999
124.184715,-145.178268,-2.060153,-6807,5950,-0.000000,-12.400000,0.000000,-620.031006,0.000000,3.105583,19999
124.161057,-145.393005,-2.075824,-5833,6831,-4.600000,48.599998,-230.000000,2430.000000,1.173703,10.534914,20000
124.186859,-145.655914,-2.100001,-7139,8451,-84.800003,204.000000,-4240.212402,10200.509766,17.631395,35.426388,19999
124.162575,-145.769089,-2.130222,-7965,8421,-148.199997,170.800003,-7410.370605,8540.426758,27.338518,29.802605,19999
124.050026,-145.953293,-2.166187,-7989,8439,-138.399994,194.399994,-6921.038086,9721.458008,25.500080,33.898609,19997
124.093216,-145.963409,-2.206454,-8377,8839,-187.800003,219.199997,-9390.000000,10960.000000,32.918922,36.403030,20000
124.141586,-145.886185,-2.248841,-8661,9098,-191.199997,251.399994,-9560.477539,12570.627930,32.358620,40.474049,19999
124.298080,-145.990997,-2.300499,-8722,9492,-219.399994,265.600006,-10970.547852,13280.664062,36.880123,40.891060,19999
124.447601,-146.110153,-2.356592,-9092,9597,-239.000000,273.799988,-11950.597656,13690.683594,38.447479,41.685963,19999
124.569046,-146.175339,-2.417977,-9209,9702,-243.600006,295.600006,-12180.609375,14780.739258,38.677578,44.483936,19999
124.109314,-145.696121,-2.483343,-9394,9856,-272.600006,324.000000,-13630.681641,16200.809570,42.385975,47.783695,19999
124.071129,-145.550232,-2.552706,-9782,9979,-302.000000,339.600006,-15101.509766,16981.699219,44.998215,49.238354,19998
123.989128,-145.349182,-2.625271,-9893,10034,-313.399994,352.399994,-15670.783203,17620.880859,46.092419,50.589146,19999
