x,y,theta,left_voltage,right_voltage,left_velo,right_velo,left_accel,right_accel,left_eff,right_eff,dt
0.000000,0.000000,0.000000,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30
-0.020172,-0.067718,0.000003,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19208
-0.020172,-0.067718,0.000006,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.000014,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.000024,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19998
-0.020172,-0.067718,0.000037,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20000
-0.020172,-0.067718,0.000051,0,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.000067,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.000085,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20000
-0.020172,-0.067718,0.000106,12,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20001
-0.020172,-0.067718,0.000128,0,6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.000153,0,6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19998
-0.020172,-0.067718,0.000180,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20965
-0.020172,-0.067718,0.000209,-6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19998
-0.020172,-0.067718,0.000240,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.000273,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.000308,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.000346,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20000
-0.020172,-0.067718,0.000385,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.000426,6,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.000470,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20000
-0.020172,-0.067718,0.000516,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19998
-0.020172,-0.067718,0.000563,0,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.000613,6,6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.000665,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.000718,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.000774,0,6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.000831,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.000890,0,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.000952,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.001015,-6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.001080,-6,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.001147,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.001216,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20000
-0.020172,-0.067718,0.001286,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19998
-0.020172,-0.067718,0.001358,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.001385,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20000
-0.020172,-0.067718,0.001365,6,6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.001387,0,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.001413,6,6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19998
-0.020172,-0.067718,0.001376,0,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.001395,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20000
-0.020172,-0.067718,0.001401,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.001394,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.001399,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.001382,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.001388,12,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.001386,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.001383,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.001382,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.001384,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.001398,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.001389,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.001383,0,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.001393,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.001352,6,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.001373,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.001380,6,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.001409,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19999
-0.020172,-0.067718,0.001384,0,0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20000
-0.020172,-0.067718,0.001379,6,-6,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19998
