time,x,y,theta,left_voltage,right_voltage,left_velocity,right_velocity,left_actual_velocity,right_actual_velocity,left_actual_voltage,right_actual_voltage
6525387,0.000006,0.001416,0.001576,12000,-12000,0,0,30.800000,-43.133333,-nan,0.000000
6534956,0.000003,0.000623,0.001680,12000,-12000,0,0,153.533333,-158.200000,-nan,0.000000
6544956,-0.000062,-0.012556,0.003415,12000,-12000,0,0,159.933333,-150.866667,-nan,0.000000
6554956,0.012586,-0.051078,0.008477,12000,-12000,0,0,127.266667,-115.000000,-nan,0.000000
6564956,0.011589,-0.116800,0.017130,12000,-12000,0,0,121.866667,-78.733333,-nan,0.000000
6574956,-0.003450,-0.199549,0.028066,12000,-12000,0,0,136.000000,-59.666667,-nan,0.000000
6584956,-0.006927,-0.294316,0.040550,12000,-12000,0,0,130.266667,-78.266667,-nan,0.000000
6594955,-0.012166,-0.399340,0.054393,12000,-12000,0,0,176.266667,-118.933333,-nan,0.000000
6604956,-0.005027,-0.280453,0.070390,12000,-12000,0,0,206.600000,-141.133333,-nan,0.000000
6614956,-0.016899,-0.424428,0.089408,12000,-12000,0,0,207.800000,-131.533333,-nan,0.000000
6624956,0.015650,-0.096861,0.111035,12000,-12000,0,0,216.466667,-162.000000,-nan,0.000000
6634956,-0.007032,-0.276865,0.134920,12000,-12000,0,0,232.800000,-198.000000,-nan,0.000000
6644956,0.041918,0.054994,0.160747,12000,-12000,0,0,253.266667,-209.733333,-nan,0.000000
6654955,0.018166,-0.151694,0.188088,12000,-12000,0,0,272.666667,-224.133333,-nan,0.000000
6664956,0.095803,0.228959,0.216985,12000,-12000,0,0,281.066667,-225.600000,-nan,0.000000
6674956,0.041575,0.002171,0.247684,12000,-12000,0,0,292.733333,-214.533333,-nan,0.000000
6684956,0.162226,0.451111,0.279897,12000,-12000,0,0,307.733333,-228.400000,-nan,0.000000
6694956,0.087138,0.207547,0.313453,12000,-12000,0,0,310.733333,-246.800000,-nan,0.000000
6704956,0.248974,0.680498,0.348454,12000,-12000,0,0,316.200000,-257.666667,-nan,0.000000
6714955,0.149284,0.422723,0.384841,12000,-12000,0,0,321.000000,-287.866667,-nan,0.000000
6724956,0.356544,0.909551,0.422726,12000,-12000,0,0,336.200000,-276.000000,-nan,0.000000
6734955,0.228641,0.641127,0.461872,12000,-12000,0,0,358.133333,-285.000000,-nan,0.000000
6744956,0.459366,1.083784,0.501991,12000,-12000,0,0,367.733333,-298.266667,-nan,0.000000
6754956,0.307296,0.808351,0.543406,12000,-12000,0,0,376.800000,-309.200000,-nan,0.000000
6764956,0.632381,1.323037,0.585789,12000,-12000,0,0,393.533333,-311.200000,-nan,0.000000
6774956,0.444066,1.053487,0.629080,12000,-12000,0,0,404.866667,-311.000000,-nan,0.000000
6784956,0.700034,1.390646,0.673401,12000,-12000,0,0,404.266667,-323.333333,-nan,0.000000
6794956,0.479081,1.127463,0.718643,12000,-12000,0,0,398.200000,-337.933333,-nan,0.000000
6804956,0.718875,1.390331,0.765117,12000,-12000,0,0,399.600000,-345.733333,-nan,0.000000
6814956,0.460842,1.135360,0.812878,12000,-12000,0,0,405.266667,-361.000000,-nan,0.000000
6824956,0.594461,1.256973,0.861641,12000,-12000,0,0,406.533333,-372.600000,-nan,0.000000
6834956,0.301244,1.018925,0.911367,12000,-12000,0,0,420.466667,-375.066667,-nan,0.000000
6844956,0.368752,1.069708,0.961889,11278,-11278,0,0,416.600000,-390.466667,-nan,0.000000
6854956,0.043328,0.856077,1.013143,11278,-11278,0,0,409.866667,-373.466667,-nan,0.000000
6864956,0.190097,0.943509,1.064813,9427,-9427,0,0,375.066667,-318.733333,-nan,0.000000
6874957,-0.157707,0.763397,1.116382,9427,-9427,0,0,370.400000,-343.266667,-nan,0.000000
6884956,0.183581,0.920397,1.167827,7560,-7560,0,0,364.933333,-360.466667,-nan,0.000000
6894956,-0.180549,0.777133,1.219347,7560,-7560,0,0,382.333333,-384.000000,-nan,0.000000
6904956,0.398009,0.973572,1.270630,5708,-5708,0,0,390.800000,-365.400000,-nan,0.000000
6914956,0.025188,0.869461,1.321595,5708,-5708,0,0,379.000000,-363.000000,-nan,0.000000
6924956,0.622304,1.006512,1.371714,3872,-3872,0,0,352.333333,-338.066667,-nan,0.000000
6934957,0.256257,0.942828,1.420632,3872,-3872,0,0,332.466667,-308.600000,-nan,0.000000
6944956,0.763310,1.008078,1.468360,2108,-2108,0,0,289.333333,-273.066667,-nan,0.000000
6954956,0.413991,0.981126,1.514488,2108,-2108,0,0,260.800000,-253.933333,-nan,0.000000
6964956,0.883904,0.997876,1.559273,450,-450,0,0,218.333333,-235.533333,-nan,0.000000
6974957,0.558552,1.001867,1.602111,450,-450,0,0,207.666667,-209.533333,-nan,0.000000
6984958,1.114378,0.974222,1.641414,0,0,0,0,170.066667,-165.933333,-nan,0.000000
6994957,0.847905,0.998431,1.676641,0,0,0,0,166.733333,-158.333333,-nan,0.000000
7004956,1.210994,0.954710,1.707683,0,0,0,0,207.600000,-185.000000,-nan,0.000000
7014956,1.004030,0.986633,1.735253,0,0,0,0,215.466667,-203.800000,-nan,0.000000
7024957,1.211915,0.949870,1.760758,0,0,0,0,208.666667,-212.666667,-nan,0.000000
7034956,1.034722,0.986572,1.784581,0,0,0,0,191.333333,-203.933333,-nan,0.000000
7066956,1.346302,0.911445,1.844894,0,0,0,0,118.600000,-150.333333,-nan,0.000000
7076957,1.218982,0.948774,1.862361,0,0,0,0,99.066667,-123.600000,-nan,0.000000
7086956,1.377612,0.900043,1.878923,0,0,0,0,82.000000,-102.266667,-nan,0.000000
7096957,1.265850,0.936862,1.894415,0,0,0,0,73.600000,-88.200000,-nan,0.000000
7106956,1.434143,0.879364,1.908462,0,0,0,0,66.933333,-79.733333,-nan,0.000000
7116956,1.347058,0.910771,1.920650,0,0,0,0,67.200000,-71.133333,-nan,0.000000
7126957,1.403993,0.889862,1.930969,0,0,0,0,58.600000,-62.000000,-nan,0.000000
7136956,1.342684,0.913421,1.939615,0,0,0,0,51.266667,-60.466667,-nan,0.000000
7146956,1.337540,0.915575,1.947083,0,0,0,0,42.066667,-56.866667,-nan,0.000000
7156957,1.295671,0.932377,1.953022,0,0,0,0,38.333333,-52.666667,-nan,0.000000
7166957,1.341947,0.913743,1.957266,0,0,0,0,26.466667,-49.400000,-nan,0.000000
7176957,1.321695,0.922074,1.960149,0,0,0,0,26.466667,-44.200000,-nan,0.000000
7186957,1.321526,0.922178,1.961882,0,0,0,0,26.466667,-38.466667,-nan,0.000000
7196956,1.315706,0.924596,1.962711,0,0,0,0,26.466667,-30.666667,-nan,0.000000
7206957,1.303704,0.929557,1.962714,0,0,0,0,25.066667,-29.666667,-nan,0.000000
7216957,1.308381,0.927612,1.962047,0,0,0,0,24.200000,-25.866667,-nan,0.000000
7226957,1.314441,0.925099,1.961183,0,0,0,0,24.200000,-23.400000,-nan,0.000000
7236957,1.320316,0.922668,1.960346,0,0,0,0,22.866667,-23.400000,-nan,0.000000
7246957,1.324888,0.920780,1.959695,0,0,0,0,22.266667,-23.400000,0.000000,0.000000
7256957,1.327778,0.919589,1.959284,0,0,0,0,20.466667,-19.400000,-nan,0.000000
7266957,1.329538,0.918864,1.959033,0,0,0,0,18.400000,-19.400000,-nan,0.000000
7276957,1.330130,0.918620,1.958949,0,0,0,0,17.733333,-19.533333,-nan,0.000000
7286957,1.329471,0.918891,1.959043,0,0,0,0,19.600000,-15.466667,-nan,0.000000
7296957,1.328601,0.919249,1.959166,0,0,0,0,16.333333,-15.466667,0.000000,0.000000
7306957,1.328117,0.919448,1.959235,0,0,0,0,10.200000,-14.200000,-nan,0.000000
7316957,1.328242,0.919397,1.959217,0,0,0,0,0.000000,-5.733333,0.000000,0.000000
7326957,1.328917,0.919119,1.959121,0,0,0,0,0.000000,-6.533333,-nan,0.000000
7336957,1.329836,0.918741,1.958991,0,0,0,0,0.000000,-6.533333,-nan,0.000000
7346957,1.330565,0.918441,1.958887,0,0,0,0,0.000000,9.400000,-nan,0.000000
7356957,1.331154,0.918198,1.958803,0,0,0,0,0.000000,15.933333,-nan,0.000000
7366957,1.331454,0.918075,1.958760,0,0,0,0,0.000000,15.933333,-nan,0.000000
7376957,1.331409,0.918093,1.958767,0,0,0,0,0.000000,0.000000,-nan,0.000000
7386957,1.331573,0.918026,1.958743,0,0,0,0,0.000000,0.000000,0.000000,0.000000
7396957,1.331923,0.917882,1.958693,0,0,0,0,0.000000,0.000000,-nan,0.000000
7406957,1.332235,0.917754,1.958649,0,0,0,0,0.000000,0.000000,-nan,0.000000
7416957,1.332869,0.917493,1.958559,0,0,0,0,0.000000,0.000000,0.000000,0.000000
7426958,1.333228,0.917345,1.958508,0,0,0,0,0.000000,0.000000,0.000000,0.000000
7436957,1.333397,0.917276,1.958484,0,0,0,0,0.000000,0.000000,0.000000,0.000000
7446957,1.333529,0.917221,1.958465,0,0,0,0,0.000000,0.000000,0.000000,0.000000
7456957,1.333668,0.917164,1.958445,0,0,0,0,0.000000,0.000000,0.000000,0.000000
7466957,1.333812,0.917105,1.958425,0,0,0,0,0.000000,0.000000,0.000000,0.000000
7476957,1.333970,0.917040,1.958402,0,0,0,0,0.000000,0.000000,0.000000,0.000000
7486957,1.334119,0.916979,1.958381,0,0,0,0,0.000000,0.000000,-nan,0.000000
7496957,1.334248,0.916926,1.958362,0,0,0,0,0.000000,0.000000,-nan,0.000000
7506957,1.334365,0.916878,1.958346,0,0,0,0,0.000000,0.000000,-nan,0.000000
7516957,1.334479,0.916831,1.958330,0,0,0,0,0.000000,0.000000,0.000000,0.000000
