time,x,y,theta,left_velocity,right_velocity,left_voltage,right_voltage,left_actual_velocity,right_actual_velocity,left_actual_voltage,right_actual_voltage,clamp,intake,conveyor
8054951,0.000007,0.002079,-0.000293,0,0,0,0,0.000000,0.000000,-2.000000,2.000000,0,-0.000000,0.000000
8064951,0.000007,0.002071,-0.000292,0,0,0,0,0.000000,0.000000,-2.000000,-2.000000,0,-0.000000,0.000000
8074951,0.000007,0.002069,-0.000292,0,0,0,0,0.000000,0.000000,2.000000,2.000000,0,-0.000000,0.000000
8084951,0.000007,0.002072,-0.000292,0,0,0,0,0.000000,0.000000,0.000000,-2.000000,0,-0.000000,0.000000
8094951,0.000006,0.002044,-0.000288,0,0,0,0,0.000000,0.000000,-2.000000,0.000000,0,-0.000000,0.000000
8104951,0.000007,0.002055,-0.000290,0,0,0,0,0.000000,0.000000,2.000000,2.000000,0,-0.000000,0.000000
8114951,0.000007,0.002099,-0.000296,0,0,0,0,0.000000,0.000000,2.000000,0.000000,0,-0.000000,0.000000
8124952,0.000007,0.002100,-0.000296,0,0,0,0,0.000000,0.000000,-4.000000,0.000000,0,-0.000000,0.000000
8148981,0.000007,0.002116,-0.000298,0,0,0,0,0.000000,0.000000,0.000000,-2.000000,0,-0.000000,0.000000
8158984,0.000007,0.002086,-0.000294,0,0,0,0,0.000000,0.000000,-2.000000,0.000000,0,-0.000000,0.000000
8168981,0.000007,0.002087,-0.000294,0,0,0,0,0.000000,0.000000,2.000000,2.000000,0,-0.000000,0.000000
8178981,0.000007,0.002088,-0.000294,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,-0.000000,0.000000
8188983,0.000007,0.002084,-0.000294,0,0,0,0,0.000000,0.000000,2.000000,2.000000,0,-0.000000,0.000000
8198986,0.000007,0.002069,-0.000292,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,-0.000000,0.000000
8208983,0.000007,0.002077,-0.000293,0,0,0,0,0.000000,0.000000,0.000000,-2.000000,0,-0.000000,0.000000
8218982,0.000007,0.002091,-0.000294,0,0,0,0,0.000000,0.000000,0.000000,2.000000,0,-0.000000,0.000000
8228980,0.000007,0.002088,-0.000294,0,0,0,0,0.000000,0.000000,0.000000,4.000000,0,-0.000000,0.000000
8238983,0.000007,0.002091,-0.000294,0,0,0,0,0.000000,0.000000,2.000000,-2.000000,0,-0.000000,0.000000
8248981,0.000007,0.002087,-0.000294,0,0,0,0,0.000000,0.000000,-2.000000,0.000000,0,-0.000000,0.000000
8258983,0.000007,0.002086,-0.000294,0,0,0,0,0.000000,0.000000,-2.000000,2.000000,0,-0.000000,0.000000
8268982,0.000007,0.002092,-0.000295,0,0,0,0,0.000000,0.000000,-2.000000,-4.000000,0,-0.000000,0.000000
8278982,0.000007,0.002069,-0.000292,0,0,0,0,0.000000,0.000000,-4.000000,0.000000,0,-0.000000,0.000000
8288983,0.000007,0.002067,-0.000291,0,0,0,0,0.000000,0.000000,-2.000000,-4.000000,0,-0.000000,0.000000
8298982,0.000007,0.002071,-0.000292,0,0,0,0,0.000000,0.000000,-2.000000,0.000000,0,-0.000000,0.000000
8308984,0.000007,0.002106,-0.000296,0,0,0,0,0.000000,0.000000,2.000000,2.000000,0,-0.000000,0.000000
8318982,0.000007,0.002103,-0.000296,0,0,0,0,0.000000,0.000000,0.000000,2.000000,0,-0.000000,0.000000
8328981,0.000007,0.002104,-0.000296,0,0,0,0,0.000000,0.000000,2.000000,2.000000,0,-0.000000,0.000000
8338984,0.000007,0.002102,-0.000296,0,0,0,0,0.000000,0.000000,0.000000,-2.000000,0,-0.000000,0.000000
8348982,0.000007,0.002095,-0.000295,0,0,0,0,0.000000,0.000000,-2.000000,-4.000000,0,-0.000000,0.000000
8358981,0.000007,0.002097,-0.000295,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,-0.000000,0.000000
8368981,0.000007,0.002097,-0.000295,0,0,0,0,0.000000,0.000000,-2.000000,-2.000000,0,-0.000000,0.000000
8378982,0.000007,0.002095,-0.000295,0,0,0,0,0.000000,0.000000,0.000000,2.000000,0,-0.000000,0.000000
8402963,0.000007,0.002103,-0.000296,0,0,0,0,0.000000,0.000000,0.000000,-2.000000,0,-0.000000,0.000000
8412963,0.000007,0.002102,-0.000296,0,0,0,0,0.000000,0.000000,0.000000,2.000000,0,-0.000000,0.000000
8422963,0.000007,0.002101,-0.000296,0,0,0,0,0.000000,0.000000,2.000000,0.000000,0,-0.000000,0.000000
8432963,0.000007,0.002093,-0.000295,0,0,0,0,0.000000,0.000000,-2.000000,2.000000,0,-0.000000,0.000000
8442963,0.000007,0.002093,-0.000295,0,0,0,0,0.000000,0.000000,-2.000000,0.000000,0,-0.000000,0.000000
8452964,0.000007,0.002089,-0.000294,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,-0.000000,0.000000
8462964,0.000007,0.002086,-0.000294,0,0,0,0,0.000000,0.000000,2.000000,4.000000,0,-0.000000,0.000000
8472964,0.000007,0.002084,-0.000294,0,0,0,0,0.000000,0.000000,-2.000000,2.000000,0,-0.000000,0.000000
8482963,0.000007,0.002078,-0.000293,0,0,0,0,0.000000,0.000000,2.000000,4.000000,0,-0.000000,0.000000
8492963,0.000007,0.002081,-0.000293,0,0,0,0,0.000000,0.000000,-2.000000,2.000000,0,-0.000000,0.000000
8502964,0.000007,0.002085,-0.000294,0,0,0,0,0.000000,0.000000,-2.000000,0.000000,0,-0.000000,0.000000
8512963,0.000007,0.002058,-0.000290,0,0,0,0,0.000000,0.000000,0.000000,-2.000000,0,-0.000000,0.000000
8522963,0.000007,0.002093,-0.000295,0,0,0,0,0.000000,0.000000,0.000000,-2.000000,0,-0.000000,0.000000
8532964,0.000007,0.002123,-0.000299,0,0,0,0,0.000000,0.000000,0.000000,-4.000000,0,-0.000000,0.000000
8542963,0.000007,0.002081,-0.000293,0,0,0,0,0.000000,0.000000,0.000000,-2.000000,0,-0.000000,0.000000
8552964,0.000007,0.002099,-0.000296,0,0,0,0,0.000000,0.000000,2.000000,0.000000,0,-0.000000,0.000000
8562964,0.000007,0.002063,-0.000291,0,0,0,0,0.000000,0.000000,2.000000,0.000000,0,-0.000000,0.000000
8572964,0.000007,0.002054,-0.000290,0,0,0,0,0.000000,0.000000,-4.000000,-4.000000,0,-0.000000,0.000000
8582964,0.000007,0.002054,-0.000290,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,-0.000000,0.000000
8592964,0.000007,0.002103,-0.000296,0,0,0,0,0.000000,0.000000,2.000000,-2.000000,0,-0.000000,0.000000
8602964,0.000007,0.002053,-0.000289,0,0,0,0,0.000000,0.000000,-2.000000,2.000000,0,-0.000000,0.000000
8612963,0.000007,0.002049,-0.000289,0,0,0,0,0.000000,0.000000,2.000000,-4.000000,0,-0.000000,0.000000
8622964,0.000007,0.002083,-0.000293,0,0,0,0,0.000000,0.000000,-4.000000,0.000000,0,-0.000000,0.000000
8632963,0.000007,0.002062,-0.000291,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,-0.000000,0.000000
8656952,0.000007,0.002066,-0.000291,0,0,0,0,0.000000,0.000000,0.000000,-2.000000,0,-0.000000,0.000000
8666951,0.000007,0.002094,-0.000295,0,0,0,0,0.000000,0.000000,-2.000000,0.000000,0,-0.000000,0.000000
8676952,0.000007,0.002102,-0.000296,0,0,0,0,0.000000,0.000000,2.000000,0.000000,0,-0.000000,0.000000
8686952,0.000007,0.002081,-0.000293,0,0,0,0,0.000000,0.000000,2.000000,0.000000,0,-0.000000,0.000000
8696952,0.000007,0.002089,-0.000294,0,0,0,0,0.000000,0.000000,0.000000,-4.000000,0,-0.000000,0.000000
8706952,0.000007,0.002087,-0.000294,0,0,0,0,0.000000,0.000000,-4.000000,2.000000,0,-0.000000,0.000000
8716952,0.000007,0.002085,-0.000294,0,0,0,0,0.000000,0.000000,2.000000,0.000000,0,-0.000000,0.000000
8726951,0.000007,0.002070,-0.000292,0,0,0,0,0.000000,0.000000,2.000000,0.000000,0,-0.000000,0.000000
8736952,0.000007,0.002128,-0.000299,0,0,0,0,0.000000,0.000000,-2.000000,-2.000000,0,-0.000000,0.000000
8746952,0.000007,0.002102,-0.000296,0,0,0,0,0.000000,0.000000,-4.000000,4.000000,0,-0.000000,0.000000
8756952,0.000007,0.002119,-0.000298,0,0,0,0,0.000000,0.000000,0.000000,4.000000,0,-0.000000,0.000000
8766951,0.000007,0.002057,-0.000290,0,0,0,0,0.000000,0.000000,0.000000,-4.000000,0,-0.000000,0.000000
8776952,0.000007,0.002091,-0.000294,0,0,0,0,0.000000,0.000000,-2.000000,0.000000,0,-0.000000,0.000000
8786952,0.000007,0.002080,-0.000293,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,-0.000000,0.000000
8796952,0.000007,0.002066,-0.000291,0,0,0,0,0.000000,0.000000,-4.000000,2.000000,0,-0.000000,0.000000
8806952,0.000007,0.002064,-0.000291,0,0,0,0,0.000000,0.000000,0.000000,6.000000,0,-0.000000,0.000000
8816952,0.000007,0.002114,-0.000298,0,0,0,0,0.000000,0.000000,-2.000000,2.000000,0,-0.000000,0.000000
8826952,0.000007,0.002107,-0.000297,0,0,0,0,0.000000,0.000000,-2.000000,-2.000000,0,-0.000000,0.000000
8836952,0.000007,0.002067,-0.000291,0,0,0,0,0.000000,0.000000,0.000000,-4.000000,0,-0.000000,0.000000
8846952,0.000007,0.002088,-0.000294,0,0,0,0,0.000000,0.000000,4.000000,-2.000000,0,-0.000000,0.000000
8856952,0.000007,0.002073,-0.000292,0,0,0,0,0.000000,0.000000,0.000000,2.000000,0,-0.000000,0.000000
8866952,0.000007,0.002073,-0.000292,0,0,0,0,0.000000,0.000000,-2.000000,4.000000,0,-0.000000,0.000000
8876953,0.000007,0.002091,-0.000294,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,-0.000000,0.000000
8886952,0.000007,0.002085,-0.000294,0,0,0,0,0.000000,0.000000,-4.000000,0.000000,0,-0.000000,0.000000
8916953,0.000007,0.002094,-0.000295,0,0,0,0,0.000000,0.000000,-2.000000,-2.000000,0,-0.000000,0.000000
8926952,0.000007,0.002091,-0.000295,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,-0.000000,0.000000
8936953,0.000007,0.002095,-0.000295,0,0,0,0,0.000000,0.000000,0.000000,4.000000,0,-0.000000,0.000000
8946952,0.000007,0.002097,-0.000295,0,0,0,0,0.000000,0.000000,4.000000,-4.000000,0,-0.000000,0.000000
8956953,0.000007,0.002075,-0.000292,0,0,0,0,0.000000,0.000000,2.000000,0.000000,0,-0.000000,0.000000
8966952,0.000007,0.002073,-0.000292,0,0,0,0,0.000000,0.000000,-4.000000,-2.000000,0,-0.000000,0.000000
8976953,0.000007,0.002073,-0.000292,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,-0.000000,0.000000
8986953,0.000007,0.002082,-0.000293,0,0,0,0,0.000000,0.000000,0.000000,-2.000000,0,-0.000000,0.000000
8996952,0.000007,0.002084,-0.000294,0,0,0,0,0.000000,0.000000,0.000000,2.000000,0,-0.000000,0.000000
9006952,0.000007,0.002079,-0.000293,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,-0.000000,0.000000
9016953,0.000007,0.002090,-0.000294,0,0,0,0,0.000000,0.000000,0.000000,-4.000000,0,-0.000000,0.000000
9026953,0.000007,0.002069,-0.000292,0,0,0,0,0.000000,0.000000,-2.000000,-2.000000,0,-0.000000,0.000000
9036952,0.000007,0.002102,-0.000296,0,0,0,0,0.000000,0.000000,-4.000000,-2.000000,0,-0.000000,0.000000
9046953,0.000007,0.002082,-0.000293,0,0,0,0,0.000000,0.000000,0.000000,-2.000000,0,-0.000000,0.000000
9056952,0.000007,0.002088,-0.000294,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,-0.000000,0.000000
9066952,0.000007,0.002098,-0.000295,0,0,0,0,0.000000,0.000000,0.000000,2.000000,0,-0.000000,0.000000
9076953,0.000007,0.002125,-0.000299,0,0,0,0,0.000000,0.000000,-2.000000,0.000000,0,-0.000000,0.000000
9086952,0.000007,0.002086,-0.000294,0,0,0,0,0.000000,0.000000,2.000000,2.000000,0,-0.000000,0.000000
9096952,0.000007,0.002085,-0.000294,0,0,0,0,0.000000,0.000000,2.000000,2.000000,0,-0.000000,0.000000
9106952,0.000007,0.002082,-0.000293,0,0,0,0,0.000000,0.000000,-2.000000,2.000000,0,-0.000000,0.000000
9116953,0.000007,0.002082,-0.000293,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,-0.000000,0.000000
9126952,0.000007,0.002081,-0.000293,0,0,0,0,0.000000,0.000000,2.000000,4.000000,0,-0.000000,0.000000
9136953,0.000007,0.002080,-0.000293,0,0,0,0,0.000000,0.000000,0.000000,-4.000000,0,-0.000000,0.000000
9146952,0.000007,0.002081,-0.000293,0,0,0,0,0.000000,0.000000,-2.000000,0.000000,0,-0.000000,0.000000
9169957,0.000007,0.002083,-0.000293,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,-0.000000,0.000000
9179934,0.000007,0.002081,-0.000293,0,0,0,0,0.000000,0.000000,-2.000000,-2.000000,0,-0.000000,0.000000
9189958,0.000007,0.002080,-0.000293,0,0,0,0,0.000000,0.000000,-4.000000,2.000000,0,-0.000000,0.000000
9199934,0.000007,0.002079,-0.000293,0,0,0,0,0.000000,0.000000,-2.000000,-2.000000,0,-0.000000,0.000000
9209959,0.000007,0.002081,-0.000293,0,0,0,0,0.000000,0.000000,-4.000000,-2.000000,0,-0.000000,0.000000
9219934,0.000007,0.002077,-0.000293,0,0,0,0,0.000000,0.000000,0.000000,-4.000000,0,-0.000000,0.000000
9229958,0.000007,0.002077,-0.000293,0,0,0,0,0.000000,0.000000,6.000000,-2.000000,0,-0.000000,0.000000
9239934,0.000007,0.002088,-0.000294,0,0,0,0,0.000000,0.000000,0.000000,2.000000,0,-0.000000,0.000000
9249958,0.000007,0.002080,-0.000293,0,0,0,0,0.000000,0.000000,-2.000000,-4.000000,0,-0.000000,0.000000
9259934,0.000007,0.002078,-0.000293,0,0,0,0,0.000000,0.000000,0.000000,-4.000000,0,-0.000000,0.000000
9269958,0.000007,0.002073,-0.000292,0,0,0,0,0.000000,0.000000,2.000000,2.000000,0,-0.000000,0.000000
9279934,0.000007,0.002082,-0.000293,0,0,0,0,0.000000,0.000000,-2.000000,-2.000000,0,-0.000000,0.000000
9289958,0.000007,0.002096,-0.000295,0,0,0,0,0.000000,0.000000,2.000000,4.000000,0,-0.000000,0.000000
9299934,0.000007,0.002101,-0.000296,0,0,0,0,0.000000,0.000000,-4.000000,4.000000,0,-0.000000,0.000000
9309959,0.000007,0.002117,-0.000298,0,0,0,0,0.000000,0.000000,-2.000000,2.000000,0,-0.000000,0.000000
9319934,0.000007,0.002112,-0.000297,0,0,0,0,0.000000,0.000000,-2.000000,2.000000,0,-0.000000,0.000000
9329959,0.000007,0.002115,-0.000298,0,0,0,0,0.000000,0.000000,-2.000000,-4.000000,0,-0.000000,0.000000
9339934,0.000007,0.002108,-0.000297,0,0,0,0,0.000000,0.000000,-6.000000,0.000000,0,-0.000000,0.000000
9349958,0.000007,0.002100,-0.000296,0,0,0,0,0.000000,0.000000,0.000000,2.000000,0,-0.000000,0.000000
9359935,0.000007,0.002073,-0.000292,0,0,0,0,0.000000,0.000000,-4.000000,-2.000000,0,-0.000000,0.000000
9369958,0.000007,0.002079,-0.000293,0,0,0,0,0.000000,0.000000,6.000000,2.000000,0,-0.000000,0.000000
9379934,0.000007,0.002089,-0.000294,0,0,0,0,0.000000,0.000000,-2.000000,0.000000,0,-0.000000,0.000000
9389959,0.000007,0.002108,-0.000297,0,0,0,0,0.000000,0.000000,0.000000,-4.000000,0,-0.000000,0.000000
9399935,0.000007,0.002120,-0.000298,0,0,0,0,0.000000,0.000000,-2.000000,0.000000,0,-0.000000,0.000000
9423916,0.000007,0.002104,-0.000296,0,0,0,0,0.000000,0.000000,-4.000000,0.000000,0,-0.000000,0.000000
9433915,0.000007,0.002113,-0.000297,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,-0.000000,0.000000
9443915,0.000007,0.002117,-0.000298,0,0,0,0,0.000000,0.000000,-2.000000,2.000000,0,-0.000000,0.000000
9453915,0.000007,0.002069,-0.000292,0,0,0,0,0.000000,0.000000,-2.000000,4.000000,0,-0.000000,0.000000
9463915,0.000007,0.002136,-0.000300,0,0,0,0,0.000000,0.000000,0.000000,-2.000000,0,-0.000000,0.000000
9473916,0.000007,0.002132,-0.000300,0,0,0,0,0.000000,0.000000,2.000000,0.000000,0,-0.000000,0.000000
9483916,0.000007,0.002132,-0.000300,0,0,0,0,0.000000,0.000000,0.000000,2.000000,0,-0.000000,0.000000
9493916,0.000007,0.002127,-0.000299,0,0,0,0,0.000000,0.000000,-4.000000,-2.000000,0,-0.000000,0.000000
9503916,0.000007,0.002073,-0.000292,0,0,0,0,0.000000,0.000000,0.000000,-4.000000,0,-0.000000,0.000000
9513916,0.000007,0.002129,-0.000299,0,0,0,0,0.000000,0.000000,0.000000,-2.000000,0,-0.000000,0.000000
9523916,0.000007,0.002094,-0.000295,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,-0.000000,0.000000
9533916,0.000007,0.002110,-0.000297,0,0,0,0,0.000000,0.000000,0.000000,2.000000,0,-0.000000,0.000000
9543916,0.000007,0.002098,-0.000295,0,0,0,0,0.000000,0.000000,-2.000000,-2.000000,0,-0.000000,0.000000
9553916,0.000007,0.002125,-0.000299,0,0,0,0,0.000000,0.000000,-2.000000,0.000000,0,-0.000000,0.000000
9563916,0.000007,0.002088,-0.000294,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,-0.000000,0.000000
9573916,0.000007,0.002080,-0.000293,0,0,0,0,0.000000,0.000000,0.000000,2.000000,0,-0.000000,0.000000
9583916,0.000007,0.002122,-0.000299,0,0,0,0,0.000000,0.000000,0.000000,-2.000000,0,-0.000000,0.000000
9593916,0.000007,0.002107,-0.000297,0,0,0,0,0.000000,0.000000,2.000000,0.000000,0,-0.000000,0.000000
9603916,0.000007,0.002103,-0.000296,0,0,0,0,0.000000,0.000000,-2.000000,-2.000000,0,-0.000000,0.000000
9613916,0.000007,0.002137,-0.000301,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,-0.000000,0.000000
9623916,0.000007,0.002082,-0.000293,0,0,0,0,0.000000,0.000000,2.000000,-2.000000,0,-0.000000,0.000000
9633916,0.000007,0.002084,-0.000294,0,0,0,0,0.000000,0.000000,4.000000,2.000000,0,-0.000000,0.000000
9643916,0.000007,0.002103,-0.000296,0,0,0,0,0.000000,0.000000,0.000000,4.000000,0,-0.000000,0.000000
9653916,0.000007,0.002139,-0.000301,0,0,0,0,0.000000,0.000000,-2.000000,4.000000,0,-0.000000,0.000000
9681916,0.000007,0.002119,-0.000298,0,0,0,0,0.000000,0.000000,4.000000,-2.000000,0,-0.000000,0.000000
9691916,0.000007,0.002101,-0.000296,0,0,0,0,0.000000,0.000000,0.000000,-2.000000,0,-0.000000,0.000000
9701916,0.000007,0.002079,-0.000293,0,0,0,0,0.000000,0.000000,2.000000,-2.000000,0,-0.000000,0.000000
9711916,0.000007,0.002135,-0.000300,0,0,0,0,0.000000,0.000000,0.000000,2.000000,0,-0.000000,0.000000
9721916,0.000007,0.002139,-0.000301,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,-0.000000,0.000000
9731916,0.000007,0.002133,-0.000300,0,0,0,0,0.000000,0.000000,0.000000,2.000000,0,-0.000000,0.000000
9741916,0.000007,0.002116,-0.000298,0,0,0,0,0.000000,0.000000,4.000000,0.000000,0,-0.000000,0.000000
9751916,0.000007,0.002096,-0.000295,0,0,0,0,0.000000,0.000000,-4.000000,-4.000000,0,-0.000000,0.000000
9761916,0.000007,0.002108,-0.000297,0,0,0,0,0.000000,0.000000,0.000000,-4.000000,0,-0.000000,0.000000
9771916,0.000007,0.002109,-0.000297,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,-0.000000,0.000000
9781916,0.000007,0.002102,-0.000296,0,0,0,0,0.000000,0.000000,-2.000000,-4.000000,0,-0.000000,0.000000
9791916,0.000007,0.002101,-0.000296,0,0,0,0,0.000000,0.000000,0.000000,-4.000000,0,-0.000000,0.000000
9801916,0.000007,0.002095,-0.000295,0,0,0,0,0.000000,0.000000,0.000000,-2.000000,0,-0.000000,0.000000
9811916,0.000007,0.002097,-0.000295,0,0,0,0,0.000000,0.000000,2.000000,2.000000,0,-0.000000,0.000000
9821916,0.000007,0.002099,-0.000296,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,-0.000000,0.000000
9831916,0.000007,0.002108,-0.000297,0,0,0,0,0.000000,0.000000,0.000000,4.000000,0,-0.000000,0.000000
9841916,0.000007,0.002106,-0.000296,0,0,0,0,0.000000,0.000000,-6.000000,-2.000000,0,-0.000000,0.000000
9851917,0.000007,0.002099,-0.000296,0,0,0,0,0.000000,0.000000,-2.000000,0.000000,0,-0.000000,0.000000
9861916,0.000007,0.002092,-0.000295,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,-0.000000,0.000000
9871917,0.000007,0.002089,-0.000294,0,0,0,0,0.000000,0.000000,2.000000,2.000000,0,-0.000000,0.000000
9881916,0.000007,0.002096,-0.000295,0,0,0,0,0.000000,0.000000,-2.000000,-2.000000,0,-0.000000,0.000000
9891917,0.000007,0.002085,-0.000294,0,0,0,0,0.000000,0.000000,-2.000000,2.000000,0,-0.000000,0.000000
9901916,0.000007,0.002086,-0.000294,0,0,0,0,0.000000,0.000000,0.000000,-6.000000,0,-0.000000,0.000000
9911916,0.000007,0.002086,-0.000294,0,0,0,0,0.000000,0.000000,2.000000,-2.000000,0,-0.000000,0.000000
9935916,0.000007,0.002085,-0.000294,0,0,0,0,0.000000,0.000000,-2.000000,-2.000000,0,-0.000000,0.000000
9945916,0.000007,0.002070,-0.000292,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,-0.000000,0.000000
9955916,0.000007,0.002110,-0.000297,0,0,0,0,0.000000,0.000000,-2.000000,0.000000,0,-0.000000,0.000000
9965917,0.000007,0.002142,-0.000301,0,0,0,0,0.000000,0.000000,2.000000,0.000000,0,-0.000000,0.000000
9975917,0.000007,0.002088,-0.000294,0,0,0,0,0.000000,0.000000,2.000000,0.000000,0,-0.000000,0.000000
9985917,0.000007,0.002089,-0.000294,0,0,0,0,0.000000,0.000000,-2.000000,-2.000000,0,-0.000000,0.000000
9995917,0.000007,0.002138,-0.000301,0,0,0,0,0.000000,0.000000,4.000000,-4.000000,0,-0.000000,0.000000
10005917,0.000007,0.002085,-0.000294,0,0,0,0,0.000000,0.000000,-2.000000,-2.000000,0,-0.000000,0.000000
10015917,0.000007,0.002145,-0.000302,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,-0.000000,0.000000
10025916,0.000007,0.002091,-0.000294,0,0,0,0,0.000000,0.000000,-2.000000,-2.000000,0,-0.000000,0.000000
10035917,0.000007,0.002094,-0.000295,0,0,0,0,0.000000,0.000000,2.000000,-6.000000,0,-0.000000,0.000000
10045917,0.000007,0.002118,-0.000298,0,0,0,0,0.000000,0.000000,0.000000,-2.000000,0,-0.000000,0.000000
10055917,0.000007,0.002132,-0.000300,0,0,0,0,0.000000,0.000000,0.000000,-2.000000,0,-0.000000,0.000000
10065917,0.000007,0.002071,-0.000292,0,0,0,0,0.000000,0.000000,-2.000000,0.000000,0,-0.000000,0.000000
10075917,0.000007,0.002095,-0.000295,0,0,0,0,0.000000,0.000000,-4.000000,0.000000,0,-0.000000,0.000000
10085917,0.000007,0.002095,-0.000295,0,0,0,0,0.000000,0.000000,-2.000000,2.000000,0,-0.000000,0.000000
10095917,0.000007,0.002101,-0.000296,0,0,0,0,0.000000,0.000000,-4.000000,0.000000,0,-0.000000,0.000000
10105917,0.000007,0.002123,-0.000299,0,0,0,0,0.000000,0.000000,0.000000,2.000000,0,-0.000000,0.000000
10115917,0.000007,0.002102,-0.000296,0,0,0,0,0.000000,0.000000,0.000000,-2.000000,0,-0.000000,0.000000
10125917,0.000007,0.002106,-0.000297,0,0,0,0,0.000000,0.000000,4.000000,-2.000000,0,-0.000000,0.000000
10135917,0.000007,0.002143,-0.000301,0,0,0,0,0.000000,0.000000,2.000000,-2.000000,0,-0.000000,0.000000
10145917,0.000007,0.002076,-0.000293,0,0,0,0,0.000000,0.000000,0.000000,4.000000,0,-0.000000,0.000000
10155917,0.000007,0.002089,-0.000294,0,0,0,0,0.000000,0.000000,0.000000,-2.000000,0,-0.000000,0.000000
10165917,0.000007,0.002096,-0.000295,0,0,0,0,0.000000,0.000000,-2.000000,0.000000,0,-0.000000,0.000000
10188986,0.000007,0.002094,-0.000295,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,-0.000000,0.000000
10198985,0.000007,0.002094,-0.000295,0,0,0,0,0.000000,0.000000,2.000000,0.000000,0,-0.000000,0.000000
10208988,0.000007,0.002112,-0.000297,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,-0.000000,0.000000
10218986,0.000007,0.002101,-0.000296,0,0,0,0,0.000000,0.000000,-2.000000,-2.000000,0,-0.000000,0.000000
10228985,0.000007,0.002107,-0.000297,0,0,0,0,0.000000,0.000000,2.000000,-2.000000,0,-0.000000,0.000000
