time,x,y,theta,left_voltage,right_voltage,left_velocity,right_velocity,left_actual_velocity,right_actual_velocity,left_actual_voltage,right_actual_voltage
4825870,0.000015,0.003937,0.000902,0,0,-360,-359,0.000000,0.000000,-nan,-nan
4835913,0.000016,0.004333,0.000850,0,0,-360,-359,0.000000,0.000000,-nan,-nan
4845912,0.000017,0.004514,0.000826,0,0,-360,-359,0.000000,0.000000,-nan,-nan
4855912,0.000017,0.004558,0.000820,0,0,-360,-359,0.000000,-7.800000,-nan,-nan
4865912,0.000017,0.004497,0.000828,0,0,-360,-359,-8.600000,-21.600000,-nan,-nan
4875912,0.000016,0.004252,0.000861,0,0,-360,-359,-7.133333,-48.000000,-nan,-nan
4885912,0.000028,0.017680,0.000800,0,0,-360,-359,-17.200000,-84.600000,-nan,-nan
4895912,0.000030,0.018367,0.000710,0,0,-360,-359,-50.000000,-87.333333,-nan,-nan
4905912,0.000030,0.018447,0.000699,0,0,-360,-359,-66.600000,-75.866667,-nan,-nan
4915912,0.000030,0.018475,0.000695,0,0,-360,-359,-84.733333,-84.266667,-nan,-nan
4925912,0.000009,-0.024557,0.000480,0,0,-360,-359,-102.133333,-94.800000,-nan,-nan
4935912,0.000016,-0.021940,0.000136,0,0,-360,-359,-113.800000,-115.666667,-nan,-nan
4945912,0.000069,-0.436067,-0.000351,0,0,-360,-359,-114.266667,-108.466667,-nan,-nan
4955912,0.000076,-0.432593,-0.000808,0,0,-360,-359,-91.266667,-103.400000,-nan,-nan
4965912,0.000447,-0.849251,-0.000961,0,0,-359,-360,-131.266667,-109.066667,-nan,-nan
4975912,0.000448,-0.848068,-0.001117,0,0,-359,-360,-174.666667,-135.466667,-nan,-nan
4985912,0.001344,-1.502897,-0.001591,0,0,-359,-360,-185.733333,-163.800000,-nan,-nan
4995912,0.001346,-1.496957,-0.002373,0,0,-359,-360,-179.866667,-163.600000,-nan,-nan
5005912,0.003646,-2.326808,-0.003136,0,0,-359,-360,-172.533333,-158.066667,-nan,-nan
5015913,0.003640,-2.321646,-0.003815,0,0,-359,-360,-197.200000,-184.733333,-nan,-nan
5025912,0.007371,-3.229335,-0.004383,0,0,-359,-360,-236.533333,-206.800000,-nan,-nan
5035912,0.007359,-3.224272,-0.005049,0,0,-359,-360,-254.200000,-225.733333,-nan,-nan
5045912,0.013533,-4.337891,-0.006008,0,0,-358,-361,-261.466667,-229.600000,-nan,-nan
5055912,0.013499,-4.329678,-0.007089,0,0,-358,-361,-274.466667,-237.733333,-nan,-nan
5065912,0.022577,-5.525259,-0.008067,0,0,-358,-361,-291.866667,-251.733333,-nan,-nan
5075912,0.022508,-5.514528,-0.009480,0,0,-358,-361,-299.800000,-270.066667,-nan,-nan
5085912,0.036553,-6.875841,-0.011111,0,0,-357,-362,-303.600000,-272.866667,-nan,-nan
5095912,0.036445,-6.864468,-0.012608,0,0,-357,-362,-323.066667,-285.733333,-nan,-nan
5105912,0.055114,-8.250598,-0.014284,0,0,-356,-363,-339.333333,-302.400000,-nan,-nan
5115912,0.054930,-8.236324,-0.016163,0,0,-356,-363,-343.200000,-312.133333,-nan,-nan
5125912,0.082154,-9.831285,-0.017931,0,0,-355,-364,-338.400000,-309.000000,-nan,-nan
5135912,0.081943,-9.818441,-0.019622,0,0,-355,-364,-334.066667,-313.133333,-nan,-nan
5145913,0.115248,-11.445066,-0.021284,0,0,-355,-364,-354.733333,-326.533333,-nan,-nan
5155913,0.115000,-11.432525,-0.022936,0,0,-355,-364,-361.333333,-337.533333,-nan,-nan
5165913,0.158798,-13.266477,-0.024783,0,0,-354,-365,-364.400000,-357.133333,-nan,-nan
5175913,0.158423,-13.250474,-0.026890,0,0,-354,-365,-364.533333,-355.533333,-nan,-nan
5185913,0.203032,-14.850295,-0.028820,0,0,-353,-366,-383.066667,-361.200000,-nan,-nan
5195913,0.271810,-14.835458,-0.030504,0,0,-353,-366,-398.000000,-377.266667,-nan,-nan
5205913,0.326974,-16.602833,-0.031873,0,0,-351,-368,-400.000000,-387.400000,-nan,-nan
5215913,0.396500,-16.590166,-0.033241,0,0,-351,-368,-412.466667,-389.400000,-nan,-nan
5225913,0.464360,-18.584471,-0.034759,0,0,-350,-369,-424.400000,-393.000000,-nan,-nan
