time,x,y,theta,left_voltage,right_voltage,left_velocity,right_velocity,left_actual_velocity,right_actual_velocity,left_actual_voltage,right_actual_voltage
10826530,-3.788833,-23.917099,-5.698250,12000,-12000,0,0,38.933333,-56.866667,-nan,0.000000
10835923,-3.759600,-23.872849,-5.705232,12000,-12000,0,0,70.400000,-77.000000,-nan,0.000000
10845922,-3.744882,-23.826487,-5.711408,12000,-12000,0,0,75.866667,-83.000000,-nan,0.000000
10855922,-3.724706,-23.795128,-5.716317,12000,-12000,0,0,62.466667,-65.400000,-nan,0.000000
10865922,-3.709377,-23.771072,-5.720072,12000,-12000,0,0,46.800000,-76.200000,-nan,0.000000
10875922,-3.698638,-23.754101,-5.722716,12000,-12000,0,0,31.333333,-45.800000,-nan,0.000000
10885922,-3.690988,-23.741951,-5.724607,12000,-12000,0,0,28.866667,-38.133333,-nan,0.000000
10895922,-3.683871,-23.730600,-5.726370,12000,-12000,0,0,50.600000,-44.133333,-nan,0.000000
10905922,-3.678203,-23.721529,-5.727778,12000,-12000,0,0,61.533333,-37.133333,-nan,0.000000
10915922,-3.675295,-23.716864,-5.728502,12000,-12000,0,0,61.800000,-64.066667,-nan,0.000000
10925922,-3.657643,-23.712992,-5.728452,12000,-12000,0,0,62.066667,-67.266667,-nan,0.000000
10935922,-3.661552,-23.719261,-5.727479,12000,-12000,0,0,68.533333,-67.200000,-nan,0.000000
10945922,-3.617649,-23.648630,-5.725909,12000,-12000,0,0,80.200000,-71.000000,-nan,0.000000
10955922,-3.625450,-23.661057,-5.723978,12000,-12000,0,0,81.266667,-68.733333,-nan,0.000000
10965922,-3.524850,-23.500687,-5.721397,12000,-12000,0,0,89.133333,-70.666667,-nan,0.000000
10975922,-3.538079,-23.521519,-5.718149,12000,-12000,0,0,93.133333,-77.400000,-nan,0.000000
10985922,-3.421845,-23.338844,-5.714219,12000,-12000,0,0,106.400000,-83.533333,-nan,0.000000
10995922,-3.441573,-23.369371,-5.709434,12000,-12000,0,0,118.733333,-84.000000,-nan,0.000000
11005922,-3.309072,-23.187874,-5.703884,12000,-12000,0,0,121.066667,-89.266667,-nan,0.000000
11015922,-3.335330,-23.227535,-5.697622,12000,-12000,0,0,123.466667,-104.533333,-nan,0.000000
11025922,-3.203282,-23.029692,-5.690622,12000,-12000,0,0,127.800000,-111.666667,-nan,0.000000
11035922,-3.236961,-23.079041,-5.682757,12000,-12000,0,0,135.066667,-110.866667,-nan,0.000000
11045922,-3.055154,-22.838533,-5.674045,12000,-12000,0,0,143.266667,-110.800000,-nan,0.000000
11055922,-3.097038,-22.897665,-5.664505,12000,-12000,0,0,149.600000,-119.066667,-nan,0.000000
11065922,-2.909725,-22.637058,-5.654312,12000,-12000,0,0,165.400000,-125.800000,-nan,0.000000
11075922,-2.958649,-22.703228,-5.643478,12000,-12000,0,0,176.466667,-122.000000,-nan,0.000000
11085922,-2.752959,-22.429787,-5.631811,12000,-12000,0,0,189.533333,-131.533333,-nan,0.000000
11095923,-2.811903,-22.505724,-5.619156,12000,-12000,0,0,196.333333,-144.400000,-nan,0.000000
11105922,-2.588449,-22.223742,-5.605636,12000,-12000,0,0,203.266667,-143.400000,-nan,0.000000
11115922,-2.658415,-22.309004,-5.591115,12000,-12000,0,0,216.266667,-146.933333,-nan,0.000000
11125922,-2.407997,-22.011139,-5.575675,12000,-12000,0,0,219.933333,-153.533333,-nan,0.000000
11135922,-2.490145,-22.105162,-5.559238,12000,-12000,0,0,221.133333,-162.933333,-nan,0.000000
11145922,-2.184608,-21.765059,-5.541945,12000,-12000,0,0,228.800000,-169.133333,-nan,0.000000
11155922,-2.279109,-21.865950,-5.523746,12000,-12000,0,0,244.266667,-175.133333,-nan,0.000000
11165922,-1.970748,-21.546791,-5.504689,12000,-12000,0,0,250.333333,-178.066667,-nan,0.000000
11175922,-2.078012,-21.652903,-5.484826,12000,-12000,0,0,254.400000,-185.733333,-nan,0.000000
11185922,-1.751441,-21.340656,-5.464266,12000,-12000,0,0,255.000000,-188.066667,-nan,0.000000
11195922,-1.871002,-21.449577,-5.442973,12000,-12000,0,0,263.000000,-194.266667,-nan,0.000000
11205923,-1.454679,-21.084251,-5.420866,12000,-12000,0,0,269.533333,-198.733333,-nan,0.000000
11215923,-1.589267,-21.196371,-5.397804,12000,-12000,0,0,277.333333,-196.933333,-nan,0.000000
11225923,-1.147483,-20.843315,-5.373910,12000,-12000,0,0,286.466667,-195.200000,-nan,0.000000
11235923,-1.295726,-20.955292,-5.349452,12000,-12000,0,0,293.533333,-198.600000,-nan,0.000000
11245923,-0.854778,-20.636934,-5.324318,12000,-12000,0,0,293.133333,-210.200000,-nan,0.000000
11255923,-1.016399,-20.746723,-5.298596,12000,-12000,0,0,306.133333,-220.400000,-nan,0.000000
11265923,-0.532363,-20.433928,-5.271949,11017,-11017,0,0,311.400000,-218.600000,-nan,0.000000
11275923,-0.711521,-20.542152,-5.244393,11017,-11017,0,0,274.600000,-205.266667,-nan,0.000000
11285923,-0.096340,-20.191137,-5.215963,9516,-9516,0,0,201.266667,-141.666667,-nan,0.000000
11295923,-0.282582,-20.289839,-5.188214,9516,-9516,0,0,217.800000,-183.866667,-nan,0.000000
11305923,0.220805,-20.038383,-5.161387,8048,-8048,0,0,296.533333,-223.600000,-nan,0.000000
11315923,0.042709,-20.120863,-5.135548,8048,-8048,0,0,314.866667,-257.066667,-nan,0.000000
11325923,0.601494,-19.877253,-5.109962,6995,-6995,0,0,267.733333,-229.733333,-nan,0.000000
11335923,0.419422,-19.950459,-5.084127,6995,-6995,0,0,294.800000,-227.866667,-nan,0.000000
11367923,1.189002,-19.683281,-5.008097,4624,-4624,0,0,271.800000,-213.133333,-nan,0.000000
11377923,1.009206,-19.735180,-4.983460,4624,-4624,0,0,245.866667,-222.066667,-nan,0.000000
11387923,1.532387,-19.596237,-4.958845,3535,-3535,0,0,228.066667,-192.200000,-nan,0.000000
11397923,1.356833,-19.637753,-4.935096,3535,-3535,0,0,225.000000,-195.066667,-nan,0.000000
11407923,1.842628,-19.533165,-4.912128,2442,-2442,0,0,209.533333,-183.600000,-nan,0.000000
11417923,1.677683,-19.564259,-4.890031,2442,-2442,0,0,196.600000,-175.066667,-nan,0.000000
11427923,2.136399,-19.486538,-4.868773,1559,-1559,0,0,166.666667,-153.533333,-nan,0.000000
11437923,1.983128,-19.508734,-4.848384,1559,-1559,0,0,151.000000,-139.666667,-nan,0.000000
11447923,2.402780,-19.455082,-4.829065,765,-765,0,0,135.533333,-120.533333,-nan,0.000000
11457923,2.267599,-19.469378,-4.811170,765,-765,0,0,129.200000,-110.266667,-nan,0.000000
11467923,2.640103,-19.435131,-4.795453,138,-138,0,0,126.200000,-86.933333,-nan,0.000000
11477923,2.539462,-19.442596,-4.782167,138,-138,0,0,122.466667,-82.333333,-nan,0.000000
11487923,2.731635,-19.429989,-4.771672,-65,65,0,0,99.933333,-78.266667,-nan,0.000000
11497923,2.675085,-19.432999,-4.764217,-65,65,0,0,85.066667,-71.866667,-nan,0.000000
11507935,2.847078,-19.424406,-4.759385,166,-166,0,0,99.733333,-76.200000,-nan,0.000000
11517923,2.827306,-19.425262,-4.756780,166,-166,0,0,95.466667,-87.733333,-nan,0.000000
11527923,2.998180,-19.417727,-4.755967,619,-619,0,0,69.000000,-72.200000,-nan,0.000000
11537923,3.000996,-19.417610,-4.756338,619,-619,0,0,51.533333,-50.533333,-nan,0.000000
11547923,3.117986,-19.412382,-4.758382,1028,-1028,0,0,41.400000,-40.000000,-nan,0.000000
11557923,3.145352,-19.411139,-4.761989,1028,-1028,0,0,36.066667,-33.800000,-nan,0.000000
11567923,3.258114,-19.405355,-4.766800,1529,-1529,0,0,36.466667,-32.000000,-nan,0.000000
11577923,3.304106,-19.402821,-4.772864,1529,-1529,0,0,38.866667,-35.800000,-nan,0.000000
11587923,3.381975,-19.397959,-4.779817,2103,-2103,0,0,43.133333,-35.466667,-nan,0.000000
11597923,3.437721,-19.394121,-4.787173,2103,-2103,0,0,49.600000,-37.266667,-nan,0.000000
11607923,3.505504,-19.388926,-4.794510,2653,-2653,0,0,47.800000,-31.733333,-nan,0.000000
11617923,3.559762,-19.384394,-4.801678,2653,-2653,0,0,46.133333,-29.266667,-nan,0.000000
11627923,3.623958,-19.378550,-4.808457,3013,-3013,0,0,39.066667,-27.133333,-nan,0.000000
11637923,3.671325,-19.373949,-4.814722,3013,-3013,0,0,34.200000,-26.000000,-nan,0.000000
11647923,3.744463,-19.366335,-4.820230,3238,-3238,0,0,28.333333,-28.466667,-nan,0.000000
11657930,3.780999,-19.362377,-4.825068,3238,-3238,0,0,30.200000,-30.533333,-nan,0.000000
11667924,3.926140,-19.345718,-4.829317,3324,-3324,0,0,29.000000,-29.600000,-nan,0.000000
11677923,3.954934,-19.342350,-4.833133,3324,-3324,0,0,31.666667,-27.800000,-nan,0.000000
11687924,4.112736,-19.322994,-4.836518,3381,-3381,0,0,35.000000,-19.466667,-nan,0.000000
11697924,4.136913,-19.319996,-4.839725,3381,-3381,0,0,43.066667,-17.600000,-nan,0.000000
11707924,4.289114,-19.300346,-4.842479,3451,-3451,0,0,51.533333,-16.866667,-nan,0.000000
11717924,4.307038,-19.298023,-4.844858,3451,-3451,0,0,49.200000,-26.733333,-nan,0.000000
11727924,4.479083,-19.274960,-4.846846,3487,-3487,0,0,49.066667,-32.066667,-nan,0.000000
11737924,4.491031,-19.273363,-4.848433,3487,-3487,0,0,56.466667,-34.066667,-nan,0.000000
11747924,4.675500,-19.248022,-4.849616,3479,-3479,0,0,56.466667,-28.666667,-nan,0.000000
11757924,4.683586,-19.246920,-4.850690,3479,-3479,0,0,62.600000,-28.666667,-nan,0.000000
