time,x,y,theta,left_voltage,right_voltage,left_velocity,right_velocity,left_actual_velocity,right_actual_velocity,left_actual_voltage,right_actual_voltage
965696,nan,nan,inf,0,0,0,0,inf,inf,0.000000,0.000000
974889,nan,nan,inf,0,0,0,0,inf,inf,0.000000,0.000000
984889,nan,nan,inf,0,0,0,0,inf,inf,0.000000,0.000000
994889,nan,nan,inf,0,0,0,0,inf,inf,0.000000,0.000000
1004889,nan,nan,inf,0,0,0,0,inf,inf,0.000000,0.000000
1014890,nan,nan,inf,0,0,0,0,inf,inf,0.000000,0.000000
1024889,nan,nan,inf,0,0,0,0,inf,inf,0.000000,0.000000
1034890,nan,nan,inf,0,0,0,0,inf,inf,0.000000,0.000000
1044889,nan,nan,inf,0,0,0,0,inf,inf,0.000000,0.000000
1054890,nan,nan,inf,0,0,0,0,inf,inf,0.000000,0.000000
1064890,nan,nan,inf,0,0,0,0,inf,inf,0.000000,0.000000
1074890,nan,nan,inf,0,0,0,0,inf,inf,0.000000,0.000000
1084890,nan,nan,inf,0,0,0,0,inf,inf,0.000000,0.000000
1094890,nan,nan,inf,0,0,0,0,inf,inf,0.000000,0.000000
1104890,nan,nan,inf,0,0,0,0,inf,inf,0.000000,0.000000
1114890,nan,nan,inf,0,0,0,0,inf,inf,0.000000,0.000000
1124890,nan,nan,inf,0,0,0,0,inf,inf,0.000000,0.000000
1134890,nan,nan,inf,0,0,0,0,inf,inf,0.000000,0.000000
1144890,nan,nan,inf,0,0,0,0,inf,inf,0.000000,0.000000
1154890,nan,nan,inf,0,0,0,0,inf,inf,0.000000,0.000000
1164890,nan,nan,inf,0,0,0,0,inf,inf,0.000000,0.000000
1174890,nan,nan,inf,0,0,0,0,inf,inf,0.000000,0.000000
1184890,nan,nan,inf,0,0,0,0,inf,inf,0.000000,0.000000
1194890,nan,nan,inf,0,0,0,0,inf,inf,0.000000,0.000000
1204890,nan,nan,inf,0,0,0,0,inf,inf,0.000000,0.000000
1214890,nan,nan,inf,0,0,0,0,inf,inf,0.000000,0.000000
1224890,nan,nan,inf,0,0,0,0,inf,inf,0.000000,0.000000
1234890,nan,nan,inf,0,0,0,0,inf,inf,0.000000,0.000000
1244890,nan,nan,inf,0,0,0,0,inf,inf,0.000000,0.000000
1254890,nan,nan,inf,0,0,0,0,inf,inf,0.000000,0.000000
1264890,nan,nan,inf,0,0,0,0,inf,inf,0.000000,0.000000
1274890,nan,nan,inf,0,0,0,0,inf,inf,0.000000,0.000000
1284890,nan,nan,inf,0,0,0,0,inf,inf,0.000000,0.000000
1294890,nan,nan,inf,0,0,0,0,inf,inf,0.000000,0.000000
