time,x,y,theta,left_voltage,right_voltage,left_velocity,right_velocity,left_actual_velocity,right_actual_velocity,left_actual_voltage,right_actual_voltage
5516092,0.000004,0.000975,0.001340,12000,-12000,0,0,51.733333,-44.000000,-nan,0.000000
5525905,0.000001,0.000276,0.001432,12000,-12000,0,0,182.266667,-170.400000,-nan,0.000000
5535905,-0.000024,-0.005788,0.002231,12000,-12000,0,0,209.333333,-208.333333,-nan,0.000000
5545905,-0.000087,-0.005908,0.005661,12000,-12000,0,0,159.200000,-184.333333,-nan,0.000000
5555905,-0.000717,-0.060243,0.012814,12000,-12000,0,0,122.666667,-113.400000,-nan,0.000000
5565905,-0.000952,-0.062948,0.023129,12000,-12000,0,0,103.666667,-76.733333,-nan,0.000000
5575905,-0.003763,-0.152461,0.034919,12000,-12000,0,0,107.466667,-60.200000,-nan,0.000000
5585905,0.000342,-0.047624,0.047756,12000,-12000,0,0,156.666667,-68.000000,-nan,0.000000
5595905,-0.005939,-0.157046,0.062185,12000,-12000,0,0,196.066667,-131.933333,-nan,0.000000
5605905,0.014051,0.129214,0.079413,12000,-12000,0,0,193.866667,-140.400000,-nan,0.000000
5615905,-0.000218,-0.025433,0.099859,12000,-12000,0,0,198.133333,-149.266667,-nan,0.000000
5625905,0.032945,0.275123,0.122643,12000,-12000,0,0,231.000000,-155.400000,-nan,0.000000
5635905,0.007832,0.093107,0.146832,12000,-12000,0,0,253.266667,-190.200000,-nan,0.000000
5645905,0.064285,0.446965,0.172113,12000,-12000,0,0,274.266667,-195.933333,-nan,0.000000
5655905,0.026192,0.246634,0.198959,12000,-12000,0,0,282.800000,-200.666667,-nan,0.000000
5665905,0.114901,0.658580,0.227698,12000,-12000,0,0,284.466667,-190.933333,-nan,0.000000
5675905,0.058541,0.433488,0.258247,12000,-12000,0,0,293.533333,-231.200000,-nan,0.000000
5685905,0.178438,0.861534,0.290578,12000,-12000,0,0,310.800000,-249.333333,-nan,0.000000
5695905,0.099804,0.615988,0.324522,12000,-12000,0,0,328.533333,-252.666667,-nan,0.000000
5705905,0.267803,1.089386,0.360055,12000,-12000,0,0,335.333333,-268.466667,-nan,0.000000
5715905,0.163733,0.829472,0.396915,12000,-12000,0,0,338.066667,-275.000000,-nan,0.000000
5725905,0.376361,1.312534,0.434974,12000,-12000,0,0,342.000000,-273.800000,-nan,0.000000
5735905,0.244957,1.045265,0.474185,12000,-12000,0,0,345.600000,-282.333333,-nan,0.000000
5745905,0.553063,1.618542,0.514348,12000,-12000,0,0,356.866667,-284.133333,-nan,0.000000
5755905,0.386177,1.351185,0.555831,12000,-12000,0,0,355.000000,-303.800000,-nan,0.000000
5765905,0.740816,1.897240,0.598517,12000,-12000,0,0,365.866667,-322.333333,-nan,0.000000
5775905,0.546583,1.626778,0.642357,12000,-12000,0,0,379.200000,-329.200000,-nan,0.000000
5785905,0.927813,2.114302,0.687577,12000,-12000,0,0,392.200000,-336.866667,-nan,0.000000
5795905,0.698678,1.849336,0.733698,12000,-12000,0,0,397.133333,-347.600000,-nan,0.000000
5805905,1.096422,2.271430,0.780628,12000,-12000,0,0,399.066667,-347.066667,-nan,0.000000
5815905,0.836017,2.021908,0.828112,12000,-12000,0,0,410.466667,-348.466667,-nan,0.000000
5825905,1.323378,2.449336,0.876200,12000,-12000,0,0,409.066667,-357.933333,-nan,0.000000
5835905,1.032315,2.219769,0.925007,11929,-11929,0,0,403.733333,-359.866667,-nan,0.000000
5845905,1.500860,2.555959,0.974929,11929,-11929,0,0,411.733333,-346.000000,-nan,0.000000
5855906,1.155455,2.380765,1.025661,10133,-10133,0,0,419.733333,-286.066667,-nan,0.000000
5865905,1.737395,2.714782,1.076539,10133,-10133,0,0,424.133333,-339.333333,-nan,0.000000
5875906,1.363389,2.597443,1.127449,8286,-8286,0,0,395.000000,-381.533333,-nan,0.000000
5885905,1.945134,2.856707,1.178546,8286,-8286,0,0,406.333333,-392.533333,-nan,0.000000
5895905,1.569443,2.740534,1.230207,6448,-6448,0,0,392.333333,-375.800000,-nan,0.000000
5905906,2.190178,2.943626,1.281825,6448,-6448,0,0,375.933333,-365.933333,-nan,0.000000
5915906,1.810048,2.868132,1.332736,4581,-4581,0,0,358.133333,-336.800000,-nan,0.000000
5925906,2.384722,2.993374,1.382758,4581,-4581,0,0,343.400000,-311.600000,-nan,0.000000
5935906,2.010403,2.983571,1.431594,2779,-2779,0,0,302.866667,-289.666667,-nan,0.000000
5945906,2.503134,3.041432,1.479700,2779,-2779,0,0,285.600000,-278.133333,-nan,0.000000
5955906,2.147663,3.044141,1.526370,1058,-1058,0,0,260.866667,-250.466667,-nan,0.000000
5965906,2.644216,3.055732,1.571841,1058,-1058,0,0,234.200000,-220.800000,-nan,0.000000
5975906,2.321287,3.101189,1.614481,-571,571,0,0,203.266667,-204.333333,-nan,0.000000
5985906,2.731677,3.076053,1.652816,-571,571,0,0,188.066667,-180.266667,-nan,0.000000
5995906,2.484836,3.177874,1.686478,-1962,1962,0,0,143.000000,-135.333333,0.000000,0.000000
6005906,2.749671,3.143722,1.715528,-1962,1962,0,0,112.266667,-103.933333,0.000000,0.000000
6015906,2.581691,3.272864,1.740029,-2981,2981,0,0,82.266667,-72.066667,0.000000,0.000000
6025906,2.800696,3.233567,1.759862,-2981,2981,0,0,52.200000,-47.533333,0.000000,0.000000
6058974,2.792005,3.403406,1.788153,-3977,3977,0,0,43.666667,-44.600000,0.000000,0.000000
6069017,2.787681,3.404373,1.788736,-3952,3952,0,0,19.000000,-43.600000,0.000000,0.000000
6078974,2.808040,3.425668,1.786723,-3952,3952,0,0,-8.400000,-21.000000,0.000000,0.000000
6089016,2.837121,3.419276,1.782803,-3780,3780,0,0,-36.533333,6.400000,0.000000,0.000000
6098976,2.876955,3.417344,1.777620,-3780,3780,0,0,-56.866667,23.533333,0.000000,0.000000
6109016,2.926485,3.407001,1.770959,-3531,3531,0,0,-68.866667,33.600000,0.000000,0.000000
6118976,2.983589,3.395502,1.763291,-3531,3531,0,0,-77.466667,52.200000,0.000000,0.000000
6129016,3.048045,3.383070,1.754649,-3211,3211,0,0,-77.600000,56.066667,0.000000,0.000000
6138974,3.118341,3.382609,1.745532,-3211,3211,0,0,-81.600000,52.400000,0.000000,0.000000
6149018,3.131942,3.380103,1.736219,-2867,2867,0,0,-79.733333,50.533333,0.000000,0.000000
6158974,3.201726,3.368617,1.726909,-2867,2867,0,0,-82.666667,49.133333,0.000000,0.000000
6169016,3.065799,3.389185,1.717504,-2528,2528,0,0,-80.800000,45.866667,0.000000,0.000000
6178974,3.136561,3.378897,1.708090,-2528,2528,0,0,-80.066667,46.933333,0.000000,0.000000
6189018,2.961411,3.402102,1.698821,-2192,2192,0,0,-74.400000,51.800000,0.000000,0.000000
6198976,3.031201,3.393278,1.689560,-2192,2192,0,0,-70.000000,49.533333,0.000000,0.000000
6209015,2.891209,3.409185,1.680606,-1867,1867,0,0,-68.000000,44.733333,0.000000,0.000000
6218976,2.956332,3.402133,1.671982,-1867,1867,0,0,-65.066667,42.800000,0.000000,0.000000
6229016,2.828957,3.414391,1.663791,-1573,1573,0,0,-63.133333,40.266667,0.000000,0.000000
6238974,2.887071,3.409057,1.656108,-1573,1573,0,0,-59.600000,37.133333,0.000000,0.000000
6249018,2.732295,3.421616,1.649049,-1320,1320,0,0,-55.800000,34.466667,0.000000,0.000000
6258974,2.781139,3.417828,1.642599,-1320,1320,0,0,-54.000000,33.400000,0.000000,0.000000
6269017,2.655277,3.426404,1.636731,-1112,1112,0,0,-50.733333,31.533333,0.000000,0.000000
6278975,2.694806,3.423803,1.631516,-1112,1112,0,0,-43.533333,25.533333,0.000000,0.000000
6289016,2.602172,3.429146,1.627039,-954,954,0,0,-39.000000,22.666667,0.000000,0.000000
6298976,2.629225,3.427607,1.623472,-954,954,0,0,-32.466667,21.200000,0.000000,0.000000
6309006,2.546859,3.431800,1.620958,-866,866,0,0,-28.266667,21.200000,0.000000,0.000000
6318977,2.558666,3.431189,1.619401,-866,866,0,0,-28.266667,21.133333,0.000000,0.000000
6329007,2.482889,3.434829,1.618577,-845,845,0,0,-20.733333,20.133333,0.000000,0.000000
6338974,2.485847,3.434681,1.618187,-845,845,0,0,-20.733333,20.133333,0.000000,0.000000
6349008,2.474163,3.435233,1.618115,-848,848,0,0,-19.400000,18.400000,0.000000,0.000000
6358974,2.472303,3.435326,1.618360,-848,848,0,0,-19.733333,17.933333,0.000000,0.000000
6369008,2.469693,3.435457,1.618704,-865,865,0,0,-19.200000,16.600000,0.000000,0.000000
6378975,2.467990,3.435543,1.618929,-865,865,0,0,-18.466667,17.000000,0.000000,0.000000
6389008,2.468183,3.435533,1.618903,-867,867,0,0,-18.466667,14.866667,0.000000,0.000000
6398978,2.469577,3.435462,1.618719,-867,867,0,0,-17.733333,15.800000,0.000000,0.000000
6409006,2.471116,3.435385,1.618516,-856,856,0,0,-17.066667,8.733333,0.000000,0.000000
6418976,2.472099,3.435336,1.618387,-856,856,0,0,-17.066667,5.266667,0.000000,0.000000
6429007,2.472407,3.435321,1.618346,-854,854,0,0,-15.466667,0.000000,0.000000,0.000000
6438974,2.472120,3.435335,1.618384,-854,854,0,0,-15.466667,0.000000,0.000000,0.000000
6449009,2.471499,3.435366,1.618466,-858,858,0,0,-15.466667,0.000000,0.000000,0.000000
6458974,2.470932,3.435395,1.618541,-858,858,0,0,-33.866667,0.000000,0.000000,0.000000
6469008,2.470784,3.435402,1.618560,-860,860,0,0,-30.133333,0.000000,0.000000,0.000000
6478974,2.471112,3.435385,1.618517,-860,860,0,0,-30.133333,0.000000,0.000000,0.000000
6489190,2.471750,3.435354,1.618433,-860,860,0,0,0.000000,0.000000,0.000000,0.000000
6498988,2.472312,3.435325,1.618359,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6509001,2.472348,3.435324,1.618354,0,0,0,0,0.000000,-3.800000,0.000000,0.000000
6518979,2.472409,3.435321,1.618346,0,0,0,0,2.666667,-6.000000,-nan,0.000000
6528998,2.472475,3.435317,1.618337,0,0,0,0,2.666667,-6.000000,-nan,0.000000
6564945,2.472190,3.435332,1.618375,0,0,0,0,2.666667,-6.000000,0.000000,0.000000
6574945,2.472411,3.435321,1.618346,0,0,0,0,2.666667,-6.000000,0.000000,0.000000
6584945,2.472304,3.435326,1.618360,0,0,0,0,2.666667,-6.000000,-nan,0.000000
6594945,2.472230,3.435330,1.618370,0,0,0,0,2.666667,-6.000000,0.000000,0.000000
6604945,2.472166,3.435333,1.618378,0,0,0,0,2.666667,-6.000000,0.000000,0.000000
6614945,2.472113,3.435335,1.618385,0,0,0,0,2.666667,-6.000000,0.000000,0.000000
6624945,2.472029,3.435340,1.618396,0,0,0,0,2.666667,-6.000000,0.000000,0.000000
6634945,2.471894,3.435346,1.618414,0,0,0,0,2.666667,-6.000000,-nan,0.000000
6644945,2.471726,3.435355,1.618436,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6654945,2.471581,3.435362,1.618455,0,0,0,0,0.000000,0.000000,-nan,0.000000
6664945,2.471437,3.435369,1.618474,0,0,0,0,0.000000,0.000000,-nan,0.000000
6674945,2.471309,3.435375,1.618491,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6684945,2.471144,3.435384,1.618513,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6694945,2.470968,3.435393,1.618536,0,0,0,0,0.000000,0.000000,-nan,0.000000
