time,x,y,theta,left_voltage,right_voltage,left_velocity,right_velocity,left_actual_velocity,right_actual_velocity,left_actual_voltage,right_actual_voltage
5311442,0.000007,0.001915,0.001252,12000,-12000,0,0,54.066667,-32.933333,-nan,0.000000
5320947,0.000006,0.001460,0.001312,12000,-12000,0,0,187.466667,-122.533333,-nan,0.000000
5330951,0.000002,0.000510,0.001437,12000,-12000,0,0,216.333333,-126.200000,-nan,0.000000
5340945,-0.000044,-0.009714,0.002783,12000,-12000,0,0,139.733333,-103.266667,-nan,0.000000
5350950,0.000402,0.094192,0.007407,12000,-12000,0,0,110.533333,-67.800000,-nan,0.000000
5360946,-0.000422,0.034160,0.015311,12000,-12000,0,0,101.266667,-64.000000,-nan,0.000000
5370950,0.000483,0.087330,0.025856,12000,-12000,0,0,112.000000,-84.333333,-nan,0.000000
5380946,-0.002723,-0.005917,0.038139,12000,-12000,0,0,158.200000,-127.466667,-nan,0.000000
5390950,-0.000505,0.048876,0.051689,12000,-12000,0,0,184.066667,-148.666667,-nan,0.000000
5400946,-0.007665,-0.067027,0.066976,12000,-12000,0,0,195.933333,-148.400000,-nan,0.000000
5410950,-0.008799,-0.077620,0.085070,12000,-12000,0,0,201.066667,-162.333333,-nan,0.000000
5420946,-0.024429,-0.236672,0.106110,12000,-12000,0,0,226.800000,-183.400000,-nan,0.000000
5430950,-0.032135,-0.298291,0.129269,12000,-12000,0,0,251.533333,-194.333333,-nan,0.000000
5440946,-0.058832,-0.482542,0.153779,12000,-12000,0,0,261.200000,-202.200000,-nan,0.000000
5450950,-0.069811,-0.544975,0.179670,12000,-12000,0,0,268.933333,-205.733333,-nan,0.000000
5460945,-0.115956,-0.748070,0.207077,12000,-12000,0,0,273.200000,-204.000000,-nan,0.000000
5470950,-0.095588,-0.655297,0.236206,12000,-12000,0,0,295.933333,-227.333333,-nan,0.000000
5480945,-0.154579,-0.882505,0.267110,12000,-12000,0,0,322.200000,-241.533333,-nan,0.000000
5490950,-0.082183,-0.631718,0.299416,12000,-12000,0,0,320.466667,-261.800000,-nan,0.000000
5500945,-0.162279,-0.874538,0.333078,12000,-12000,0,0,318.000000,-273.133333,-nan,0.000000
5510950,-0.010682,-0.458195,0.368159,12000,-12000,0,0,329.066667,-262.200000,-nan,0.000000
5520945,-0.115626,-0.714407,0.404610,12000,-12000,0,0,332.000000,-277.133333,-nan,0.000000
5530950,0.099625,-0.235084,0.442126,12000,-12000,0,0,341.533333,-281.266667,-nan,0.000000
5540945,-0.032369,-0.498895,0.480963,12000,-12000,0,0,352.200000,-292.933333,-nan,0.000000
5550950,0.252715,0.023233,0.520999,12000,-12000,0,0,372.266667,-304.600000,-nan,0.000000
5560945,0.091425,-0.243484,0.562035,12000,-12000,0,0,379.666667,-313.933333,-nan,0.000000
5570950,0.427870,0.268072,0.603954,12000,-12000,0,0,382.400000,-317.066667,-nan,0.000000
5580945,0.235639,0.003236,0.647039,12000,-12000,0,0,399.533333,-326.466667,-nan,0.000000
5590950,0.616255,0.485852,0.691111,12000,-12000,0,0,404.066667,-337.266667,-nan,0.000000
5600945,0.391566,0.227601,0.736180,12000,-12000,0,0,397.933333,-342.533333,-nan,0.000000
5610950,0.893348,0.757376,0.782650,12000,-12000,0,0,405.400000,-354.333333,-nan,0.000000
5620946,0.632628,0.508553,0.830100,12000,-12000,0,0,406.133333,-365.866667,-nan,0.000000
5630950,1.036846,0.861691,0.878641,11882,-11882,0,0,411.133333,-375.533333,-nan,0.000000
5640946,0.740849,0.629574,0.928167,11882,-11882,0,0,386.866667,-364.466667,-nan,0.000000
5650951,1.278320,1.012215,0.978815,10054,-10054,0,0,352.000000,-335.133333,-nan,0.000000
5660946,0.946663,0.802532,1.030477,10054,-10054,0,0,388.533333,-365.666667,-nan,0.000000
5670950,1.432869,1.078519,1.081863,8182,-8182,0,0,374.400000,-413.200000,-nan,0.000000
5680947,1.086702,0.906529,1.132756,8182,-8182,0,0,390.000000,-392.800000,-nan,0.000000
5690950,1.563917,1.116501,1.183322,6365,-6365,0,0,377.533333,-361.333333,-nan,0.000000
5700946,1.201990,0.980415,1.234231,6365,-6365,0,0,360.466667,-352.133333,-nan,0.000000
5710951,1.701385,1.141947,1.285190,4529,-4529,0,0,343.266667,-342.400000,-nan,0.000000
5720946,1.327805,1.043445,1.336057,4529,-4529,0,0,336.733333,-334.600000,-nan,0.000000
5730950,1.836311,1.152640,1.385937,2722,-2722,0,0,305.266667,-309.133333,-nan,0.000000
5740947,1.472035,1.094524,1.434505,2722,-2722,0,0,279.400000,-277.533333,-nan,0.000000
5750951,1.943651,1.148684,1.482015,1021,-1021,0,0,252.133333,-247.933333,-nan,0.000000
5760945,1.591992,1.126424,1.528407,1021,-1021,0,0,212.866667,-225.133333,-nan,0.000000
5770951,2.035389,1.136058,1.573388,-594,594,0,0,185.800000,-198.533333,-nan,0.000000
5780947,1.715467,1.144387,1.615523,-594,594,0,0,174.333333,-181.933333,-nan,0.000000
5790951,2.065879,1.122712,1.653517,-1969,1969,0,0,133.133333,-141.066667,0.000000,0.000000
5800947,1.814705,1.148348,1.686756,-1969,1969,0,0,106.733333,-101.333333,0.000000,0.000000
5810951,2.119126,1.108970,1.715481,-2976,2976,0,0,73.466667,-69.666667,0.000000,0.000000
5820946,1.934998,1.138558,1.740033,-2976,2976,0,0,62.866667,-66.733333,0.000000,0.000000
5853908,2.018930,1.127980,1.793125,-4056,4056,0,0,62.866667,-54.666667,0.000000,0.000000
5863908,2.032284,1.124978,1.794643,-4056,4056,0,0,46.200000,-54.666667,0.000000,0.000000
5873908,2.041651,1.122828,1.793377,-4073,4073,0,0,31.666667,-51.133333,0.000000,0.000000
5883908,2.065218,1.117475,1.790196,-4073,4073,0,0,-5.400000,-51.133333,0.000000,0.000000
5893908,2.098728,1.109999,1.785676,-3922,3922,0,0,-35.666667,-26.866667,0.000000,0.000000
5903908,2.140433,1.100916,1.780057,-3922,3922,0,0,-66.800000,18.933333,0.000000,0.000000
5913908,2.192144,1.089994,1.773099,-3705,3705,0,0,-70.866667,31.066667,0.000000,0.000000
5923908,2.251154,1.077989,1.765171,-3705,3705,0,0,-74.733333,43.933333,0.000000,0.000000
5933908,2.315990,1.065358,1.756475,-3409,3409,0,0,-70.133333,47.333333,0.000000,0.000000
5943908,2.223490,1.082122,1.747228,-3409,3409,0,0,-80.200000,48.200000,0.000000,0.000000
5953908,2.294622,1.069615,1.737720,-3068,3068,0,0,-79.866667,53.800000,0.000000,0.000000
5963908,2.104769,1.100473,1.727952,-3068,3068,0,0,-86.866667,55.466667,0.000000,0.000000
5973908,2.180009,1.088754,1.717928,-2713,2713,0,0,-90.533333,54.066667,0.000000,0.000000
5983908,1.966465,1.119140,1.708009,-2713,2713,0,0,-90.400000,49.666667,0.000000,0.000000
5993908,2.039454,1.109246,1.698313,-2350,2350,0,0,-84.466667,45.133333,0.000000,0.000000
6003908,1.860435,1.131157,1.688768,-2350,2350,0,0,-83.866667,41.466667,0.000000,0.000000
6013908,1.931251,1.122931,1.679382,-2008,2008,0,0,-83.133333,41.733333,0.000000,0.000000
6023908,1.761303,1.140502,1.670200,-2008,2008,0,0,-83.266667,45.400000,0.000000,0.000000
6033908,1.828186,1.133971,1.661353,-1677,1677,0,0,-78.333333,45.133333,0.000000,0.000000
6043908,1.668194,1.147702,1.653283,-1677,1677,0,0,-74.133333,42.066667,0.000000,0.000000
6053908,1.722679,1.143265,1.646086,-1383,1383,0,0,-67.333333,39.800000,0.000000,0.000000
6063908,1.582467,1.153263,1.639555,-1383,1383,0,0,-61.466667,32.533333,0.000000,0.000000
6073908,1.627578,1.150184,1.633602,-1155,1155,0,0,-54.466667,27.666667,0.000000,0.000000
6083908,1.516258,1.156791,1.628272,-1155,1155,0,0,-47.933333,24.933333,0.000000,0.000000
6093908,1.551081,1.154785,1.623680,-966,966,0,0,-43.466667,22.733333,0.000000,0.000000
6103908,1.446687,1.160051,1.619991,-966,966,0,0,-39.400000,18.800000,0.000000,0.000000
6113908,1.468060,1.158978,1.617174,-835,835,0,0,-32.333333,18.400000,0.000000,0.000000
6123908,1.389523,1.162499,1.615005,-835,835,0,0,-29.800000,18.400000,0.000000,0.000000
6133908,1.401925,1.161931,1.613370,-765,765,0,0,-26.200000,18.400000,0.000000,0.000000
6143908,1.334226,1.164756,1.612238,-765,765,0,0,-26.200000,17.666667,0.000000,0.000000
6153908,1.339323,1.164534,1.611566,-729,729,0,0,-26.200000,17.666667,0.000000,0.000000
6163908,1.316573,1.165453,1.611244,-729,729,0,0,-23.400000,17.600000,0.000000,0.000000
6173908,1.317158,1.165428,1.611167,-722,722,0,0,-21.533333,17.733333,0.000000,0.000000
6183908,1.316738,1.165446,1.611223,-722,722,0,0,-21.533333,17.733333,0.000000,0.000000
6193908,1.315749,1.165488,1.611353,-727,727,0,0,-19.666667,15.200000,0.000000,0.000000
6203908,1.302406,1.166033,1.611499,-727,727,0,0,-19.200000,14.200000,0.000000,0.000000
6213908,1.301682,1.166065,1.611594,-734,734,0,0,-19.200000,14.200000,0.000000,0.000000
6223908,1.288729,1.166593,1.611594,-734,734,0,0,-20.266667,11.066667,0.000000,0.000000
