time,x,y,theta,left_voltage,right_voltage,left_velocity,right_velocity,left_actual_velocity,right_actual_velocity,left_actual_voltage,right_actual_voltage
6311500,-0.012226,0.006365,0.000405,0,0,-360,-359,0.000000,0.000000,-nan,-nan
6320942,-0.012225,0.006821,0.000345,0,0,-360,-359,0.000000,0.000000,-nan,-nan
6330942,-0.012224,0.007024,0.000319,0,0,-360,-359,0.000000,0.000000,-nan,-nan
6340942,-0.012225,0.006680,0.000364,0,0,-360,-359,0.000000,-45.333333,-nan,-nan
6350941,-0.012226,0.006329,0.000410,0,0,-360,-359,-28.000000,-32.400000,-nan,-nan
6360940,-0.012227,0.006096,0.000441,0,0,-360,-359,-21.533333,-36.000000,-nan,-nan
6370941,-0.012228,0.005902,0.000466,0,0,-360,-359,-27.400000,-71.533333,-nan,-nan
6380940,-0.012226,0.006339,0.000409,0,0,-360,-359,-38.600000,-82.333333,-nan,-nan
6390941,-0.012223,0.007586,0.000245,0,0,-360,-359,-59.000000,-60.800000,-nan,-nan
6400941,-0.012222,0.007998,0.000190,0,0,-360,-359,-86.800000,-66.466667,-nan,-nan
6410941,-0.012219,0.008951,0.000065,0,0,-360,-359,-101.400000,-91.333333,-nan,-nan
6420940,-0.012211,0.012939,-0.000460,0,0,-360,-359,-121.600000,-89.933333,-nan,-nan
6430941,-0.012126,-0.069689,-0.001247,0,0,-359,-360,-139.133333,-98.400000,-nan,-nan
6440941,-0.012122,-0.062996,-0.002128,0,0,-359,-360,-140.666667,-86.066667,-nan,-nan
6450940,-0.010768,-0.575077,-0.003091,0,0,-359,-360,-142.466667,-112.266667,-nan,-nan
6460941,-0.010781,-0.565345,-0.004373,0,0,-359,-360,-162.733333,-148.800000,-nan,-nan
6470940,-0.007220,-1.235410,-0.006159,0,0,-358,-361,-179.666667,-168.933333,-nan,-nan
6480940,-0.007297,-1.219476,-0.008257,0,0,-358,-361,-191.600000,-164.266667,-nan,-nan
6490941,0.000378,-2.038936,-0.010383,0,0,-357,-362,-201.466667,-156.600000,-nan,-nan
6500941,0.000237,-2.023342,-0.012436,0,0,-357,-362,-212.533333,-182.266667,-nan,-nan
6510941,0.025075,-2.957304,-0.014444,0,0,-356,-363,-241.866667,-200.400000,-nan,-nan
6520941,0.024865,-2.941315,-0.016549,0,0,-356,-363,-256.933333,-225.533333,-nan,-nan
6530941,0.045481,-4.109210,-0.018687,0,0,-355,-364,-273.133333,-238.666667,-nan,-nan
6540941,0.045192,-4.092621,-0.020871,0,0,-355,-364,-280.133333,-241.066667,-nan,-nan
6550941,0.059675,-5.311813,-0.022914,0,0,-354,-365,-295.000000,-261.533333,-nan,-nan
6560941,0.059343,-5.296417,-0.024942,0,0,-354,-365,-320.200000,-278.800000,-nan,-nan
6570941,0.096724,-6.728127,-0.027208,0,0,-353,-366,-337.666667,-287.666667,-nan,-nan
