time,x,y,theta,left_voltage,right_voltage,left_velocity,right_velocity,left_actual_velocity,right_actual_velocity,left_actual_voltage,right_actual_voltage
5407542,0.000035,0.015794,0.001249,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5416936,0.000034,0.015758,0.001254,0,0,0,0,0.000000,0.000000,-nan,0.000000
5426936,0.000033,0.015257,0.001320,0,0,0,0,0.000000,0.000000,-nan,0.000000
5436935,0.000031,0.014728,0.001389,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5446935,0.000030,0.014598,0.001407,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5456934,0.000030,0.014690,0.001394,0,0,0,0,0.000000,0.000000,-nan,0.000000
5466935,0.000032,0.015131,0.001336,0,0,0,0,0.000000,0.000000,-nan,0.000000
5476935,0.000033,0.015390,0.001302,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5486934,0.000032,0.015135,0.001336,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5496934,0.000034,0.015744,0.001256,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5506935,0.000036,0.016274,0.001186,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5516935,0.000036,0.016297,0.001183,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5526935,0.000035,0.015803,0.001248,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5536934,0.000034,0.015779,0.001251,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5546934,0.000033,0.015255,0.001320,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5556935,0.000033,0.015266,0.001319,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5566935,0.000034,0.015509,0.001287,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5576935,0.000035,0.015894,0.001236,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5586935,0.000033,0.015380,0.001304,0,0,0,0,0.000000,0.000000,-nan,0.000000
5596935,0.000033,0.015419,0.001299,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5606934,0.000033,0.015321,0.001311,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5616934,0.000035,0.015813,0.001247,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5626935,0.000033,0.015400,0.001301,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5636934,0.000034,0.015771,0.001252,0,0,0,0,0.000000,0.000000,-nan,0.000000
5646934,0.000035,0.015817,0.001246,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5656935,0.000033,0.015328,0.001310,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5666935,0.000033,0.015379,0.001304,0,0,0,0,0.000000,0.000000,-nan,0.000000
5676935,0.000033,0.015331,0.001310,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5686935,0.000033,0.015351,0.001307,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5696935,0.000035,0.015917,0.001233,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5706935,0.000036,0.016145,0.001203,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5716935,0.000036,0.016288,0.001184,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5726935,0.000036,0.016098,0.001209,0,0,0,0,0.000000,0.000000,-nan,0.000000
5736935,0.000034,0.015586,0.001276,0,0,0,0,0.000000,0.000000,-nan,0.000000
5746935,0.000034,0.015655,0.001267,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5756935,0.000034,0.015644,0.001269,0,0,0,0,0.000000,0.000000,-nan,0.000000
5766935,0.000034,0.015634,0.001270,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5776935,0.000035,0.015939,0.001230,0,0,0,0,0.000000,0.000000,-nan,0.000000
5786935,0.000034,0.015524,0.001285,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5796935,0.000034,0.015535,0.001283,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5806936,0.000034,0.015594,0.001276,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5816935,0.000033,0.015245,0.001321,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5826935,0.000033,0.015499,0.001288,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5836935,0.000034,0.015742,0.001256,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5846935,0.000034,0.015744,0.001256,0,0,0,0,0.000000,0.000000,-nan,0.000000
5856935,0.000034,0.015730,0.001258,0,0,0,0,0.000000,0.000000,-nan,0.000000
5866935,0.000033,0.015289,0.001316,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5876936,0.000033,0.015278,0.001317,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5886935,0.000034,0.015743,0.001256,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5896935,0.000032,0.015164,0.001332,0,0,0,0,0.000000,0.000000,-nan,0.000000
5906935,0.000034,0.015743,0.001256,0,0,0,0,0.000000,0.000000,-nan,0.000000
5916935,0.000032,0.015234,0.001323,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5947943,0.000034,0.015630,0.001271,0,0,0,0,0.000000,0.000000,-nan,0.000000
5957915,0.000034,0.015595,0.001275,0,0,0,0,0.000000,0.000000,-nan,0.000000
5967936,0.000033,0.015388,0.001303,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5977915,0.000032,0.015158,0.001333,0,0,0,0,0.000000,0.000000,-nan,0.000000
5987936,0.000032,0.015053,0.001347,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5997915,0.000032,0.015044,0.001348,0,0,0,0,0.000000,0.000000,-nan,0.000000
6007936,0.000034,0.015637,0.001270,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6017915,0.000032,0.015024,0.001350,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6027936,0.000032,0.015090,0.001342,0,0,0,0,0.000000,0.000000,-nan,0.000000
6037915,0.000033,0.015475,0.001291,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6047936,0.000032,0.015197,0.001328,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6057915,0.000033,0.015261,0.001319,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6067937,0.000034,0.015722,0.001259,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6077915,0.000033,0.015424,0.001298,0,0,0,0,0.000000,0.000000,-nan,0.000000
6087936,0.000033,0.015411,0.001300,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6097928,0.000035,0.015859,0.001241,0,0,0,0,0.000000,0.000000,-nan,0.000000
6107936,0.000033,0.015428,0.001297,0,0,0,0,0.000000,0.000000,-nan,0.000000
6117915,0.000035,0.015974,0.001225,0,0,0,0,0.000000,0.000000,-nan,0.000000
6127936,0.000034,0.015535,0.001283,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6137915,0.000035,0.015815,0.001246,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6147936,0.000034,0.015527,0.001284,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6157916,0.000034,0.015510,0.001286,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6167936,0.000032,0.015224,0.001324,0,0,0,0,0.000000,0.000000,-nan,0.000000
6177915,0.000033,0.015491,0.001289,0,0,0,0,0.000000,0.000000,0.000000,0.000000
