time,x,y,theta,left_voltage,right_voltage,left_velocity,right_velocity,left_actual_velocity,right_actual_velocity,left_actual_voltage,right_actual_voltage
5835525,0.000012,0.003098,0.001336,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5844946,0.000010,0.002623,0.001399,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5854945,0.000010,0.002478,0.001418,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5864945,0.000010,0.002451,0.001422,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5874945,0.000011,0.002773,0.001379,0,0,0,0,0.000000,0.000000,-nan,0.000000
5884945,0.000013,0.003294,0.001311,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5894945,0.000012,0.003175,0.001326,0,0,0,0,0.000000,0.000000,-nan,0.000000
5904945,0.000014,0.003737,0.001252,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5914945,0.000016,0.004203,0.001191,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5924945,0.000015,0.003918,0.001228,0,0,0,0,0.000000,0.000000,-nan,0.000000
5934945,0.000014,0.003661,0.001262,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5944945,0.000014,0.003553,0.001276,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5954945,0.000012,0.002985,0.001351,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5964945,0.000009,0.002398,0.001429,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5974945,0.000011,0.002771,0.001379,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5984945,0.000009,0.002298,0.001442,0,0,0,0,0.000000,0.000000,0.000000,0.000000
5994945,0.000010,0.002424,0.001425,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6004945,0.000011,0.002905,0.001362,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6014945,0.000013,0.003393,0.001298,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6024945,0.000013,0.003278,0.001313,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6034946,0.000012,0.003027,0.001346,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6044945,0.000013,0.003436,0.001292,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6054945,0.000014,0.003644,0.001264,0,0,0,0,0.000000,0.000000,-nan,0.000000
6064945,0.000012,0.003040,0.001344,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6074945,0.000011,0.002842,0.001370,0,0,0,0,0.000000,0.000000,-nan,0.000000
6084945,0.000012,0.003048,0.001343,0,0,0,0,0.000000,0.000000,-nan,0.000000
6094945,0.000013,0.003317,0.001308,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6104945,0.000013,0.003349,0.001303,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6114945,0.000013,0.003332,0.001306,0,0,0,0,0.000000,0.000000,-nan,0.000000
6124946,0.000014,0.003604,0.001270,0,0,0,0,0.000000,0.000000,-nan,0.000000
6134945,0.000014,0.003621,0.001268,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6144945,0.000014,0.003623,0.001267,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6154946,0.000015,0.003808,0.001243,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6164945,0.000013,0.003270,0.001314,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6174945,0.000011,0.002687,0.001390,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6184945,0.000011,0.002812,0.001374,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6194946,0.000010,0.002461,0.001420,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6204946,0.000011,0.002743,0.001383,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6214946,0.000013,0.003209,0.001322,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6224945,0.000013,0.003450,0.001290,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6234946,0.000014,0.003668,0.001261,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6244946,0.000014,0.003727,0.001254,0,0,0,0,0.000000,0.000000,-nan,0.000000
6254945,0.000014,0.003746,0.001251,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6264946,0.000012,0.003152,0.001329,0,0,0,0,0.000000,0.000000,-nan,0.000000
6274946,0.000012,0.003087,0.001338,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6284946,0.000012,0.003176,0.001326,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6294945,0.000014,0.003596,0.001271,0,0,0,0,0.000000,0.000000,-nan,0.000000
6304946,0.000012,0.002997,0.001350,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6314946,0.000012,0.003019,0.001347,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6324945,0.000012,0.003201,0.001323,0,0,0,0,0.000000,0.000000,-nan,0.000000
6334946,0.000012,0.003186,0.001325,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6344946,0.000012,0.003144,0.001330,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6374946,0.000013,0.003344,0.001304,0,0,0,0,0.000000,0.000000,-nan,0.000000
6384946,0.000013,0.003432,0.001292,0,0,0,0,0.000000,0.000000,-nan,0.000000
6394946,0.000011,0.002916,0.001360,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6404946,0.000012,0.003092,0.001337,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6414946,0.000013,0.003453,0.001290,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6424946,0.000012,0.002958,0.001355,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6434946,0.000012,0.003128,0.001332,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6444946,0.000013,0.003399,0.001297,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6454946,0.000012,0.003154,0.001329,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6464946,0.000012,0.003051,0.001343,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6474946,0.000014,0.003497,0.001284,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6484946,0.000012,0.003009,0.001348,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6494946,0.000013,0.003220,0.001320,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6504946,0.000011,0.002790,0.001377,0,0,0,0,0.000000,0.000000,-nan,0.000000
6514946,0.000012,0.003179,0.001326,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6524946,0.000010,0.002644,0.001396,0,0,0,0,0.000000,0.000000,-nan,0.000000
6534946,0.000010,0.002598,0.001402,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6544946,0.000011,0.002729,0.001385,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6554946,0.000012,0.002982,0.001352,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6564947,0.000012,0.003090,0.001337,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6574946,0.000011,0.002854,0.001369,0,0,0,0,0.000000,0.000000,-nan,0.000000
6584946,0.000012,0.003110,0.001335,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6594946,0.000011,0.002879,0.001365,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6604947,0.000013,0.003365,0.001301,0,0,0,0,0.000000,0.000000,-nan,0.000000
6614946,0.000013,0.003211,0.001321,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6624946,0.000014,0.003565,0.001275,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6634947,0.000014,0.003647,0.001264,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6644946,0.000014,0.003667,0.001261,0,0,0,0,0.000000,0.000000,-nan,0.000000
6654946,0.000014,0.003604,0.001270,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6664946,0.000015,0.003808,0.001243,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6674946,0.000016,0.004107,0.001204,0,0,0,0,0.000000,0.000000,-nan,0.000000
6684946,0.000015,0.003797,0.001244,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6694947,0.000014,0.003595,0.001271,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6704946,0.000012,0.003056,0.001342,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6714946,0.000011,0.002713,0.001387,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6724947,0.000010,0.002622,0.001399,0,0,0,0,0.000000,0.000000,-nan,0.000000
6734946,0.000010,0.002575,0.001405,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6744947,0.000009,0.002260,0.001447,0,0,0,0,0.000000,0.000000,-nan,0.000000
6754947,0.000011,0.002797,0.001376,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6764947,0.000011,0.002861,0.001368,0,0,0,0,0.000000,0.000000,-nan,0.000000
6774947,0.000010,0.002414,0.001426,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6784947,0.000010,0.002414,0.001426,0,0,0,0,0.000000,0.000000,-nan,0.000000
6794947,0.000010,0.002617,0.001400,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6804947,0.000010,0.002620,0.001399,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6814947,0.000010,0.002610,0.001401,0,0,0,0,0.000000,0.000000,-nan,0.000000
6824947,0.000012,0.003186,0.001325,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6834947,0.000013,0.003265,0.001314,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6844947,0.000013,0.003218,0.001321,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6854947,0.000014,0.003709,0.001256,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6882947,0.000016,0.004301,0.001178,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6892947,0.000017,0.004455,0.001158,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6902947,0.000017,0.004503,0.001151,0,0,0,0,0.000000,0.000000,-nan,0.000000
6912947,0.000017,0.004499,0.001152,0,0,0,0,0.000000,0.000000,-nan,0.000000
6922947,0.000016,0.004130,0.001201,0,0,0,0,0.000000,0.000000,-nan,0.000000
6932947,0.000014,0.003590,0.001272,0,0,0,0,0.000000,0.000000,-nan,0.000000
6942947,0.000013,0.003389,0.001298,0,0,0,0,0.000000,0.000000,-nan,0.000000
6952947,0.000012,0.003081,0.001339,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6962947,0.000012,0.003175,0.001326,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6972947,0.000011,0.002804,0.001375,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6982948,0.000012,0.003012,0.001348,0,0,0,0,0.000000,0.000000,0.000000,0.000000
6992947,0.000011,0.002895,0.001363,0,0,0,0,0.000000,0.000000,0.000000,0.000000
7002947,0.000010,0.002615,0.001400,0,0,0,0,0.000000,0.000000,0.000000,0.000000
7012947,0.000010,0.002611,0.001400,0,0,0,0,0.000000,0.000000,0.000000,0.000000
7022947,0.000011,0.002910,0.001361,0,0,0,0,0.000000,0.000000,-nan,0.000000
7032947,0.000010,0.002417,0.001426,0,0,0,0,0.000000,0.000000,0.000000,0.000000
7042947,0.000010,0.002479,0.001418,0,0,0,0,0.000000,0.000000,0.000000,0.000000
7052947,0.000010,0.002570,0.001406,0,0,0,0,0.000000,0.000000,-nan,0.000000
7062947,0.000011,0.002839,0.001370,0,0,0,0,0.000000,0.000000,0.000000,0.000000
7072947,0.000013,0.003438,0.001292,0,0,0,0,0.000000,0.000000,-nan,0.000000
7082947,0.000015,0.003965,0.001222,0,0,0,0,0.000000,0.000000,0.000000,0.000000
