volt,velo
10626.0,424.4
10638.0,423.0
10607.0,413.0
10478.0,394.6
10577.0,416.8
10478.0,380.6
10577.0,423.8
10687.0,428.4
10681.0,431.4
10644.0,431.4
5944.0,300.4
3764.0,235.4
2864.0,192.2
2285.0,172.2
2439.0,193.2
3862.0,304.8
4374.0,310.2
-1688.0,118.8
-6616.0,-83.8
-6838.0,-77.0
-6031.0,-77.0
-6702.0,-28.6
-6998.0,-53.8
-8193.0,-170.4
-8310.0,-155.6
-8230.0,-174.2
-8815.0,-212.2
-8624.0,-205.0
-9000.0,-231.4
-9289.0,-279.2
-9425.0,-286.4
-6412.0,-205.0
-3850.0,-158.8
-2218.0,-146.4
-1743.0,-133.8
-1429.0,-117.2
-1300.0,-110.6
-1669.0,-142.8
-2439.0,-201.2
-2482.0,-183.6
-2242.0,-170.4
-2587.0,-120.6
-7577.0,-328.6
-9455.0,-358.2
-9129.0,-187.0
-6998.0,-58.4
-7959.0,-198.0
-9209.0,-265.6
-9160.0,-201.0
-8624.0,-229.8
-9455.0,-304.8
-9591.0,-301.0
-9628.0,-313.4
-9776.0,-333.2
-9831.0,-328.2
-10361.0,-360.8
-10669.0,-382.8
-10823.0,-398.6
-10946.0,-401.6
-11014.0,-413.8
-11051.0,-431.6
-11125.0,-441.0
-11162.0,-462.0
-11260.0,-470.0
-11291.0,-496.2
-11291.0,-473.6
-11316.0,-471.0
-11273.0,-486.4
-11125.0,-469.0
-10687.0,-453.6
-11051.0,-488.6
-10392.0,-458.0
-10312.0,-451.8
-10355.0,-468.4
-10416.0,-461.8
-10404.0,-445.2
-10540.0,-468.8
-10595.0,-476.8
-10577.0,-456.2
-10583.0,-458.8
-10897.0,-470.6
-11186.0,-472.0
-11285.0,-470.4
-11310.0,-491.6
-11371.0,-487.6
-11322.0,-478.6
-11310.0,-478.2
-11316.0,-465.2
-11322.0,-462.0
-11396.0,-477.2
-11408.0,-477.6
-11390.0,-478.8
-11359.0,-462.6
-11396.0,-485.0
-11402.0,-488.0
-11427.0,-472.6
-11414.0,-502.0
-10922.0,-483.2
-10835.0,-466.2
-10404.0,-463.6
-10262.0,-479.2
-10398.0,-486.0
-10453.0,-467.2
-10404.0,-463.2
-10410.0,-482.4
-10466.0,-460.2
-10577.0,-477.0
-10644.0,-490.6
-10712.0,-476.4
-10718.0,-480.6
-10724.0,-480.0
-10743.0,-470.8
-10786.0,-486.4
-10823.0,-477.6
-10848.0,-494.4
-10903.0,-509.4
-10909.0,-493.2
-10885.0,-489.8
-10934.0,-503.6
-10915.0,-482.2
-10909.0,-470.8
-11008.0,-500.2
-11020.0,-501.4
-11002.0,-494.2
-11039.0,-492.0
-11039.0,-498.8
-11088.0,-508.8
-11131.0,-520.4
-11340.0,-523.4
-11273.0,-512.6
-11476.0,-536.6
-11519.0,-520.8
-11556.0,-517.4
-11636.0,-532.2
-11624.0,-553.4
-11630.0,-538.8
-11648.0,-538.0
-11673.0,-547.6
-11704.0,-560.4
-11704.0,-542.6
-11648.0,-520.2
-11562.0,-510.6
-11618.0,-514.8
-11655.0,-525.6
-11698.0,-570.2
-11685.0,-537.8
-11611.0,-515.0
-11581.0,-512.4
-11562.0,-526.0
-11599.0,-538.4
-11519.0,-503.8
-11507.0,-508.6
-11464.0,-492.4
-11433.0,-507.0
-11408.0,-487.0
-11377.0,-503.8
-10995.0,-504.6
-10854.0,-497.8
-10453.0,-488.4
-10336.0,-472.0
-10447.0,-482.6
-10423.0,-478.2
-10392.0,-444.0
-10466.0,-480.4
-10589.0,-476.0
-10638.0,-459.6
-10669.0,-469.6
-10712.0,-471.8
-10724.0,-458.4
-10706.0,-455.4
-10724.0,-469.4
-10768.0,-472.4
-10780.0,-468.4
-10811.0,-492.6
-10860.0,-507.8
-10909.0,-490.2
-10909.0,-483.2
-10928.0,-517.0
-10983.0,-502.6
-10915.0,-494.8
-11014.0,-509.8
-11032.0,-513.0
-10983.0,-504.2
-10983.0,-485.2
-11026.0,-511.0
-11242.0,-528.2
-11513.0,-531.6
-11618.0,-519.8
-11587.0,-504.0
-11550.0,-522.2
-11550.0,-507.2
-11550.0,-508.8
-11630.0,-527.8
-11636.0,-523.4
-11648.0,-545.2
-11685.0,-546.0
-11667.0,-528.0
-11679.0,-535.0
-11655.0,-530.4
-11593.0,-522.2
-11574.0,-516.8
-11605.0,-518.8
-11599.0,-526.6
-11648.0,-533.8
-11648.0,-531.0
-11550.0,-507.6
-11513.0,-506.8
-11544.0,-507.4
-11494.0,-504.0
-11525.0,-507.2
-11507.0,-513.2
-11457.0,-481.6
-11451.0,-495.0
-11439.0,-505.4
-11427.0,-471.8
-11464.0,-504.4
-11470.0,-496.2
-11439.0,-479.8
-11137.0,-460.8
-10983.0,-470.4
-10607.0,-452.8
-10250.0,-445.8
-10293.0,-471.8
-10299.0,-456.4
-10244.0,-438.0
-10256.0,-445.8
-10232.0,-441.0
-10219.0,-433.6
-10275.0,-444.4
-10336.0,-434.2
-10330.0,-427.0
-10386.0,-447.6
-10404.0,-438.6
-10453.0,-445.8
-10521.0,-467.2
-10620.0,-458.6
-10675.0,-469.4
-10681.0,-471.8
-10724.0,-467.4
-10755.0,-459.6
-10798.0,-471.6
-10841.0,-475.8
-8470.0,-412.2
-6474.0,-382.0
-4848.0,-301.4
-4029.0,-269.2
-3751.0,-272.2
-4435.0,-340.6
-5766.0,-421.8
-6123.0,-421.6
-5932.0,-400.4
-5433.0,-373.0
-4768.0,-316.4
-3831.0,-257.0
-3086.0,-214.4
-2372.0,-199.0
-3665.0,-191.0
-9529.0,-482.2
-10995.0,-560.8
-10866.0,-438.2
-10176.0,-258.4
-10164.0,-320.6
-10361.0,-377.4
-10447.0,-365.0
-10515.0,-403.6
-11008.0,-425.0
-11149.0,-441.0
-11180.0,-453.2
-11180.0,-442.8
-11223.0,-469.8
-11254.0,-468.2
-11254.0,-459.2
-11390.0,-501.4
-11451.0,-499.4
-11427.0,-489.8
-11427.0,-488.6
-11402.0,-490.8
-11414.0,-488.6
-11433.0,-502.2
-11470.0,-503.8
-11464.0,-514.8
-11439.0,-484.6
-11464.0,-502.4
-11507.0,-521.0
-11525.0,-525.6
-11556.0,-516.8
-11568.0,-510.0
-11501.0,-510.8
-11451.0,-496.0
-11445.0,-487.6
-11451.0,-494.6
-11451.0,-498.6
-11451.0,-499.2
-11457.0,-487.8
-11445.0,-486.6
-11451.0,-514.2
-11433.0,-498.2
-11433.0,-489.6
-11365.0,-482.8
-11260.0,-463.4
-10878.0,-431.4
-11045.0,-444.6
-10355.0,-439.0
-10262.0,-448.4
-10281.0,-440.4
-10213.0,-424.8
-10176.0,-428.4
-10195.0,-429.0
-9234.0,-402.0
-10133.0,-417.2
-6400.0,-369.0
-4220.0,-266.4
-3400.0,-230.4
-2944.0,-212.4
-2778.0,-207.0
-3856.0,-317.8
-4792.0,-342.4
-4755.0,-335.8
-4374.0,-303.6
-3573.0,-241.0
-4263.0,-232.0
-8291.0,-363.8
-10429.0,-478.4
-10601.0,-411.0
-9998.0,-243.8
-10010.0,-316.0
-10281.0,-363.6
-10299.0,-363.6
-10355.0,-381.4
-10490.0,-411.0
-10768.0,-426.8
-11063.0,-453.0
-11236.0,-476.0
-11236.0,-445.4
-11279.0,-480.4
-11408.0,-503.0
-11433.0,-486.8
-11445.0,-505.0
-11433.0,-496.0
-11433.0,-500.0
-11451.0,-494.2
-11470.0,-495.4
-11513.0,-529.4
-11457.0,-514.6
-11494.0,-506.8
-11494.0,-504.8
-11476.0,-512.4
-11457.0,-508.4
-11439.0,-482.2
-11451.0,-508.4
-11420.0,-490.6
-11433.0,-508.6
-11236.0,-500.6
-11112.0,-492.0
-11020.0,-498.0
-10841.0,-493.8
-11094.0,-488.4
-11199.0,-467.4
-11310.0,-484.2
-11377.0,-488.0
-11396.0,-478.6
-11427.0,-503.8
-11427.0,-495.2
-11445.0,-475.8
-11439.0,-498.6
-11451.0,-493.8
-11402.0,-464.0
-11057.0,-441.8
-10663.0,-457.2
-10435.0,-420.6
-10028.0,-409.6
-10232.0,-429.8
-10176.0,-425.2
-10121.0,-404.0
-10090.0,-396.2
-10176.0,-415.8
-10324.0,-439.4
-10349.0,-423.4
-10361.0,-426.6
-10416.0,-435.0
-10453.0,-412.2
-10472.0,-436.0
-10583.0,-446.8
-10607.0,-443.0
-10663.0,-462.8
-10712.0,-474.8
-10768.0,-468.2
-10792.0,-483.0
-10804.0,-481.0
-10792.0,-469.8
-10860.0,-477.6
-10891.0,-494.0
-10983.0,-488.0
-11002.0,-487.8
-11008.0,-491.4
-11008.0,-499.6
-11008.0,-488.2
-11063.0,-505.2
-11106.0,-508.0
-11051.0,-511.4
-11008.0,-509.0
-11076.0,-495.6
-11106.0,-511.0
-11137.0,-513.0
-11174.0,-529.4
-11230.0,-526.2
-11143.0,-515.8
-11162.0,-527.6
-11205.0,-531.8
-11162.0,-517.8
-11193.0,-521.2
-11223.0,-516.2
-11254.0,-527.0
-11217.0,-521.6
-11236.0,-511.0
-11279.0,-517.6
-11266.0,-535.4
-9616.0,-507.6
-7928.0,-456.6
-6222.0,-399.0
-5408.0,-356.4
-407.0,-183.0
5144.0,-106.2
5920.0,-106.2
5642.0,-106.2
5957.0,-103.8
6320.0,-0.0
6098.0,-0.0
6049.0,-0.0
6049.0,29.0
6295.0,21.2
8328.0,197.4
8692.0,213.0
9012.0,244.0
9030.0,195.6
8685.0,215.8
8839.0,237.0
9382.0,272.2
9517.0,296.8
9646.0,313.0
9751.0,309.4
9819.0,322.2
9911.0,348.6
9985.0,359.2
10047.0,351.0
10201.0,398.6
10299.0,403.4
10306.0,408.4
10392.0,419.8
10423.0,413.2
10435.0,408.8
10515.0,437.0
10626.0,460.4
10669.0,459.4
10743.0,484.2
10718.0,464.8
10687.0,463.0
10774.0,481.6
6776.0,379.8
5070.0,318.2
4096.0,271.4
3579.0,247.8
3801.0,294.8
5396.0,420.2
6345.0,437.8
1398.0,270.8
-4139.0,27.6
-2704.0,-40.4
-4349.0,89.4
-7466.0,-29.6
-5907.0,-29.6
-6388.0,-29.6
-7564.0,-112.8
-7854.0,-123.6
-7275.0,-104.6
-7823.0,-162.0
-8421.0,-182.0
-8267.0,-172.8
-8729.0,-238.4
-9499.0,-314.6
-9628.0,-294.2
-9536.0,-280.6
-9665.0,-318.0
-9856.0,-337.6
-9936.0,-347.6
-10010.0,-362.0
-10102.0,-373.4
-10269.0,-409.2
-10312.0,-412.0
-10324.0,-403.0
-10398.0,-433.2
-10466.0,-413.8
-10484.0,-416.4
-10589.0,-438.0
-10669.0,-457.2
-8390.0,-392.4
-5673.0,-325.8
-4226.0,-275.0
-3437.0,-241.4
-3098.0,-226.2
-3881.0,-317.8
-5427.0,-402.0
-5562.0,-382.2
-5316.0,-363.8
-4959.0,-336.4
-4361.0,-295.6
-3622.0,-244.0
-2778.0,-191.6
-2378.0,-180.2
-2107.0,-170.0
-2181.0,-174.6
-2951.0,-232.6
-3031.0,-230.2
-2852.0,-209.6
-2489.0,-178.6
-1731.0,-123.8
-1115.0,-95.8
-875.0,-80.4
-788.0,-74.4
-795.0,-70.6
-930.0,-90.6
-924.0,-87.6
-813.0,-77.0
-727.0,-65.8
-715.0,-52.8
-567.0,-40.6
-277.0,-29.2
-6.0,-24.8
12.0,-24.8
-6.0,-24.4
-0.0,-19.4
-6.0,-19.4
-0.0,-25.2
-0.0,-0.0
-6.0,-0.0
6.0,-0.0
-0.0,-0.0
-6.0,-0.0
6.0,-0.0
-6.0,-0.0
-6.0,-0.0
6.0,-0.0
-0.0,-0.0
-6.0,-0.0
-0.0,-0.0
-0.0,-0.0
-0.0,-0.0
6.0,-0.0
-6.0,-0.0
-0.0,-0.0
-0.0,-0.0
6.0,-0.0
-6.0,-0.0
-0.0,-0.0
6.0,-0.0
-6.0,-0.0
-6.0,-0.0
-6.0,-0.0
-0.0,-0.0
-0.0,-0.0
-6.0,-0.0
-6.0,-0.0
-0.0,-0.0
-6.0,-0.0
-6.0,-0.0
-0.0,-0.0
-6.0,-0.0
-0.0,-0.0
-0.0,-0.0
-0.0,-0.0
6.0,-0.0
-0.0,-0.0
-6.0,-0.0
-6.0,-0.0
6.0,-0.0
6.0,-0.0
-4460.0,-129.2
-5014.0,-225.6
-1959.0,-136.6
2717.0,93.6
6918.0,303.0
9573.0,327.2
8975.0,130.2
6462.0,87.2
6394.0,24.6
7681.0,170.6
8347.0,139.6
7879.0,127.8
8673.0,218.6
9117.0,245.2
9030.0,230.8
9074.0,229.2
9252.0,262.6
9468.0,280.4
9591.0,300.4
9776.0,323.2
9868.0,340.8
9911.0,335.0
6511.0,252.2
7620.0,345.6
8550.0,380.0
8550.0,326.8
9640.0,345.0
9677.0,341.4
9763.0,325.8
9763.0,337.2
9782.0,344.6
9696.0,319.6
9677.0,337.4
9585.0,339.8
9696.0,335.4
9788.0,356.6
9813.0,364.0
9856.0,368.6
9862.0,358.0
9948.0,359.6
9887.0,342.4
9930.0,346.4
9973.0,355.2
9936.0,338.6
9961.0,314.0
5365.0,138.0
1608.0,-0.0
-1620.0,-58.8
-5421.0,-167.6
-8020.0,-344.0
-7571.0,-248.0
-9234.0,-171.0
-7681.0,-125.6
-9166.0,-253.8
-9449.0,-261.8
-9517.0,-259.6
-9616.0,-289.6
-9807.0,-327.6
-9967.0,-354.2
-9998.0,-358.6
-10059.0,-378.2
-10164.0,-390.2
-10207.0,-385.2
-10269.0,-404.4
-10361.0,-411.4
-10398.0,-424.2
-10460.0,-424.8
-10460.0,-419.8
-10835.0,-440.4
-11045.0,-446.6
-11168.0,-453.6
-11236.0,-479.4
-11279.0,-480.6
-11279.0,-473.8
-11297.0,-489.4
-11279.0,-473.4
-11303.0,-475.2
-11402.0,-492.8
-11377.0,-493.8
-11384.0,-491.6
-11371.0,-484.4
-11377.0,-481.2
-11365.0,-492.8
-11384.0,-488.2
-11408.0,-494.8
-11377.0,-509.4
-11180.0,-470.2
-10860.0,-467.2
-10811.0,-480.8
-10657.0,-480.2
-10306.0,-458.0
-10293.0,-446.0
-10262.0,-446.8
-10306.0,-447.2
-10367.0,-438.2
-10423.0,-458.6
-10496.0,-461.2
-10484.0,-451.8
-10490.0,-475.2
-10533.0,-447.2
-10453.0,-440.8
-10472.0,-451.4
-10614.0,-447.6
-10638.0,-462.0
-10650.0,-471.4
-10614.0,-446.2
-10607.0,-450.0
-10620.0,-463.4
-10626.0,-452.8
-10718.0,-467.8
-10749.0,-465.0
-10780.0,-486.6
-10761.0,-471.2
-11069.0,-479.4
-11002.0,-502.0
-11303.0,-515.0
-11322.0,-492.6
-8445.0,-412.6
-7989.0,-422.4
-10269.0,-478.6
-10386.0,-468.6
-10386.0,-475.8
-10435.0,-484.6
-10472.0,-475.2
-10429.0,-486.4
-10379.0,-467.6
-10213.0,-420.0
-7601.0,-368.4
-4657.0,-269.4
-3696.0,-252.4
-3351.0,-238.6
-3197.0,-232.4
-3610.0,-272.2
-3875.0,-283.4
-4029.0,-295.4
-3844.0,-270.0
-3585.0,-248.8
-3037.0,-165.8
-7583.0,-301.2
-9597.0,-419.2
-9991.0,-356.6
-4337.0,-113.4
-1620.0,-38.4
-493.0,-27.4
-154.0,-22.6
-505.0,-19.4
-856.0,-79.2
-1712.0,-158.2
-2119.0,-160.8
-1910.0,-148.8
-1232.0,-101.4
-795.0,-59.4
-382.0,-38.8
-160.0,-23.8
-12.0,-14.6
-6.0,-14.6
-142.0,-12.8
-2094.0,-29.8
-7028.0,-302.6
-9714.0,-375.2
-9659.0,-236.6
-8396.0,-84.6
-8297.0,-180.0
-8895.0,-232.8
-9283.0,-216.2
-9228.0,-270.4
-9751.0,-310.8
-9856.0,-309.0
-9954.0,-348.0
-10065.0,-380.6
-10108.0,-365.2
-10232.0,-401.4
-10318.0,-411.2
-10423.0,-441.4
-10423.0,-425.8
-10466.0,-425.0
-10515.0,-454.4
-10595.0,-435.8
-10638.0,-439.8
-10669.0,-465.8
-10743.0,-477.0
-10743.0,-468.2
-10761.0,-483.0
-10835.0,-489.8
-10848.0,-467.2
-10854.0,-494.8
-10885.0,-501.8
-10897.0,-500.6
-11143.0,-497.6
-11205.0,-504.6
-11384.0,-515.6
-11482.0,-521.0
-11525.0,-525.8
-11568.0,-530.6
-11581.0,-528.0
-11531.0,-518.2
-11513.0,-495.6
-11482.0,-506.8
-11538.0,-525.8
-11531.0,-515.6
-11525.0,-507.4
-11507.0,-510.6
-11476.0,-516.2
-11501.0,-510.8
-11507.0,-502.0
-11457.0,-509.4
-11414.0,-488.4
-11408.0,-496.2
-11427.0,-483.6
-11464.0,-485.0
-11297.0,-522.2
-10798.0,-489.0
-10995.0,-482.2
-10601.0,-470.2
-10238.0,-466.4
-10336.0,-470.6
-10398.0,-459.6
-10349.0,-464.4
-10392.0,-453.4
-10466.0,-446.8
-10521.0,-459.6
-10503.0,-459.8
-11045.0,-485.2
-11254.0,-481.4
-11310.0,-480.2
-11303.0,-494.0
-11310.0,-476.4
-11322.0,-482.2
-11384.0,-493.8
-11390.0,-480.6
-11427.0,-512.6
-11464.0,-509.4
-11470.0,-507.2
-11482.0,-504.8
-11482.0,-499.6
-11414.0,-504.2
-11402.0,-494.0
-11402.0,-479.6
-11414.0,-485.2
-11420.0,-511.6
-11445.0,-514.4
-11470.0,-504.6
-11470.0,-504.8
-11451.0,-520.4
-11433.0,-508.8
-11451.0,-501.0
-11420.0,-505.0
-11162.0,-504.8
-10712.0,-474.4
-10460.0,-463.4
-10195.0,-486.6
-10349.0,-477.6
-10287.0,-461.2
-10225.0,-459.2
-10219.0,-454.0
-10219.0,-421.8
-7657.0,-386.2
-4977.0,-299.2
-3733.0,-248.0
-3018.0,-213.8
-2907.0,-217.6
-3949.0,-326.0
-5162.0,-377.4
-5291.0,-362.2
-5063.0,-352.0
-4374.0,-301.4
-3006.0,-201.0
-2236.0,-164.4
-1891.0,-147.0
-1657.0,-142.8
-2267.0,-192.2
-4103.0,-243.2
-8414.0,-405.4
-10453.0,-485.8
-10410.0,-382.0
-9640.0,-156.8
-8667.0,-224.0
-9893.0,-329.0
-10336.0,-318.4
-10472.0,-337.2
-10675.0,-362.0
-10823.0,-416.6
-10965.0,-407.4
-11057.0,-434.8
-11076.0,-437.2
-11137.0,-440.2
-11174.0,-462.6
-11230.0,-476.8
-11310.0,-487.6
-11254.0,-470.6
-11273.0,-480.0
-11273.0,-459.8
-11297.0,-478.8
-11384.0,-499.6
-11377.0,-488.0
-11451.0,-500.2
-11439.0,-501.4
-11359.0,-490.2
-10891.0,-457.2
-10768.0,-468.6
-10546.0,-475.6
-10262.0,-466.6
-10312.0,-464.2
-10324.0,-463.2
-10312.0,-461.8
-10379.0,-461.8
-10416.0,-472.8
-10460.0,-478.0
-10460.0,-458.2
-10466.0,-471.0
-10484.0,-451.0
-10527.0,-450.4
-10644.0,-471.6
-10694.0,-471.8
-10761.0,-474.8
-10749.0,-472.4
-10755.0,-491.0
-10804.0,-484.4
-10804.0,-464.8
-10841.0,-462.4
-10872.0,-501.2
-10860.0,-482.4
-10835.0,-467.8
-10854.0,-478.0
-10903.0,-492.4
-10983.0,-482.2
-10928.0,-495.6
-11002.0,-516.4
-11002.0,-499.0
-11008.0,-486.2
-11039.0,-484.8
-11069.0,-514.4
-7786.0,-438.0
-1780.0,-227.0
1201.0,-52.8
3179.0,-51.2
6782.0,-21.2
5803.0,-21.2
5858.0,-11.6
6080.0,-0.0
5673.0,-0.0
5938.0,17.4
5907.0,-0.0
6135.0,32.8
8100.0,188.4
8975.0,280.4
9030.0,188.4
8710.0,176.0
8809.0,217.8
9074.0,236.6
8661.0,220.8
9394.0,281.6
9554.0,296.2
9628.0,313.4
9683.0,317.6
9825.0,346.0
4737.0,292.4
-2655.0,-127.6
-2402.0,-80.4
-6640.0,-75.2
-5359.0,-29.8
-6308.0,-29.8
-6437.0,-34.2
-6412.0,-34.2
-7287.0,-79.8
-8223.0,-106.2
-8864.0,-236.0
-7207.0,-182.0
-4675.0,-99.6
-419.0,-99.6
-74.0,-99.6
-308.0,-55.0
-942.0,-90.4
-1799.0,-165.8
-2125.0,-160.8
-1977.0,-149.6
-918.0,-69.2
-166.0,-41.4
-0.0,-41.4
-12.0,-41.4
-1953.0,-25.0
-6665.0,-266.0
-9813.0,-413.8
-9375.0,-175.8
-6702.0,-76.4
-7423.0,-138.0
-8655.0,-208.4
-3505.0,-179.4
-973.0,-179.4
-222.0,-58.6
-74.0,-18.0
-271.0,-10.8
-819.0,-76.4
-832.0,-80.0
-844.0,-81.2
-788.0,-67.8
-1589.0,-60.6
-6024.0,-233.4
-9308.0,-377.2
-8876.0,-149.6
-6911.0,-82.0
-6831.0,-25.4
-8969.0,-235.0
-8451.0,-151.0
-8433.0,-167.6
-9104.0,-267.6
-9412.0,-250.0
-9529.0,-288.2
-9437.0,-286.0
-10164.0,-330.4
-10244.0,-331.2
-9480.0,-306.8
-9924.0,-375.0
-9985.0,-356.2
-10004.0,-379.2
-9973.0,-353.6
-9554.0,-384.4
-7503.0,-283.8
-3493.0,-212.2
-2766.0,-192.4
-2421.0,-177.2
-2150.0,-169.4
-2248.0,-182.2
-2421.0,-183.6
-2316.0,-180.6
-2236.0,-170.8
-2057.0,-148.6
-1712.0,-135.0
-912.0,-65.4
-92.0,-49.2
-1669.0,-46.8
-5322.0,-166.0
-7546.0,-318.2
-9086.0,-218.4
-7749.0,-69.8
-7312.0,-62.4
-8223.0,-185.8
-8507.0,-189.6
-8013.0,-155.0
-8254.0,-217.6
-9289.0,-278.8
-9394.0,-256.0
-9474.0,-279.0
-9554.0,-280.4
-9714.0,-341.8
-7885.0,-304.2
-2556.0,-129.6
-1460.0,-109.8
-1214.0,-112.6
-1725.0,-148.6
-2815.0,-235.0
-3659.0,-277.2
-3708.0,-259.4
-3493.0,-250.8
-3018.0,-215.6
-807.0,-151.2
5267.0,186.4
8414.0,204.2
6252.0,21.4
5624.0,-15.2
6751.0,11.8
6622.0,100.4
8279.0,146.4
8390.0,167.6
8328.0,193.8
9067.0,218.6
8975.0,247.2
9184.0,240.4
9412.0,280.8
9499.0,276.6
9566.0,294.4
9757.0,324.6
9862.0,341.0
9924.0,348.8
9973.0,362.6
10084.0,369.2
10195.0,368.6
10225.0,382.2
10287.0,406.2
10293.0,390.4
9437.0,396.0
6727.0,328.0
4546.0,297.0
3782.0,248.4
3061.0,213.8
2852.0,207.8
3326.0,255.6
4423.0,327.6
4441.0,315.6
6942.0,368.8
9844.0,456.0
10496.0,468.2
9942.0,267.4
9394.0,240.8
9751.0,317.8
9751.0,311.2
9536.0,282.8
9523.0,294.0
9579.0,319.0
9640.0,321.0
9634.0,315.8
9603.0,315.8
5760.0,245.8
2402.0,135.0
1275.0,95.2
899.0,86.0
1035.0,94.8
1996.0,178.2
3012.0,241.4
3185.0,224.8
2168.0,149.0
370.0,90.6
-3215.0,-18.8
-8421.0,-244.4
-7614.0,-131.4
-6314.0,-20.2
-6856.0,-46.8
-8242.0,-182.0
-8279.0,-148.6
-8254.0,-156.2
-8655.0,-210.4
-9221.0,-258.2
-9455.0,-275.6
-9573.0,-283.2
-9696.0,-317.6
-9776.0,-321.2
-9862.0,-328.4
-9911.0,-338.8
-10022.0,-378.4
-10164.0,-375.4
-10244.0,-394.0
-10262.0,-401.2
-10287.0,-391.6
-10336.0,-413.0
-10429.0,-412.0
-10472.0,-425.8
-10503.0,-431.8
-10595.0,-453.8
-10620.0,-454.2
-10607.0,-452.4
-10644.0,-453.4
-10694.0,-464.6
-10681.0,-468.8
-10731.0,-461.0
-10786.0,-462.2
-10792.0,-473.2
-10786.0,-451.0
-10841.0,-468.0
-11106.0,-486.2
-11020.0,-482.0
-11266.0,-496.8
-11439.0,-502.2
-11464.0,-500.0
-11439.0,-497.4
-11457.0,-485.0
-11476.0,-506.2
-11513.0,-516.0
-11519.0,-511.6
-11488.0,-516.0
-11026.0,-507.4
-11106.0,-516.4
-11076.0,-513.2
-10687.0,-498.4
-10589.0,-490.6
-10601.0,-497.2
-10614.0,-476.4
-10626.0,-469.8
-10731.0,-481.8
-10786.0,-505.6
-10786.0,-479.4
-10780.0,-488.2
-10823.0,-493.4
-10804.0,-477.8
-10848.0,-475.0
-10878.0,-486.8
-10866.0,-489.2
-10841.0,-480.4
-10878.0,-483.8
-10922.0,-501.4
-10995.0,-506.0
-11026.0,-504.4
-11057.0,-511.2
-11020.0,-496.4
-11008.0,-517.2
-11020.0,-499.2
-11020.0,-501.8
-11094.0,-514.8
-8180.0,-467.6
-6098.0,-384.0
-5082.0,-329.6
-4263.0,-289.2
-3967.0,-284.6
-5137.0,-402.8
-936.0,-296.2
1731.0,-137.8
5008.0,-88.6
4152.0,-88.6
4004.0,-28.6
7182.0,21.0
6068.0,46.6
6382.0,46.6
7090.0,105.6
8556.0,219.4
8353.0,167.4
8581.0,167.8
8735.0,219.8
8883.0,220.6
8975.0,222.4
9406.0,257.4
9499.0,300.4
9665.0,304.8
9702.0,301.4
9831.0,331.6
6117.0,263.6
2587.0,153.2
1454.0,106.8
2322.0,113.6
7527.0,347.6
10084.0,521.6
10620.0,473.8
10287.0,377.8
9548.0,260.4
9757.0,334.0
9844.0,320.6
9597.0,305.0
9622.0,324.8
9646.0,311.8
9751.0,325.4
9794.0,349.4
9844.0,354.0
9844.0,348.8
9868.0,353.0
8377.0,339.0
3283.0,178.2
2150.0,148.6
1589.0,120.2
1300.0,112.8
1811.0,173.0
3172.0,246.4
3289.0,235.8
2803.0,193.6
1466.0,107.2
881.0,74.4
745.0,59.8
671.0,45.0
468.0,36.8
271.0,28.4
-1214.0,8.0
-5057.0,-174.6
-8741.0,-191.6
-5679.0,-95.4
-3912.0,18.8
-7595.0,-216.4
-9030.0,-232.2
-9043.0,-162.0
-8636.0,-182.8
-9265.0,-260.6
-9480.0,-276.0
-9529.0,-272.6
-9622.0,-311.4
-9690.0,-314.8
-9862.0,-332.4
-9948.0,-349.4
-9991.0,-368.8
-10115.0,-376.4
-10244.0,-392.2
-10299.0,-393.8
-10398.0,-422.8
-10435.0,-421.2
-10423.0,-414.0
-10484.0,-425.2
-10509.0,-425.2
-7885.0,-366.8
-5254.0,-305.8
-4133.0,-277.8
148.0,-168.2
6480.0,21.0
5174.0,49.6
6425.0,49.6
6295.0,49.6
6283.0,50.0
6449.0,54.4
6425.0,54.4
4786.0,72.8
3369.0,25.0
2242.0,79.4
782.0,43.6
123.0,43.6
-25.0,43.6
-31.0,43.8
12.0,36.0
55.0,36.0
92.0,395.2
136.0,20.0
31.0,20.0
6.0,20.0
6.0,20.0
-0.0,20.0
-0.0,10.2
-0.0,-0.0
-1041.0,-0.0
-5907.0,-208.0
-9548.0,-399.0
-9067.0,-140.4
-7503.0,-57.0
-8082.0,-162.8
-9203.0,-254.8
-9191.0,-184.8
-8507.0,-184.2
-9468.0,-295.8
-9622.0,-299.8
-9653.0,-310.4
-7521.0,-276.6
-2310.0,-114.8
-1275.0,-97.2
-1010.0,-98.8
-1860.0,-175.8
-2550.0,-205.8
-3745.0,-291.2
-3887.0,-280.4
-3283.0,-222.8
-1312.0,-140.0
2889.0,-101.0
7977.0,196.0
6240.0,110.4
6000.0,19.6
6628.0,10.6
6788.0,24.8
7854.0,128.2
7885.0,140.2
7934.0,168.4
8630.0,207.8
9018.0,226.8
7922.0,207.6
9301.0,257.4
9529.0,294.4
9640.0,303.6
9763.0,304.8
9825.0,319.2
9917.0,336.0
10041.0,361.4
10164.0,377.8
10238.0,390.8
10324.0,400.6
10312.0,383.2
10330.0,400.2
10423.0,429.2
10435.0,403.4
10583.0,452.8
10644.0,457.6
10657.0,435.4
10681.0,449.0
10700.0,446.0
10724.0,451.6
10768.0,476.4
10841.0,479.4
10872.0,484.2
10897.0,490.2
9129.0,450.6
