volt,velo
-3443.0,-114.2
-4478.0,-36.4
-3844.0,-176.6
-850.0,-76.8
-148.0,-27.0
-43.0,-27.0
-92.0,-18.6
-536.0,-15.0
-659.0,-43.6
-474.0,-35.4
-259.0,-28.6
0.0,-28.6
37.0,-28.6
6.0,-29.8
-6.0,-24.6
0.0,-24.6
6.0,-34.0
0.0,-0.0
0.0,-0.0
1103.0,-0.0
5427.0,143.8
8020.0,150.8
7922.0,123.8
7509.0,101.6
7287.0,107.8
7657.0,149.8
7903.0,156.4
3419.0,135.4
271.0,25.8
68.0,25.8
55.0,25.8
222.0,10.4
715.0,36.4
721.0,66.4
1694.0,61.4
4552.0,177.0
6074.0,224.6
5291.0,127.0
8020.0,133.6
5753.0,57.8
7447.0,157.8
7250.0,140.8
8076.0,195.0
8649.0,225.6
8839.0,239.6
9104.0,252.2
9197.0,293.0
9523.0,290.8
9671.0,314.8
9837.0,343.0
9930.0,346.4
10004.0,362.2
10084.0,371.2
10256.0,411.2
10330.0,398.2
10423.0,420.2
10447.0,424.2
10460.0,417.2
8612.0,378.4
4934.0,309.2
1712.0,140.4
2051.0,179.4
2581.0,201.4
3222.0,256.0
3899.0,296.4
4601.0,272.2
5556.0,329.6
8162.0,393.0
10330.0,332.2
10250.0,353.2
10034.0,275.0
10244.0,334.4
10262.0,340.8
10312.0,365.4
10453.0,389.0
10478.0,398.0
10558.0,405.8
10620.0,432.4
10644.0,420.4
10681.0,450.0
10712.0,438.8
10768.0,468.0
10817.0,454.4
10848.0,474.8
10885.0,489.6
10872.0,466.8
10897.0,480.2
10971.0,501.2
11014.0,477.4
11057.0,485.6
8402.0,442.8
9794.0,499.6
8950.0,506.2
6591.0,432.6
5858.0,403.4
5556.0,388.4
5224.0,377.2
5137.0,363.4
5328.0,380.0
5427.0,388.8
5470.0,385.8
5310.0,364.8
4595.0,338.2
3985.0,295.6
9388.0,479.8
11032.0,558.0
11069.0,398.4
10712.0,391.6
10595.0,404.0
10712.0,416.4
8932.0,399.4
9000.0,401.0
8223.0,398.8
5020.0,303.6
3905.0,262.8
3579.0,259.4
3597.0,261.0
4066.0,305.2
4447.0,330.2
4386.0,300.8
7657.0,401.2
10638.0,557.0
10749.0,356.6
10367.0,332.4
10342.0,364.6
10472.0,404.8
10478.0,382.2
10577.0,412.4
8173.0,364.2
5359.0,306.0
3579.0,246.6
3098.0,238.8
3252.0,245.0
3493.0,266.0
3696.0,279.4
4152.0,310.0
4096.0,307.4
3831.0,276.2
3185.0,235.8
5427.0,242.8
8821.0,440.4
10614.0,408.8
10410.0,335.0
10232.0,325.8
10275.0,350.0
7835.0,304.6
2747.0,134.6
1897.0,136.6
2168.0,190.0
2636.0,200.2
2760.0,215.2
3055.0,236.6
3043.0,216.2
2926.0,202.6
6369.0,325.8
10078.0,490.2
10158.0,279.2
9603.0,241.0
9813.0,322.8
10152.0,305.6
10164.0,334.6
10281.0,357.8
10330.0,362.4
10416.0,403.4
10441.0,382.2
10583.0,432.4
10595.0,407.8
10607.0,418.6
10669.0,454.0
10718.0,446.6
10761.0,457.8
10835.0,481.2
10841.0,461.6
10804.0,466.4
10823.0,484.6
10897.0,494.2
10995.0,507.2
11020.0,502.4
11063.0,515.8
8747.0,457.4
7176.0,435.8
6117.0,406.0
5544.0,371.4
5144.0,345.8
4885.0,346.6
5230.0,376.0
5698.0,408.2
5920.0,396.4
5636.0,401.6
5304.0,367.2
4909.0,341.2
4595.0,326.0
4337.0,322.4
4096.0,308.6
4035.0,301.0
4663.0,290.8
8655.0,440.4
10878.0,555.8
10626.0,341.6
10318.0,342.6
10441.0,364.0
10552.0,394.6
10503.0,392.2
10632.0,424.4
10687.0,429.6
10761.0,433.6
10811.0,448.4
10829.0,439.0
10811.0,460.2
10823.0,444.6
10866.0,472.4
10909.0,479.8
10903.0,464.2
11026.0,510.8
11039.0,506.4
9098.0,451.8
4503.0,313.4
3185.0,239.0
4035.0,316.4
4903.0,354.8
4848.0,338.6
4823.0,346.6
4903.0,345.0
4651.0,338.6
4466.0,320.6
4269.0,302.4
4004.0,280.2
3690.0,262.6
3394.0,232.4
3172.0,225.2
2864.0,221.6
2667.0,195.2
2550.0,199.0
2452.0,186.8
2291.0,178.8
3893.0,184.8
7903.0,404.6
9492.0,353.6
9850.0,300.0
9954.0,295.4
9609.0,294.4
9548.0,267.2
9782.0,301.2
10010.0,318.6
10139.0,342.8
10250.0,374.2
10299.0,364.8
10373.0,393.8
10373.0,403.2
10423.0,414.4
10379.0,384.8
10318.0,389.8
10367.0,409.6
10429.0,412.2
10423.0,415.4
10490.0,408.0
10564.0,439.6
8501.0,340.4
4774.0,322.4
1632.0,140.2
2840.0,263.2
4361.0,328.2
3973.0,274.4
3443.0,246.6
3191.0,217.4
2963.0,228.2
2944.0,219.4
2957.0,221.0
2772.0,198.8
2489.0,188.0
2125.0,160.6
1823.0,155.4
1657.0,134.8
1577.0,129.4
2168.0,125.0
6462.0,326.4
9702.0,395.0
10065.0,308.6
9844.0,240.2
9147.0,240.6
9486.0,260.0
9597.0,293.4
9733.0,276.8
9856.0,335.6
10004.0,304.0
10041.0,347.2
10028.0,347.6
9585.0,334.0
9763.0,371.0
9856.0,379.6
10201.0,389.0
10281.0,409.2
9813.0,369.4
9671.0,366.0
10059.0,419.2
10041.0,381.4
10115.0,413.8
10262.0,413.4
10213.0,386.6
10250.0,424.2
10306.0,411.4
10355.0,446.8
10287.0,393.0
10416.0,430.8
10490.0,455.8
10460.0,414.6
10496.0,453.8
10509.0,448.6
10626.0,455.6
10650.0,470.4
10632.0,452.8
10675.0,461.8
10663.0,455.4
10718.0,455.8
10749.0,467.2
10792.0,479.8
10780.0,493.4
10798.0,495.6
10817.0,469.8
10835.0,496.2
10854.0,494.8
10885.0,473.4
10866.0,503.4
10848.0,495.0
10878.0,483.2
10909.0,511.8
10903.0,496.4
10989.0,508.0
10977.0,512.8
10958.0,506.8
10958.0,498.4
10983.0,514.0
11026.0,521.2
11008.0,496.4
10983.0,494.8
9665.0,489.8
10195.0,480.4
9640.0,500.2
6770.0,406.2
4731.0,313.2
4361.0,312.6
4220.0,315.2
2211.0,284.2
-3739.0,72.0
-6357.0,-19.6
-5655.0,-19.6
-5704.0,-43.0
-5698.0,-39.2
-5741.0,-39.2
-6252.0,-11.8
-6622.0,-71.4
-7460.0,-148.8
-7989.0,-205.0
-8236.0,-203.2
-8371.0,-214.0
-8784.0,-249.6
-9104.0,-262.6
-9234.0,-267.0
-9419.0,-288.0
-9616.0,-317.0
-9622.0,-315.2
-9751.0,-326.8
-6000.0,-256.6
-2975.0,-192.6
-2291.0,-180.4
-2113.0,-162.6
-2538.0,-208.2
-3296.0,-269.0
-3634.0,-273.0
-3055.0,-246.4
-3634.0,-178.6
-7940.0,-383.0
-9320.0,-354.8
-9573.0,-231.6
-8846.0,-239.2
-9191.0,-277.6
-9246.0,-270.4
-9351.0,-282.8
-9394.0,-285.2
-9437.0,-299.4
-9443.0,-299.6
-9511.0,-327.4
-7447.0,-282.4
-3998.0,-179.8
-2125.0,-146.2
-1460.0,-118.2
-1220.0,-110.0
-1004.0,-99.0
-1478.0,-132.8
-1780.0,-134.6
-1503.0,-129.8
-1318.0,-114.8
92.0,-89.6
4016.0,101.6
6493.0,206.2
7866.0,176.8
6782.0,98.2
7109.0,70.0
6998.0,103.8
7872.0,121.2
5261.0,132.2
4762.0,124.2
7238.0,202.8
5371.0,168.2
641.0,89.4
86.0,74.6
80.0,74.6
610.0,15.4
807.0,79.2
788.0,70.4
715.0,61.6
598.0,43.6
345.0,33.4
74.0,21.8
-18.0,8.4
6.0,8.4
6.0,5.0
0.0,-0.0
6.0,-0.0
6.0,-14.4
6.0,-0.0
6.0,-0.0
634.0,-0.0
3209.0,57.2
8562.0,307.8
8599.0,141.8
6425.0,64.8
7404.0,119.2
8230.0,195.6
7651.0,155.4
8236.0,214.0
8950.0,259.4
9228.0,254.0
9086.0,267.6
9511.0,300.4
9616.0,301.4
9763.0,340.4
9911.0,345.8
10028.0,385.4
10065.0,361.2
10145.0,377.6
10225.0,387.8
10281.0,407.6
10355.0,404.6
10416.0,430.8
10472.0,418.2
10583.0,445.8
10595.0,430.4
10589.0,433.4
10626.0,445.0
10718.0,455.0
10804.0,492.2
10761.0,466.2
8969.0,438.0
7761.0,437.4
6548.0,392.6
5618.0,381.4
4823.0,326.2
4398.0,312.4
4546.0,327.4
5211.0,382.8
5415.0,383.6
5217.0,361.6
4879.0,327.8
4503.0,321.4
4213.0,295.6
3887.0,275.0
3653.0,260.8
3628.0,267.6
3684.0,277.0
3616.0,254.8
3425.0,253.0
3092.0,230.4
2643.0,211.4
3135.0,172.0
7207.0,365.2
10336.0,502.8
10349.0,309.4
10034.0,278.4
9683.0,291.8
10176.0,337.4
10188.0,323.4
10275.0,361.6
10386.0,365.4
10392.0,384.2
8156.0,336.2
9961.0,439.6
8766.0,391.2
6431.0,346.6
2236.0,209.8
1183.0,114.2
2378.0,205.4
2680.0,217.8
2803.0,217.4
3277.0,257.4
3573.0,263.2
3394.0,246.2
3037.0,215.6
2766.0,204.0
2513.0,189.4
2285.0,171.2
2045.0,157.0
1682.0,133.0
1331.0,113.8
1103.0,100.2
918.0,91.4
813.0,80.4
733.0,66.2
721.0,63.4
715.0,57.2
1614.0,58.0
3061.0,152.2
4318.0,200.8
6357.0,227.6
7096.0,249.2
9178.0,205.6
8328.0,207.2
8193.0,195.8
9215.0,260.8
9258.0,241.2
9616.0,307.4
9819.0,306.2
9899.0,317.0
10016.0,340.8
10071.0,336.0
10201.0,376.2
10269.0,365.6
10336.0,413.8
10336.0,387.0
10349.0,415.0
10416.0,401.6
10435.0,427.2
10503.0,436.2
10632.0,452.8
10675.0,460.4
10731.0,442.4
10749.0,460.2
10774.0,458.0
10817.0,477.8
10829.0,479.8
10829.0,466.6
11002.0,518.6
11014.0,498.4
11039.0,494.2
11063.0,504.8
11063.0,511.4
11057.0,502.8
11131.0,499.2
11088.0,523.8
11063.0,513.0
11063.0,516.6
11131.0,523.0
11119.0,525.2
11199.0,526.0
11236.0,545.4
11230.0,544.6
11236.0,539.2
11199.0,515.4
11211.0,546.8
11180.0,529.2
11248.0,537.6
11273.0,524.6
9936.0,511.6
8673.0,499.0
6197.0,414.4
2624.0,312.4
-3499.0,146.4
-4675.0,-0.0
-5408.0,-0.0
-6185.0,-8.0
-5716.0,-13.4
-5784.0,-13.4
-5809.0,-16.2
-5723.0,-9.4
-5920.0,-9.4
-6024.0,-9.6
-7386.0,-164.4
-8612.0,-240.6
-8975.0,-284.4
-9178.0,-232.2
-8735.0,-207.6
-8692.0,-241.8
-9172.0,-270.8
-9240.0,-260.4
-9480.0,-313.0
-9628.0,-319.8
-9683.0,-341.8
-9850.0,-353.4
-9880.0,-347.4
-9917.0,-363.4
-9973.0,-362.8
-10071.0,-379.4
-10213.0,-400.8
-10250.0,-390.4
-10269.0,-410.0
-10336.0,-432.6
-10379.0,-431.2
-10453.0,-441.0
-10509.0,-447.0
-10570.0,-450.4
-10638.0,-464.4
-10614.0,-460.4
-10712.0,-479.0
-10768.0,-476.2
-10761.0,-472.6
-10786.0,-478.2
-7694.0,-408.8
-5710.0,-362.8
-5125.0,-348.8
-4749.0,-329.8
-4386.0,-308.8
-4053.0,-297.8
-4583.0,-339.4
-4977.0,-368.2
-4959.0,-341.4
-4651.0,-328.8
-4386.0,-311.6
-4072.0,-278.2
-3764.0,-268.4
-3394.0,-236.2
-2821.0,-203.6
-2390.0,-179.8
-4059.0,-186.2
-8538.0,-402.4
-10632.0,-455.6
-10256.0,-300.0
-10010.0,-298.4
-10059.0,-312.0
-10170.0,-328.6
-10232.0,-333.2
-10269.0,-354.6
-10367.0,-383.4
-10460.0,-397.0
-10515.0,-407.0
-10570.0,-414.8
-5846.0,-310.0
-4152.0,-270.6
-3696.0,-267.8
-3733.0,-281.0
-3776.0,-270.2
-3751.0,-273.0
-3776.0,-278.0
-3844.0,-282.4
-3795.0,-248.4
-3505.0,-259.6
-3277.0,-235.2
-3000.0,-220.8
-2797.0,-209.4
-2476.0,-184.2
-2205.0,-164.0
-1971.0,-152.0
-1725.0,-142.2
-1497.0,-121.2
-1269.0,-110.4
-1041.0,-94.4
-825.0,-73.4
-733.0,-63.0
-721.0,-56.8
-715.0,-51.8
-4201.0,-159.0
-9129.0,-409.2
-9807.0,-238.8
-8439.0,-198.8
-8384.0,-167.8
-8359.0,-155.0
-9147.0,-232.2
-9363.0,-254.4
-9573.0,-276.0
-9597.0,-282.2
-9893.0,-319.2
-9948.0,-309.0
-10059.0,-348.6
-10176.0,-362.0
-10256.0,-386.0
-10306.0,-388.8
-10367.0,-409.4
-10416.0,-401.8
-10447.0,-411.8
-10503.0,-425.2
-10577.0,-429.4
-10657.0,-455.8
-10663.0,-441.4
-10669.0,-454.4
-10774.0,-463.8
-10798.0,-474.0
-10780.0,-469.2
-10798.0,-471.2
-10823.0,-483.0
-10897.0,-493.8
-10909.0,-481.0
-10989.0,-500.8
-10983.0,-498.4
-10977.0,-503.0
-11045.0,-512.8
-11032.0,-496.6
-11082.0,-526.0
-11063.0,-500.0
-11063.0,-514.4
-11106.0,-536.0
-11131.0,-539.8
-11112.0,-528.4
-11131.0,-530.2
-8969.0,-468.6
-8649.0,-482.2
-7096.0,-467.2
-6345.0,-440.8
-5932.0,-413.6
-5562.0,-372.0
-5236.0,-381.2
-5378.0,-392.8
-5716.0,-409.4
-5840.0,-413.2
-5575.0,-387.6
-5328.0,-368.6
-5051.0,-357.4
-5593.0,-333.4
-9708.0,-500.4
-11008.0,-526.2
-10798.0,-388.2
-10583.0,-396.6
-10583.0,-407.6
-10657.0,-432.2
-10657.0,-420.8
-10694.0,-431.6
-10731.0,-458.0
-10786.0,-458.6
-10798.0,-457.4
-10786.0,-458.4
-10860.0,-474.8
-5944.0,-338.8
-4127.0,-283.0
-3721.0,-269.0
-4337.0,-334.0
-4836.0,-342.6
-4928.0,-354.2
-5051.0,-367.0
-4879.0,-335.8
-4571.0,-315.2
-4263.0,-316.4
-3844.0,-269.0
-3172.0,-214.2
-2606.0,-194.2
-2402.0,-185.2
-2328.0,-184.4
-2526.0,-193.2
-2415.0,-190.8
-2717.0,-168.0
-5932.0,-261.0
-9924.0,-465.8
-10287.0,-312.0
-10065.0,-275.8
-9412.0,-261.4
-9277.0,-250.2
-9517.0,-292.0
-9917.0,-311.2
-10047.0,-334.0
-10102.0,-347.0
-10182.0,-357.4
-10293.0,-387.0
-10306.0,-371.0
-10330.0,-385.4
-10324.0,-389.6
-10386.0,-415.4
-10478.0,-429.4
-10515.0,-421.4
-10632.0,-445.0
-10712.0,-462.4
-10700.0,-450.4
-10644.0,-453.0
-10675.0,-452.0
-3339.0,-252.8
-2119.0,-170.2
-2649.0,-209.4
-2895.0,-228.2
-3714.0,-294.4
-4207.0,-312.8
-4158.0,-285.8
-3893.0,-275.0
-3597.0,-260.4
-3320.0,-242.4
-2994.0,-224.2
-2772.0,-205.0
-2482.0,-186.0
-2137.0,-165.8
-6098.0,-285.0
-9948.0,-479.4
-10373.0,-297.4
-10182.0,-321.2
-9412.0,-249.4
-9363.0,-281.6
-9917.0,-323.0
-10016.0,-322.4
-10090.0,-332.8
-10225.0,-350.6
-10262.0,-366.8
-10392.0,-398.8
-10342.0,-367.4
-10398.0,-411.8
-10423.0,-401.4
-10564.0,-433.6
-10632.0,-439.4
-10669.0,-433.8
-10663.0,-449.6
-10681.0,-444.6
-10669.0,-432.0
-7589.0,-371.4
-5827.0,-386.4
-5144.0,-350.8
-4669.0,-326.0
-4374.0,-311.0
-4078.0,-294.4
-4657.0,-362.2
-5236.0,-382.0
-4916.0,-345.6
-3388.0,-264.8
-3714.0,-215.2
-9591.0,-476.2
-10922.0,-514.0
-10503.0,-323.2
-10250.0,-335.6
-10330.0,-367.8
-10342.0,-365.8
-10367.0,-395.8
-10490.0,-402.2
-10632.0,-435.8
-10700.0,-434.2
-10718.0,-463.8
-10718.0,-449.6
-10706.0,-445.2
-10749.0,-443.0
-10798.0,-455.8
-10854.0,-468.8
-10841.0,-472.0
-10835.0,-484.6
-10823.0,-464.8
-10848.0,-470.0
-10915.0,-495.8
-11002.0,-504.0
-10885.0,-476.4
-10965.0,-512.2
-10989.0,-490.6
-10995.0,-495.8
-11057.0,-516.6
-11026.0,-499.6
-11051.0,-520.0
-11032.0,-514.0
-7694.0,-421.0
-5926.0,-382.6
-5334.0,-382.2
-5063.0,-346.6
-5187.0,-370.8
-5371.0,-382.4
-5833.0,-427.6
-5833.0,-421.8
-5562.0,-383.8
-5193.0,-353.4
-4872.0,-339.8
-4534.0,-322.0
-4096.0,-288.0
-3788.0,-274.8
-3505.0,-244.4
-3382.0,-254.4
-3585.0,-268.8
-3548.0,-245.4
-3320.0,-226.4
-2994.0,-222.6
-2655.0,-190.6
-2433.0,-171.0
-2181.0,-173.2
-1977.0,-162.2
-1762.0,-139.0
-1404.0,-127.8
-1232.0,-109.2
-1072.0,-99.4
-973.0,-90.8
-850.0,-79.8
-739.0,-65.8
-684.0,-52.0
-505.0,-36.6
-339.0,-29.8
-68.0,-21.8
18.0,-21.8
-4084.0,-114.6
-8815.0,-364.4
-6813.0,-150.8
-9111.0,-186.4
-6665.0,-126.6
-8722.0,-175.8
-8100.0,-144.8
-8562.0,-182.0
-8981.0,-235.4
-9111.0,-235.2
-9486.0,-272.8
-9511.0,-285.6
-9505.0,-288.4
-10262.0,-343.2
-10546.0,-337.6
-10626.0,-361.6
-10669.0,-367.2
-10718.0,-374.8
-10774.0,-386.4
-10848.0,-412.8
-10965.0,-420.4
-10977.0,-417.4
-11057.0,-457.4
-11002.0,-417.2
-11020.0,-423.4
-11057.0,-444.6
-11100.0,-446.2
-10989.0,-446.2
-10650.0,-441.8
-10700.0,-457.6
-10466.0,-439.8
-10004.0,-440.8
-10262.0,-442.0
-10306.0,-440.2
-10293.0,-441.0
-10349.0,-451.2
-10398.0,-450.4
-10441.0,-457.8
-10478.0,-452.8
-10478.0,-460.8
-10527.0,-470.2
-10601.0,-467.8
-10687.0,-472.2
-10681.0,-472.2
-10638.0,-467.0
-10669.0,-474.0
-10731.0,-476.8
-10743.0,-470.0
-10823.0,-486.0
-10823.0,-466.6
-6523.0,-361.2
-2359.0,-193.8
-2162.0,-184.4
-3061.0,-254.4
-3961.0,-296.8
-4072.0,-300.0
-4041.0,-294.8
-3973.0,-281.6
-3795.0,-278.4
-3554.0,-260.6
-3308.0,-253.2
-3037.0,-223.6
-2760.0,-204.0
-2396.0,-187.4
-2255.0,-175.0
-2193.0,-175.2
-2131.0,-167.6
-2020.0,-152.4
-1743.0,-141.2
-1441.0,-126.2
-4743.0,-214.6
-9437.0,-447.6
-10182.0,-279.0
-9757.0,-271.2
-8328.0,-189.4
-8661.0,-231.2
-8913.0,-232.4
-8920.0,-262.4
-9911.0,-323.6
-10022.0,-311.6
-10071.0,-342.2
-10182.0,-353.6
-10250.0,-384.8
-10281.0,-379.0
-10373.0,-397.2
-10435.0,-408.4
-10478.0,-415.6
-10466.0,-432.2
-10527.0,-423.4
-10675.0,-453.6
-10718.0,-465.4
-10706.0,-447.6
-10675.0,-450.4
-10712.0,-480.0
-10774.0,-471.0
-10718.0,-461.4
-10817.0,-493.0
-10841.0,-469.2
-10829.0,-475.0
-10841.0,-494.2
-8741.0,-439.6
-9837.0,-511.2
-5193.0,-387.4
-4170.0,-300.8
-3955.0,-279.2
-4041.0,-306.2
-4404.0,-327.6
-4971.0,-365.4
-5187.0,-373.0
-4903.0,-343.6
-4484.0,-323.0
-4035.0,-281.0
-3634.0,-261.4
-3363.0,-244.0
-3080.0,-236.8
-2871.0,-213.0
-2495.0,-201.4
-2470.0,-186.2
-4965.0,-254.0
-9622.0,-477.6
-6148.0,-288.6
-1503.0,-74.2
-752.0,-43.0
-634.0,-36.8
-850.0,-83.0
-1250.0,-111.6
-1300.0,-118.0
-1349.0,-110.4
2790.0,-30.8
6634.0,75.2
7478.0,164.2
7361.0,95.2
7872.0,143.4
8150.0,168.2
8421.0,196.0
8482.0,172.4
8421.0,201.0
8384.0,200.4
9049.0,259.2
9449.0,289.4
9486.0,302.2
9523.0,280.6
9646.0,322.6
9770.0,339.2
9776.0,324.4
5236.0,225.4
4737.0,256.2
3733.0,249.0
3234.0,227.8
2951.0,225.4
2858.0,216.4
3074.0,238.4
-2526.0,135.2
-5550.0,135.2
-6160.0,135.2
-5895.0,136.4
-5963.0,110.8
-6098.0,-36.2
-7263.0,-94.6
-8026.0,-139.0
-7805.0,-136.6
-7607.0,-167.2
-8482.0,-220.0
-8581.0,-233.4
-9117.0,-252.2
-9622.0,-298.0
-9819.0,-307.2
-9899.0,-331.4
-9911.0,-339.2
-5938.0,-247.8
-3573.0,-195.0
-2550.0,-184.2
-2285.0,-180.0
-2513.0,-200.8
-2569.0,-195.2
-2458.0,-193.8
-2575.0,-197.4
-2489.0,-187.6
-2205.0,-171.4
-1996.0,-161.6
-1743.0,-139.4
-1411.0,-119.4
1996.0,-30.2
7158.0,234.4
7768.0,130.6
7848.0,124.6
6474.0,59.6
7404.0,99.8
6924.0,75.2
7835.0,159.2
1632.0,110.8
222.0,110.8
55.0,119.0
49.0,27.6
160.0,13.8
474.0,12.6
715.0,52.0
622.0,44.6
3098.0,79.8
8039.0,311.2
8938.0,178.0
7035.0,69.8
6505.0,54.2
7811.0,177.8
8162.0,157.2
7879.0,140.4
8316.0,200.8
8698.0,239.0
9246.0,288.2
9480.0,269.0
9591.0,298.8
9659.0,298.0
9813.0,339.6
9930.0,348.8
10016.0,355.0
10121.0,391.2
10213.0,385.8
10287.0,393.2
10768.0,411.6
10768.0,403.0
10207.0,411.4
10096.0,408.8
10330.0,439.8
10287.0,425.4
10342.0,439.6
10324.0,418.2
10299.0,423.4
7989.0,354.4
5624.0,340.2
4392.0,285.8
3844.0,273.8
3450.0,242.0
3061.0,225.8
2895.0,220.2
3160.0,239.6
3468.0,257.0
3388.0,256.4
3068.0,228.2
2815.0,206.2
92.0,121.2
-4564.0,-129.8
-8445.0,-143.2
-6258.0,-93.8
-6801.0,-22.0
-6234.0,-29.8
-7164.0,-90.4
-7564.0,-124.8
-7842.0,-139.8
-8242.0,-187.8
-8630.0,-203.8
-8784.0,-226.6
-8778.0,-246.2
-9283.0,-273.4
-9455.0,-287.4
-9566.0,-310.0
-9659.0,-326.6
-9831.0,-335.4
-9961.0,-359.0
-9973.0,-355.8
-10047.0,-376.2
-10176.0,-394.4
-10238.0,-388.0
-10281.0,-407.0
-10342.0,-405.6
-10404.0,-434.2
-10472.0,-438.4
-10632.0,-454.6
-10700.0,-482.4
-10706.0,-456.8
-10706.0,-469.2
-10786.0,-490.8
-10866.0,-499.6
-10903.0,-510.2
-10903.0,-500.6
-10866.0,-493.8
-10848.0,-496.8
-10885.0,-484.0
-10977.0,-518.8
-10995.0,-501.6
-11008.0,-525.2
-9449.0,-460.8
-10780.0,-511.4
-7152.0,-413.0
-5199.0,-334.0
-8008.0,-418.2
-10152.0,-555.8
-10872.0,-589.6
-10934.0,-518.8
-10620.0,-470.2
-10441.0,-481.8
-10496.0,-487.0
-10515.0,-468.4
-10472.0,-462.6
-10256.0,-451.8
-10090.0,-422.6
-10084.0,-427.4
-10065.0,-419.8
-10115.0,-419.2
-10108.0,-412.6
-10164.0,-395.2
-10188.0,-391.2
-10225.0,-393.4
-10238.0,-382.0
-10281.0,-388.6
-10342.0,-398.2
-10330.0,-367.2
-10410.0,-390.6
-10441.0,-387.4
-10423.0,-390.4
-10367.0,-354.6
-10404.0,-386.2
-10466.0,-373.8
-10478.0,-380.4
-10496.0,-388.0
-10509.0,-380.4
-10558.0,-382.4
-10472.0,-371.6
-10484.0,-378.0
-10564.0,-387.6
-10595.0,-397.8
-10601.0,-389.2
-10552.0,-403.0
-10632.0,-426.6
-10601.0,-401.8
-10638.0,-420.0
-10657.0,-424.4
-10657.0,-424.0
-10700.0,-451.2
-10737.0,-454.2
-10743.0,-450.8
-10743.0,-458.8
-10718.0,-450.8
-10706.0,-456.4
-7706.0,-399.6
-5137.0,-312.6
-4361.0,-301.6
-3881.0,-273.2
-246.0,-137.8
3924.0,-26.6
7620.0,45.4
3659.0,21.6
7571.0,47.4
6037.0,47.4
5987.0,30.4
6782.0,60.8
7527.0,122.0
7571.0,114.6
8032.0,171.8
8168.0,176.2
8445.0,187.0
8821.0,224.0
8427.0,208.0
9080.0,250.6
9123.0,259.2
9271.0,263.8
9511.0,282.4
9616.0,310.6
9683.0,291.6
9825.0,327.0
9899.0,329.8
9942.0,347.4
9998.0,349.6
10078.0,369.2
10108.0,371.8
10084.0,358.4
10207.0,403.2
10225.0,392.2
10275.0,412.6
10312.0,405.4
10342.0,416.8
10349.0,427.2
10392.0,404.2
10466.0,462.2
10447.0,438.8
10515.0,457.8
10564.0,464.8
10509.0,444.6
10589.0,454.6
10570.0,458.8
10564.0,456.0
10638.0,477.2
10626.0,460.2
10638.0,461.2
10687.0,489.8
10700.0,463.0
10700.0,501.0
10669.0,481.0
10669.0,471.8
10638.0,495.0
10669.0,479.6
10669.0,465.8
10687.0,496.2
10687.0,475.2
10712.0,504.6
10663.0,490.4
10669.0,484.2
10731.0,497.8
10694.0,485.2
10712.0,486.6
10724.0,512.6
10638.0,495.2
10675.0,502.4
10632.0,476.8
10669.0,509.8
10755.0,509.4
10774.0,498.4
10737.0,513.6
7016.0,424.2
5655.0,377.6
5156.0,349.8
4786.0,334.0
4743.0,339.0
