volt,velo,accel,dt
9831.0,364.6,18229.088,20001.0
9880.0,389.6,19481.95,19998.0
9930.0,380.6,19030.0,20000.0
9967.0,404.0,20200.0,20000.0
9998.0,382.4,19122.867,19997.0
10115.0,415.2,20617.738,20138.0
10201.0,402.0,20241.691,19860.0
10287.0,429.8,21490.0,20000.0
10361.0,442.4,22121.105,19999.0
10416.0,442.2,22112.21,19998.0
10435.0,445.4,22116.291,20139.0
7484.0,376.4,18949.807,19863.0
5057.0,324.6,16234.059,19995.0
4176.0,291.6,14580.7295,19999.0
3770.0,257.8,12889.999,20000.0
3634.0,272.4,13622.043,19997.0
3893.0,288.0,14399.28,20001.0
4269.0,313.6,15681.568,19998.0
4256.0,305.8,15289.999,20000.0
3967.0,276.6,13830.0,20000.0
3622.0,262.2,13110.656,19999.0
3283.0,233.0,11650.583,19999.0
2871.0,209.0,10447.388,20005.0
4152.0,208.0,10402.08,19996.0
6566.0,341.8,17089.145,20001.0
9030.0,431.6,21587.557,19993.0
10262.0,358.6,17930.0,20000.0
9961.0,282.2,14111.412,19998.0
9961.0,297.0,14848.516,20002.0
10047.0,325.2,16262.44,19997.0
10176.0,347.4,17370.87,19999.0
10207.0,357.0,17850.893,19999.0
10306.0,392.8,19640.98,19999.0
10318.0,361.0,18051.805,19998.0
10361.0,406.4,20320.0,20000.0
10379.0,409.8,20491.023,19999.0
10410.0,403.0,20150.0,20000.0
10423.0,405.8,20291.014,19999.0
10521.0,434.6,21731.086,19999.0
10570.0,446.6,22331.117,19999.0
10614.0,436.2,21811.092,19999.0
10595.0,450.2,22510.0,20000.0
10607.0,461.6,23075.385,20004.0
8451.0,408.6,20436.13,19994.0
8026.0,429.4,21465.707,20004.0
6462.0,391.0,19555.867,19994.0
5384.0,359.0,17950.0,20000.0
4879.0,350.4,17521.752,19998.0
4546.0,309.4,15470.773,19999.0
4244.0,304.8,15240.762,19999.0
4404.0,327.0,16350.817,19999.0
4743.0,342.8,17035.232,20123.0
4564.0,321.4,16171.069,19875.0
4269.0,308.4,15420.7705,19999.0
4041.0,285.4,14270.713,19999.0
3813.0,266.6,13330.667,19999.0
3573.0,261.0,12450.508,20963.0
3413.0,250.2,12508.124,20003.0
5224.0,292.4,14625.118,19993.0
6776.0,370.8,18535.365,20005.0
8402.0,437.2,21867.654,19993.0
10349.0,345.8,17290.863,19999.0
10219.0,332.4,16620.0,20000.0
10164.0,312.6,15630.782,19999.0
10269.0,355.6,17780.889,19999.0
10293.0,363.2,18160.908,19999.0
10336.0,379.8,18990.95,19999.0
10416.0,400.2,20011.002,19999.0
10441.0,409.4,20471.023,19999.0
10564.0,433.6,21680.0,20000.0
10570.0,430.8,21542.154,19998.0
10583.0,406.6,20331.018,19999.0
10669.0,460.4,23020.0,20000.0
10644.0,413.4,20671.033,19999.0
10675.0,455.8,22791.139,19999.0
10731.0,470.8,23541.176,19999.0
10694.0,443.2,22161.11,19999.0
10761.0,494.8,24740.0,20000.0
10780.0,494.8,24742.475,19998.0
10823.0,481.8,24091.203,19999.0
10841.0,493.4,24671.232,19999.0
10854.0,487.6,24381.219,19999.0
10909.0,510.2,25510.0,20000.0
10885.0,507.0,25352.535,19998.0
10866.0,487.6,24381.219,19999.0
10977.0,510.4,25520.0,20000.0
10872.0,510.6,25524.895,20004.0
8673.0,465.8,23291.164,19999.0
8106.0,490.0,24507.352,19994.0
6425.0,424.4,21221.06,19999.0
5840.0,387.0,19350.967,19999.0
5371.0,371.0,18550.928,19999.0
5026.0,348.4,17420.0,20000.0
4836.0,347.8,17391.738,19998.0
5371.0,391.0,19550.979,19999.0
5655.0,401.0,20051.002,19999.0
5445.0,378.2,18910.945,19999.0
5174.0,366.0,18300.0,20000.0
4897.0,343.8,17191.719,19998.0
4564.0,317.0,15850.793,19999.0
4281.0,311.0,15550.777,19999.0
4041.0,280.2,14010.701,19999.0
3758.0,263.0,13151.315,19998.0
3493.0,252.8,12640.0,20000.0
3431.0,252.0,12601.26,19998.0
3554.0,261.6,13080.0,20000.0
3351.0,242.6,12130.606,19999.0
3080.0,223.2,11160.558,19999.0
2803.0,212.2,10610.53,19999.0
2513.0,182.6,9130.913,19998.0
2267.0,171.8,8590.0,20000.0
2045.0,158.0,7900.395,19999.0
1829.0,147.0,7350.3677,19999.0
1860.0,152.8,7640.3823,19999.0
1768.0,141.8,7090.3545,19999.0
1632.0,135.6,6780.3394,19999.0
1626.0,134.2,6708.658,20004.0
43.0,107.6,5380.538,19998.0
-2821.0,18.2,910.2276,19995.0
-7761.0,-120.0,-5998.8003,20004.0
-6924.0,-89.6,-4480.224,19999.0
-7318.0,-66.2,-3310.1653,19999.0
-6665.0,-45.2,-2260.113,19999.0
-6979.0,-95.2,-4761.428,19994.0
-8199.0,-167.0,-8350.418,19999.0
-8334.0,-197.4,-9870.493,19999.0
-8593.0,-199.8,-9990.5,19999.0
-8039.0,-187.6,-9380.47,19999.0
-8556.0,-207.6,-10380.52,19999.0
-8421.0,-222.0,-11100.555,19999.0
-8846.0,-254.6,-12730.637,19999.0
-9283.0,-295.0,-14750.0,20000.0
-9480.0,-313.2,-15661.566,19998.0
-9536.0,-320.6,-16030.0,20000.0
-9579.0,-320.6,-16031.604,19998.0
-9579.0,-318.8,-15940.797,19999.0
-9640.0,-333.6,-16674.998,20006.0
-4589.0,-217.6,-10878.912,20002.0
-3197.0,-173.0,-8654.327,19990.0
-3739.0,-209.2,-10455.817,20008.0
-6733.0,-319.0,-15957.979,19990.0
-9930.0,-502.8,-25141.256,19999.0
-10349.0,-427.4,-21371.068,19999.0
-9831.0,-332.8,-16640.0,20000.0
-9696.0,-338.4,-16921.691,19998.0
-9837.0,-363.2,-18160.908,19999.0
-9844.0,-360.4,-18020.9,19999.0
-9646.0,-328.0,-16400.82,19999.0
-9622.0,-355.0,-17750.887,19999.0
-9622.0,-343.6,-17180.0,20000.0
-9659.0,-345.4,-17271.727,19998.0
-9702.0,-367.0,-18350.0,20000.0
-9776.0,-347.0,-17350.867,19999.0
-9800.0,-359.0,-17951.795,19998.0
-9837.0,-348.8,-17440.871,19999.0
-9942.0,-359.2,-17960.0,20000.0
-9942.0,-357.8,-17891.79,19998.0
-9991.0,-356.6,-17824.652,20006.0
-6209.0,-270.8,-13547.45,19989.0
-2944.0,-185.2,-9260.463,19999.0
-2261.0,-169.8,-8484.909,20012.0
918.0,-129.8,-6490.0,20000.0
5045.0,-129.8,-6490.6494,19998.0
3191.0,23.0,1150.5753,19990.0
5606.0,22.6,1130.0,20000.0
4934.0,19.0,950.0475,19999.0
6406.0,13.8,690.06903,19998.0
6536.0,41.2,2060.0,20000.0
7854.0,152.2,7610.3804,19999.0
7952.0,141.0,7050.3525,19999.0
8217.0,175.6,8780.439,19999.0
8759.0,220.0,11000.55,19999.0
9197.0,241.8,12087.583,20004.0
9191.0,268.0,13404.021,19994.0
9726.0,283.2,14157.169,20004.0
10004.0,324.4,16224.867,19994.0
10349.0,334.2,16710.836,19999.0
10441.0,339.8,16990.0,20000.0
10577.0,351.8,17591.758,19998.0
10632.0,379.4,18970.0,20000.0
10681.0,390.2,19510.977,19999.0
10694.0,373.2,18661.867,19998.0
10774.0,404.2,20210.0,20000.0
10768.0,412.2,20611.031,19999.0
10774.0,393.4,19670.982,19999.0
10761.0,393.2,19660.984,19999.0
10743.0,384.8,19240.96,19999.0
10768.0,409.4,20471.023,19999.0
10786.0,391.8,19590.979,19999.0
10792.0,415.6,20781.04,19999.0
10743.0,373.0,18650.932,19999.0
10774.0,392.8,19640.98,19999.0
10780.0,389.6,19480.975,19999.0
10774.0,411.0,20551.027,19999.0
10749.0,383.2,19160.959,19999.0
10811.0,411.0,20551.027,19999.0
10731.0,386.8,19340.967,19999.0
10761.0,377.4,18870.943,19999.0
10792.0,419.2,20962.098,19998.0
10743.0,385.2,19260.963,19999.0
10743.0,392.4,19620.98,19999.0
10768.0,388.6,19430.973,19999.0
10761.0,416.6,20699.594,20126.0
10577.0,367.2,18479.191,19871.0
10558.0,419.0,20945.81,20004.0
10312.0,387.4,19375.812,19994.0
9936.0,392.2,19610.0,20000.0
9862.0,383.4,18224.166,21038.0
9880.0,400.4,20024.004,19996.0
9887.0,370.8,18540.0,20000.0
9924.0,386.0,19300.965,19999.0
9942.0,385.6,19281.928,19998.0
10071.0,395.2,19760.988,19999.0
10164.0,391.6,19580.0,20000.0
10232.0,425.2,21263.19,19997.0
10195.0,383.0,19150.0,20000.0
10275.0,396.0,19795.05,20005.0
8260.0,394.0,19700.984,19999.0
6603.0,359.2,17964.492,19995.0
4478.0,289.2,14460.724,19999.0
3868.0,270.4,13520.0,20000.0
3585.0,247.8,12390.62,19999.0
3659.0,282.6,14130.0,20000.0
4275.0,313.6,15681.568,19998.0
4386.0,313.2,15660.783,19999.0
4072.0,291.8,14587.812,20003.0
3474.0,245.6,12280.614,19999.0
7848.0,383.6,19185.756,19994.0
10398.0,521.0,26050.0,20000.0
10386.0,338.8,16941.693,19998.0
10022.0,293.2,14660.733,19999.0
10164.0,336.6,16830.0,20000.0
10269.0,356.0,17800.0,20000.0
10262.0,364.8,18241.824,19998.0
10293.0,354.2,17710.887,19999.0
10355.0,400.8,20040.0,20000.0
10386.0,387.6,19380.969,19999.0
10386.0,400.4,20021.0,19999.0
10453.0,390.4,19520.977,19999.0
10478.0,438.2,21912.191,19998.0
10429.0,397.6,19880.994,19999.0
10496.0,428.2,21408.93,20001.0
10564.0,436.6,21832.184,19998.0
10601.0,416.4,20820.0,20000.0
10620.0,442.2,22112.21,19998.0
10700.0,459.8,22992.299,19998.0
10675.0,453.4,22670.0,20000.0
10681.0,455.4,22771.139,19999.0
10718.0,475.6,23780.0,20000.0
10700.0,467.4,23367.662,20002.0
11014.0,478.8,23947.184,19994.0
11137.0,501.0,25050.0,20000.0
11131.0,481.2,24061.203,19999.0
11186.0,495.6,24781.24,19999.0
11143.0,472.0,23601.18,19999.0
11223.0,528.4,26421.322,19999.0
11199.0,489.8,24491.225,19999.0
11217.0,495.0,24751.238,19999.0
11236.0,512.6,25631.281,19999.0
11193.0,484.6,24231.21,19999.0
11217.0,512.4,25620.002,20000.0
11143.0,473.0,23651.182,19999.0
11131.0,467.4,23371.168,19999.0
11186.0,508.8,25442.543,19998.0
11131.0,473.8,23690.0,20000.0
11199.0,503.6,25182.52,19998.0
11137.0,485.0,24250.0,20000.0
11106.0,459.2,22961.148,19999.0
11125.0,474.4,23722.371,19998.0
11100.0,477.8,23890.0,20000.0
11119.0,463.2,23161.158,19999.0
11137.0,465.2,23261.164,19999.0
11045.0,441.4,22071.104,19999.0
11094.0,459.4,22972.297,19998.0
11076.0,459.2,22961.148,19999.0
11039.0,437.8,21891.094,19999.0
11088.0,485.2,24261.213,19999.0
11045.0,454.6,22730.0,20000.0
11045.0,440.2,22012.201,19998.0
11020.0,465.6,23280.0,20000.0
10958.0,418.4,20921.045,19999.0
10946.0,419.8,20991.049,19999.0
10835.0,415.4,20770.0,20000.0
10804.0,380.4,19020.951,19999.0
10848.0,432.6,21632.164,19998.0
10804.0,396.8,19836.031,20004.0
10749.0,391.8,19590.979,19999.0
10429.0,411.4,20571.027,19999.0
10484.0,413.8,20696.209,19994.0
10102.0,384.4,19219.04,20001.0
10028.0,412.0,20603.09,19997.0
9991.0,405.8,20291.014,19999.0
10053.0,413.4,20670.0,20000.0
9930.0,391.8,19591.959,19998.0
9936.0,394.4,19719.014,20001.0
9893.0,387.6,19376.125,20004.0
6369.0,275.4,13776.888,19990.0
3302.0,209.0,10450.0,20000.0
2673.0,197.2,9860.986,19998.0
2563.0,202.8,10140.507,19999.0
2969.0,230.0,11500.0,20000.0
2994.0,227.6,11381.139,19998.0
2797.0,202.8,10140.507,19999.0
2556.0,189.0,9450.473,19999.0
2255.0,170.0,8500.425,19999.0
2014.0,157.0,7850.0,20000.0
1706.0,134.6,6730.6733,19998.0
942.0,78.8,3937.6375,20012.0
-1669.0,56.0,2801.5408,19989.0
-6111.0,-274.2,-13703.834,20009.0
-8069.0,-161.4,-8074.0366,19990.0
-6850.0,-94.6,-4730.2363,19999.0
-6505.0,-99.2,-4960.248,19999.0
-7263.0,-121.0,-6050.3027,19999.0
-7940.0,-164.8,-8240.0,20000.0
-7996.0,-175.4,-8769.562,20001.0
-8341.0,-210.2,-10511.051,19998.0
-8402.0,-195.6,-9780.489,19999.0
-8790.0,-254.8,-12740.0,20000.0
-9363.0,-266.8,-13340.666,19999.0
-9166.0,-267.0,-13352.003,19997.0
-9505.0,-303.0,-15143.942,20008.0
-5359.0,-165.2,-8261.652,19996.0
-2889.0,-168.0,-8404.202,19990.0
-1860.0,-137.8,-6890.3447,19999.0
-1497.0,-129.8,-6484.8125,20016.0
2735.0,-91.4,-4571.3716,19994.0
5402.0,-12.4,-620.0,20000.0
3616.0,23.6,1180.5312,19991.0
7004.0,23.8,1190.1785,19997.0
5870.0,59.0,2949.8525,20001.0
6991.0,65.8,3289.6711,20002.0
7367.0,109.4,5470.2734,19999.0
8076.0,151.4,7571.8926,19995.0
8341.0,179.4,8970.0,20000.0
8291.0,143.8,7190.0,20000.0
8458.0,198.4,9921.984,19996.0
9443.0,264.0,13200.66,19999.0
9585.0,256.4,12820.0,20000.0
9609.0,255.6,12781.278,19998.0
9659.0,281.2,14057.892,20003.0
10047.0,289.8,14492.898,19996.0
10158.0,319.0,15951.595,19998.0
10182.0,308.8,15440.771,19999.0
10416.0,349.0,17450.873,19999.0
10527.0,317.4,15866.826,20004.0
10460.0,363.0,18150.908,19999.0
10041.0,334.6,16735.857,19993.0
9763.0,348.2,17410.0,20000.0
9868.0,354.8,17741.773,19998.0
9825.0,352.0,17600.88,19999.0
9825.0,355.0,17742.016,20009.0
6874.0,266.8,13342.001,19997.0
4540.0,260.8,13046.522,19990.0
3296.0,218.4,10921.092,19998.0
2599.0,188.8,9440.473,19999.0
2168.0,161.4,8069.9995,20000.0
1891.0,147.8,7390.3696,19999.0
1897.0,154.4,7719.9995,20000.0
2137.0,176.4,8820.44,19999.0
2168.0,168.2,8410.841,19998.0
2002.0,156.6,7830.0005,20000.0
1786.0,146.6,7325.605,20012.0
2556.0,146.0,7304.383,19988.0
6351.0,234.4,11714.729,20009.0
6610.0,124.0,6203.1016,19990.0
7644.0,105.8,5290.2646,19999.0
7299.0,136.0,6800.34,19999.0
7133.0,165.8,8290.829,19998.0
8710.0,212.6,10629.469,20001.0
8119.0,200.6,10031.003,19998.0
8667.0,223.4,11171.117,19998.0
9086.0,275.0,13749.3125,20001.0
9523.0,285.4,14271.427,19998.0
9609.0,290.4,14520.726,19999.0
9690.0,312.0,15600.78,19999.0
9837.0,334.6,16729.164,20001.0
9911.0,330.2,16511.652,19998.0
10022.0,379.4,18971.896,19998.0
10059.0,356.2,17810.0,20000.0
10152.0,381.6,19080.955,19999.0
10207.0,384.2,19210.0,20000.0
10275.0,406.4,20321.016,19999.0
10281.0,390.8,19540.977,19999.0
10373.0,425.0,21250.0,20000.0
10404.0,420.4,21021.05,19999.0
10453.0,416.2,20812.082,19998.0
10503.0,447.4,22371.12,19999.0
10484.0,416.4,20821.041,19999.0
10509.0,433.8,21691.084,19999.0
10515.0,450.2,22512.252,19998.0
10601.0,442.0,22100.0,20000.0
10626.0,460.0,23001.15,19999.0
10718.0,482.0,24101.205,19999.0
10694.0,465.2,23258.838,20001.0
10700.0,474.2,23713.559,19997.0
10743.0,483.4,24170.0,20000.0
10743.0,473.2,23661.184,19999.0
10780.0,476.0,23801.19,19999.0
10829.0,507.0,25351.268,19999.0
10780.0,484.0,24201.21,19999.0
10786.0,482.2,24103.975,20005.0
10872.0,480.8,24041.201,19999.0
11076.0,508.8,25447.633,19994.0
11230.0,498.4,24912.525,20006.0
11260.0,512.6,25638.973,19993.0
11248.0,526.2,26306.055,20003.0
11193.0,501.4,25071.254,19999.0
10897.0,483.4,24177.252,19994.0
10410.0,485.0,24251.213,19999.0
10460.0,476.6,23830.0,20000.0
10515.0,503.6,25182.52,19998.0
10404.0,443.0,22150.0,20000.0
10330.0,429.0,21452.145,19998.0
10275.0,444.8,22240.0,20000.0
10047.0,406.6,20331.018,19999.0
10028.0,419.4,20972.098,19998.0
9967.0,414.4,20720.0,20000.0
10028.0,392.6,19630.0,20000.0
9979.0,419.6,20982.098,19998.0
9930.0,395.0,19750.988,19999.0
9948.0,393.4,19670.0,20000.0
9954.0,381.6,19080.955,19999.0
9998.0,397.0,19850.992,19999.0
10010.0,365.4,18271.826,19998.0
10084.0,394.0,19700.984,19999.0
10090.0,390.4,19522.928,19997.0
10115.0,390.2,19509.025,20001.0
10152.0,386.0,19301.93,19998.0
10207.0,398.0,19901.99,19998.0
10188.0,378.8,18938.105,20002.0
10293.0,407.2,20362.037,19998.0
10269.0,397.4,19871.986,19998.0
10318.0,404.4,20220.0,20000.0
10238.0,382.2,19110.0,20000.0
10213.0,372.6,18632.795,19997.0
10250.0,396.2,19810.0,20000.0
10232.0,373.6,18672.531,20008.0
6733.0,295.6,14787.394,19990.0
6160.0,312.6,15625.3125,20006.0
4946.0,295.6,14785.915,19992.0
3813.0,261.6,13081.963,19997.0
3302.0,234.2,11710.585,19999.0
2889.0,209.2,10461.046,19998.0
2593.0,193.2,9660.966,19998.0
2445.0,186.6,9329.067,20002.0
2760.0,213.4,10672.134,19996.0
2914.0,219.2,10960.548,19999.0
2618.0,195.6,9780.489,19999.0
2304.0,175.4,8770.438,19999.0
1928.0,151.6,7575.8335,20011.0
2538.0,129.8,6490.0,20000.0
7595.0,330.0,16509.08,19989.0
9480.0,301.8,15089.999,20000.0
9147.0,176.2,8810.44,19999.0
7996.0,168.2,8410.841,19998.0
8993.0,237.8,11890.595,19999.0
9043.0,209.4,10470.523,19999.0
8870.0,226.6,11254.035,20135.0
9203.0,269.8,13582.359,19864.0
9431.0,287.2,14361.437,19998.0
9523.0,307.8,15389.999,20000.0
9560.0,293.8,14690.734,19999.0
9659.0,329.4,15712.65,20964.0
9776.0,342.6,17131.713,19998.0
9850.0,340.2,17010.852,19999.0
9936.0,358.6,17925.52,20005.0
6764.0,286.8,14340.717,19999.0
5445.0,323.6,16184.855,19994.0
4293.0,285.8,14290.714,19999.0
3560.0,246.8,12340.617,19999.0
2864.0,198.6,9930.0,20000.0
2421.0,184.0,9200.92,19998.0
2636.0,211.8,10590.529,19999.0
3610.0,281.4,14070.0,20000.0
3813.0,283.0,14151.415,19998.0
3554.0,256.4,12820.0,20000.0
3031.0,217.4,10871.087,19998.0
2636.0,193.6,9680.484,19999.0
2224.0,171.6,8580.43,19999.0
1860.0,146.2,7310.0,20000.0
1620.0,126.8,6340.3174,19999.0
1374.0,119.6,5980.299,19999.0
1226.0,108.0,5400.27,19999.0
1331.0,119.8,5990.3,19999.0
1448.0,124.2,6210.3105,19999.0
1324.0,111.0,5548.89,20004.0
1885.0,104.2,5210.2603,19999.0
4946.0,179.6,8983.145,19993.0
9480.0,425.8,21290.0,20000.0
9899.0,264.2,13210.661,19999.0
9388.0,209.6,10480.524,19999.0
9135.0,222.6,11130.0,20000.0
9252.0,258.6,12930.646,19999.0
9431.0,254.8,12740.0,20000.0
9468.0,267.2,13360.669,19999.0
9887.0,293.2,14660.733,19999.0
9936.0,310.2,15510.776,19999.0
9998.0,328.8,16440.822,19999.0
10053.0,337.0,16850.0,20000.0
10090.0,339.4,16971.697,19998.0
10213.0,385.8,19290.965,19999.0
10238.0,366.6,18330.916,19999.0
10318.0,399.6,19981.0,19999.0
10361.0,395.6,19780.0,20000.0
10386.0,421.4,21072.107,19998.0
10410.0,411.8,20591.03,19999.0
10478.0,434.2,21710.0,20000.0
10496.0,440.2,22012.201,19998.0
10583.0,428.0,21401.07,19999.0
10638.0,471.2,23561.178,19999.0
10589.0,434.0,21701.086,19999.0
10657.0,442.8,22140.0,20000.0
10675.0,487.4,24371.219,19999.0
10650.0,451.0,22551.127,19999.0
10700.0,479.4,23964.008,20005.0
8039.0,419.6,20981.049,19999.0
7004.0,418.6,20931.047,19999.0
5334.0,338.8,16945.082,19994.0
4595.0,316.8,15840.791,19999.0
4152.0,298.2,14910.746,19999.0
3942.0,278.4,13920.695,19999.0
4398.0,336.8,16840.0,20000.0
4990.0,364.2,18211.822,19998.0
5211.0,388.2,19410.97,19999.0
4940.0,342.4,17120.0,20000.0
4546.0,325.2,16261.627,19998.0
4066.0,278.2,13910.001,20000.0
3554.0,247.0,12350.617,19999.0
3074.0,220.2,11010.551,19999.0
2790.0,207.6,10380.52,19999.0
2717.0,211.2,10560.528,19999.0
3037.0,232.2,11611.161,19998.0
3037.0,226.2,11310.0,20000.0
2815.0,207.8,10390.52,19999.0
2526.0,193.8,9690.484,19999.0
2168.0,160.6,8030.402,19999.0
1897.0,148.6,7430.0005,20000.0
1657.0,136.0,6800.34,19999.0
1355.0,119.6,5980.299,19999.0
1238.0,107.0,5350.2676,19999.0
1238.0,109.4,5470.2734,19999.0
1189.0,97.8,4890.2446,19999.0
992.0,87.6,4380.2188,19999.0
838.0,77.6,3880.1938,19999.0
727.0,67.8,3390.0002,20000.0
708.0,57.0,2850.285,19998.0
659.0,45.8,2290.1145,19999.0
468.0,35.4,1770.0886,19999.0
290.0,29.0,1450.0725,19999.0
191.0,20.6,1029.7426,20005.0
3006.0,15.4,770.2696,19993.0
8211.0,365.0,18250.912,19999.0
9677.0,239.0,11950.598,19999.0
8981.0,236.4,11820.591,19999.0
9431.0,249.6,12480.624,19999.0
9104.0,221.6,11077.785,20004.0
8957.0,222.2,11110.556,19999.0
9012.0,215.4,10773.231,19994.0
9209.0,240.0,12000.6,19999.0
9671.0,258.2,12910.646,19999.0
9431.0,252.0,12600.0,20000.0
10053.0,316.8,15840.791,19999.0
10336.0,318.0,15900.795,19999.0
10275.0,320.6,16031.604,19998.0
10533.0,346.4,17320.0,20000.0
10583.0,362.8,18140.906,19999.0
10663.0,386.0,19300.965,19999.0
10650.0,354.8,17740.887,19999.0
10731.0,399.2,19960.998,19999.0
10706.0,388.0,19400.97,19999.0
10774.0,397.8,19890.994,19999.0
10792.0,409.2,20461.023,19999.0
10798.0,398.2,19911.992,19998.0
10792.0,409.8,20490.0,20000.0
10866.0,421.4,21071.053,19999.0
10823.0,403.8,20191.01,19999.0
10817.0,400.6,20031.002,19999.0
10811.0,416.0,20801.041,19999.0
10804.0,391.0,19550.979,19999.0
10798.0,401.0,20045.99,20004.0
10811.0,395.6,19780.99,19999.0
10694.0,431.8,21596.479,19994.0
10250.0,362.6,18130.906,19999.0
10349.0,419.2,20961.049,19999.0
9942.0,379.8,18990.0,20000.0
9911.0,396.8,19841.984,19998.0
9967.0,408.4,20421.021,19999.0
9930.0,392.0,19601.96,19998.0
9880.0,376.0,18800.0,20000.0
9979.0,388.8,19440.97,19999.0
10065.0,419.8,20990.0,20000.0
10182.0,394.2,19711.973,19998.0
10195.0,398.2,19910.996,19999.0
10232.0,400.2,20010.0,20000.0
10262.0,406.6,20332.033,19998.0
10312.0,398.6,19929.004,20001.0
10435.0,463.8,23192.318,19998.0
10429.0,423.4,21171.059,19999.0
10509.0,454.4,22715.457,20004.0
8445.0,400.4,20022.002,19998.0
6659.0,379.8,18994.748,19995.0
5144.0,345.0,17250.0,20000.0
4287.0,288.8,14441.443,19998.0
3721.0,274.8,13740.687,19999.0
3671.0,281.4,14071.407,19998.0
4281.0,314.0,15700.785,19999.0
4552.0,335.6,16780.0,20000.0
4491.0,323.6,16180.81,19999.0
4232.0,306.0,15300.765,19999.0
3992.0,283.8,14190.709,19999.0
3671.0,254.0,12700.635,19999.0
3419.0,248.4,12420.621,19999.0
3092.0,225.6,11280.564,19999.0
2840.0,211.2,10560.528,19999.0
2489.0,184.8,9240.462,19999.0
2230.0,170.6,8530.427,19999.0
2168.0,169.8,8490.0,20000.0
2150.0,169.6,8480.849,19998.0
2070.0,164.2,8210.41,19999.0
1903.0,158.4,7920.3955,19999.0
1848.0,150.0,7500.375,19999.0
1725.0,133.8,6690.3345,19999.0
1435.0,122.6,6130.3066,19999.0
1189.0,106.0,5300.265,19999.0
955.0,87.6,4380.2188,19999.0
813.0,78.2,3910.1953,19999.0
727.0,64.0,3200.0,20000.0
708.0,57.4,2870.287,19998.0
708.0,51.0,2550.1274,19999.0
671.0,45.4,2270.0,20000.0
573.0,41.4,2070.207,19998.0
468.0,37.4,1870.0001,20000.0
259.0,24.4,1220.122,19998.0
92.0,18.6,930.0,20000.0
-12.0,18.6,930.0465,19999.0
6.0,18.8,940.094,19998.0
6.0,14.8,739.963,20001.0
6.0,14.8,740.07404,19998.0
6.0,14.2,710.0355,19999.0
6.0,-0.0,0.0,19999.0
6.0,-0.0,0.0,19999.0
6.0,-0.0,0.0,20001.0
0.0,-0.0,0.0,19998.0
6.0,-0.0,0.0,19999.0
12.0,-0.0,0.0,19999.0
6.0,-0.0,0.0,19999.0
12.0,-0.0,0.0,19999.0
6.0,-0.0,0.0,20000.0
12.0,-0.0,0.0,19999.0
0.0,-0.0,0.0,20000.0
0.0,-0.0,0.0,19999.0
0.0,-0.0,0.0,20004.0
2760.0,8.0,400.10004,19995.0
4860.0,210.8,10536.3125,20007.0
5723.0,91.8,4590.0,20000.0
924.0,29.6,1480.074,19999.0
-4515.0,-138.6,-6933.814,19989.0
-8667.0,-348.0,-17400.87,19999.0
-9468.0,-261.6,-13080.654,19999.0
-9511.0,-263.2,-13160.001,20000.0
-8692.0,-179.0,-8950.8955,19998.0
-8297.0,-177.6,-8880.444,19999.0
-8260.0,-159.8,-7990.0,20000.0
-8673.0,-227.4,-11371.137,19998.0
-9277.0,-263.6,-13180.659,19999.0
-9351.0,-258.4,-12920.6455,19999.0
-9135.0,-275.0,-13750.0,20000.0
-9406.0,-293.2,-14660.733,19999.0
-9443.0,-296.6,-14830.742,19999.0
-9486.0,-300.2,-15010.751,19999.0
-9573.0,-317.6,-15880.794,19999.0
-9597.0,-306.4,-15320.766,19999.0
-9794.0,-354.8,-17740.887,19999.0
-9862.0,-328.8,-16441.643,19998.0
-9880.0,-356.8,-17840.0,20000.0
-9924.0,-352.8,-17636.473,20004.0
-10269.0,-380.2,-19006.2,20004.0
-7700.0,-320.2,-16017.208,19991.0
-9708.0,-421.4,-21061.574,20008.0
-8451.0,-366.4,-18330.082,19989.0
-9874.0,-404.2,-20210.0,20000.0
-10084.0,-394.0,-19701.97,19998.0
-10041.0,-392.4,-19620.0,20000.0
-10047.0,-415.2,-20762.076,19998.0
-10102.0,-428.8,-21441.072,19999.0
-10047.0,-415.8,-20788.959,20001.0
-10010.0,-406.0,-20301.016,19999.0
-9911.0,-384.8,-19240.96,19999.0
-9917.0,-386.0,-19300.965,19999.0
-9844.0,-372.0,-18600.93,19999.0
-9862.0,-378.0,-18900.945,19999.0
-9874.0,-387.6,-19380.969,19999.0
-9948.0,-395.4,-19770.988,19999.0
-9967.0,-401.0,-20041.982,20008.0
-6733.0,-318.6,-15930.797,19999.0
-1306.0,-169.2,-8460.0,20000.0
4472.0,-0.0,0.0,19989.0
6406.0,87.0,4350.2173,19999.0
6468.0,35.0,1750.0875,19999.0
6400.0,23.4,1170.0585,19999.0
6449.0,22.0,1099.78,20004.0
6425.0,22.0,1100.055,19999.0
6080.0,39.8,1990.5972,19994.0
6339.0,27.4,1370.0685,19999.0
7688.0,112.6,5630.563,19998.0
8162.0,162.0,8100.0,20000.0
8710.0,214.0,10700.535,19999.0
8612.0,192.4,9620.48,19999.0
9437.0,252.8,12640.0,20000.0
9757.0,279.2,13961.396,19998.0
9807.0,268.6,13430.672,19999.0
9874.0,306.2,15310.001,20000.0
10299.0,314.0,15701.57,19998.0
10373.0,318.6,15930.0,20000.0
10447.0,353.4,17670.883,19999.0
10478.0,323.4,16170.809,19999.0
10546.0,349.2,17460.873,19999.0
