volt,velo,accel,dt
10312.0,393.4,19672.951,19997.0
10318.0,401.8,20091.004,19999.0
10349.0,380.4,19016.197,20004.0
10841.0,434.2,21716.516,19994.0
10946.0,407.4,20367.963,20002.0
11014.0,425.8,21293.193,19997.0
11045.0,449.0,22453.367,19997.0
11088.0,432.8,21640.0,20000.0
11137.0,467.0,23345.33,20004.0
11162.0,463.2,23156.527,20003.0
10743.0,456.0,22811.406,19990.0
10823.0,470.6,23532.354,19998.0
10885.0,458.6,22928.854,20001.0
10429.0,445.0,22252.225,19998.0
10250.0,453.0,22648.867,20001.0
10416.0,446.6,22332.234,19998.0
10447.0,454.8,22744.549,19996.0
10509.0,470.0,23498.824,20001.0
10570.0,459.8,22991.148,19999.0
10620.0,455.6,22628.39,20134.0
10681.0,485.2,24426.098,19864.0
10644.0,468.0,23403.51,19997.0
10681.0,452.0,22597.74,20002.0
10718.0,474.6,23732.373,19998.0
10755.0,476.8,23688.395,20128.0
10804.0,480.2,24165.871,19871.0
10804.0,472.4,23623.543,19997.0
10823.0,506.8,25338.732,20001.0
10841.0,484.8,24242.424,19998.0
10878.0,504.0,25198.74,20001.0
10885.0,510.8,25541.277,19999.0
10989.0,500.8,25042.504,19998.0
10995.0,503.6,25174.965,20004.0
11143.0,504.8,25241.262,19999.0
11347.0,494.2,24710.0,20000.0
11433.0,533.4,26676.67,19995.0
11384.0,508.2,25413.812,19997.0
11414.0,514.0,25698.715,20001.0
11488.0,537.0,26854.027,19997.0
11476.0,528.0,26400.0,20000.0
11513.0,539.8,26990.0,20000.0
11538.0,527.8,26393.959,19997.0
11507.0,535.2,26758.662,20001.0
11445.0,520.8,26042.604,19998.0
11390.0,497.6,24880.0,20000.0
11451.0,525.4,26267.375,20002.0
11414.0,508.2,25416.355,19995.0
11464.0,527.8,26391.318,19999.0
11408.0,491.2,24558.773,20001.0
11371.0,505.8,25290.0,20000.0
11359.0,476.2,23810.0,20000.0
11285.0,463.6,23183.479,19997.0
11353.0,508.2,25407.459,20002.0
11008.0,448.6,22434.486,19996.0
10632.0,469.2,23460.0,20000.0
10731.0,475.8,23790.0,20000.0
10429.0,448.2,22414.484,19996.0
10176.0,468.0,23401.17,19999.0
10336.0,475.2,23760.0,20000.0
10379.0,452.8,22640.0,20000.0
10336.0,462.4,23113.066,20006.0
10792.0,447.8,22400.08,19991.0
10527.0,458.6,22926.56,20003.0
11100.0,475.2,23763.564,19997.0
11186.0,437.8,21892.19,19998.0
11193.0,484.4,24063.586,20130.0
11137.0,443.8,22338.55,19867.0
11180.0,463.2,23161.158,19999.0
11242.0,499.6,24978.752,20001.0
11211.0,452.0,22594.352,20005.0
11242.0,485.8,23214.03,20927.0
10804.0,492.2,24611.23,19999.0
10817.0,458.0,22902.291,19998.0
10687.0,466.8,23340.0,20000.0
10201.0,437.6,21882.19,19998.0
10219.0,440.6,22024.494,20005.0
10841.0,471.6,23585.896,19995.0
10952.0,427.2,21355.729,20004.0
11106.0,475.6,23787.137,19994.0
11143.0,447.4,22371.12,19999.0
11174.0,457.4,22871.143,19999.0
11230.0,501.2,25061.254,19999.0
11199.0,481.8,24091.203,19999.0
11217.0,448.6,22431.121,19999.0
11260.0,492.8,24635.072,20004.0
11119.0,459.8,22996.898,19994.0
10706.0,464.4,23221.16,19999.0
10835.0,474.8,23741.186,19999.0
10453.0,441.0,22051.104,19999.0
10225.0,469.8,23490.0,20000.0
10250.0,456.6,22831.143,19999.0
10330.0,458.8,22941.146,19999.0
10342.0,470.2,23511.176,19999.0
10392.0,444.2,22211.111,19999.0
10515.0,472.6,23630.0,20000.0
10496.0,462.0,23102.31,19998.0
10570.0,430.0,21500.0,20000.0
10650.0,481.0,24052.404,19998.0
10601.0,450.6,22530.0,20000.0
10663.0,449.0,22451.123,19999.0
10724.0,500.6,25031.252,19999.0
10761.0,468.8,23441.172,19999.0
10792.0,478.4,23922.393,19998.0
10792.0,480.6,24031.201,19999.0
10798.0,472.4,23620.0,20000.0
10811.0,500.2,25011.252,19999.0
10817.0,469.4,23471.174,19999.0
10804.0,459.0,22945.41,20004.0
11211.0,505.0,25257.578,19994.0
11254.0,490.2,24511.227,19999.0
11310.0,502.0,25102.51,19998.0
11297.0,508.2,25410.0,20000.0
11279.0,504.6,25232.523,19998.0
11303.0,489.4,24471.223,19999.0
11303.0,515.6,25779.998,20000.0
11377.0,522.2,26112.611,19998.0
11365.0,499.2,24960.0,20000.0
11273.0,497.0,24851.242,19999.0
11242.0,484.6,24232.424,19998.0
11223.0,473.4,23670.0,20000.0
11273.0,513.4,25672.568,19998.0
11347.0,497.2,24861.244,19999.0
11384.0,508.4,25413.646,20005.0
11390.0,515.6,25781.287,19999.0
11174.0,485.0,24257.277,19994.0
10743.0,487.0,24352.436,19998.0
10989.0,506.2,25310.0,20000.0
10570.0,465.8,23291.164,19999.0
10219.0,485.0,24252.426,19998.0
10293.0,473.4,23662.9,20006.0
11026.0,484.0,24208.473,19993.0
11174.0,466.4,23321.166,19999.0
11149.0,471.6,23580.0,20000.0
11260.0,502.0,25102.51,19998.0
11266.0,490.8,24541.227,19999.0
11199.0,459.0,22951.148,19999.0
11186.0,476.6,23831.191,19999.0
11193.0,472.4,23621.182,19999.0
11174.0,485.6,24281.215,19999.0
11149.0,440.4,22021.102,19999.0
11174.0,472.4,23615.277,20004.0
10952.0,450.2,22516.756,19994.0
10386.0,414.8,20740.0,20000.0
10330.0,453.4,22671.133,19999.0
9967.0,418.8,20942.094,19998.0
10071.0,422.6,21130.0,20000.0
10096.0,430.0,21501.074,19999.0
10102.0,418.4,20922.092,19998.0
10016.0,387.8,19390.0,20000.0
10201.0,421.0,21050.0,20000.0
10244.0,425.8,21290.0,20000.0
10299.0,403.6,20181.01,19999.0
10355.0,439.0,21952.195,19998.0
10367.0,410.6,20530.0,20000.0
10466.0,448.6,22431.121,19999.0
10490.0,432.0,21601.08,19999.0
10496.0,436.4,21822.182,19998.0
10577.0,457.8,22890.0,20000.0
10601.0,454.4,22721.137,19999.0
10626.0,456.2,22811.14,19999.0
10657.0,449.0,22451.123,19999.0
10718.0,468.2,23411.172,19999.0
10694.0,462.2,23111.156,19999.0
10749.0,471.8,23591.18,19999.0
10798.0,495.4,24760.096,20008.0
9529.0,433.2,21660.0,20000.0
8821.0,454.4,22732.502,19989.0
8488.0,462.4,23110.756,20008.0
6911.0,400.0,20000.0,20000.0
5341.0,346.8,17341.734,19998.0
148.0,168.4,8369.781,20120.0
-1540.0,69.4,3492.8784,19869.0
-2261.0,69.4,3469.3062,20004.0
-2439.0,69.4,3470.1736,19999.0
-2630.0,71.8,3590.1797,19999.0
-1047.0,16.8,834.53375,20131.0
585.0,40.8,2054.0703,19863.0
899.0,90.4,4520.452,19998.0
887.0,85.0,4250.0,20000.0
739.0,68.4,3419.3162,20004.0
2513.0,67.8,3391.187,19993.0
7090.0,186.4,9320.0,20000.0
7028.0,73.4,3670.3672,19998.0
6061.0,61.4,3070.0,20000.0
7829.0,169.4,8470.423,19999.0
7521.0,139.6,6980.0005,20000.0
7004.0,140.0,7000.35,19999.0
8365.0,215.8,10791.079,19998.0
8334.0,205.0,10245.39,20009.0
4293.0,105.8,5290.5293,19998.0
2033.0,118.8,5943.5664,19988.0
1226.0,98.8,4940.0,20000.0
850.0,73.4,3670.1836,19999.0
739.0,53.0,2650.1326,19999.0
641.0,45.4,2270.227,19998.0
554.0,36.8,1840.0,20000.0
727.0,54.6,2730.0,20000.0
721.0,55.2,2760.138,19999.0
653.0,46.6,2330.1165,19999.0
437.0,35.4,1770.0886,19999.0
191.0,21.2,1059.4174,20011.0
2470.0,38.6,1929.9999,20000.0
5150.0,221.8,11096.103,19989.0
5914.0,121.2,6060.0,20000.0
5957.0,70.6,3528.5884,20008.0
4275.0,38.8,1940.0969,19999.0
-326.0,-28.6,-1430.0,20000.0
-5914.0,-235.8,-11796.488,19989.0
-8821.0,-239.0,-11950.0,20000.0
-8778.0,-249.4,-12470.0,20000.0
-7380.0,-116.6,-5830.583,19998.0
-6388.0,-40.6,-2029.9999,20000.0
-6068.0,-34.6,-1730.173,19998.0
-7281.0,-137.8,-6890.3447,19999.0
-7392.0,-141.2,-7060.0,20000.0
-7651.0,-149.0,-7450.3726,19999.0
-7761.0,-172.6,-8574.268,20130.0
-7404.0,-163.4,-8224.694,19867.0
-8304.0,-212.6,-10625.219,20009.0
-5008.0,-105.6,-5281.056,19996.0
-2784.0,-102.4,-5122.5615,19990.0
-745.0,-51.0,-2424.1848,21038.0
-55.0,-34.4,-1720.258,19997.0
-370.0,-30.0,-1500.15,19998.0
-721.0,-46.0,-2300.0,20000.0
-721.0,-52.6,-2630.263,19998.0
-708.0,-49.2,-2460.123,19999.0
-474.0,-34.2,-1710.0,20000.0
-222.0,-24.8,-1240.124,19998.0
-80.0,-24.8,-1239.2563,20012.0
3142.0,77.4,3871.936,19990.0
7521.0,217.0,10851.085,19998.0
7860.0,150.2,7510.3755,19999.0
7115.0,133.2,6660.0,20000.0
6696.0,122.6,6130.3066,19999.0
7644.0,160.6,8030.803,19998.0
7651.0,185.8,9290.465,19999.0
8113.0,218.0,10900.545,19999.0
8297.0,234.2,11710.585,19999.0
8839.0,220.0,10994.503,20010.0
2895.0,87.6,4380.657,19997.0
2784.0,165.6,8284.972,19988.0
1694.0,119.6,5979.701,20001.0
955.0,73.8,3690.5537,19997.0
142.0,63.4,3170.0,20000.0
31.0,62.8,3140.0,20000.0
721.0,33.8,1690.169,19998.0
961.0,92.8,4639.768,20001.0
801.0,75.0,3750.5625,19997.0
653.0,51.0,2548.471,20012.0
2070.0,36.0,1800.09,19999.0
7805.0,256.6,12830.642,19999.0
2741.0,119.4,5938.2305,20107.0
5587.0,108.4,5452.168,19882.0
6739.0,99.0,4950.2476,19999.0
7035.0,168.0,8400.0,20000.0
7595.0,128.0,6400.96,19997.0
8057.0,212.4,10132.138,20963.0
8248.0,223.4,11171.117,19998.0
8975.0,251.4,12571.257,19998.0
9043.0,269.4,13470.673,19999.0
9215.0,282.8,14140.706,19999.0
9486.0,287.2,14360.719,19999.0
9542.0,304.4,15220.761,19999.0
9751.0,326.4,16320.815,19999.0
9868.0,349.8,17490.873,19999.0
9948.0,365.0,18250.912,19999.0
9979.0,359.0,17950.898,19999.0
10170.0,421.0,21050.0,20000.0
10182.0,384.0,19196.16,20004.0
10632.0,426.8,21346.402,19994.0
10780.0,429.2,21455.709,20004.0
10866.0,416.2,20816.246,19994.0
10965.0,444.8,22240.0,20000.0
11014.0,443.4,22172.217,19998.0
11014.0,450.8,22540.0,20000.0
11039.0,434.2,21711.086,19999.0
11094.0,469.2,23461.174,19999.0
11032.0,436.4,21821.09,19999.0
11076.0,456.2,22812.281,19998.0
11119.0,459.6,22980.0,20000.0
11076.0,450.2,22510.0,20000.0
11156.0,460.6,23032.303,19998.0
11162.0,473.8,23684.078,20005.0
11094.0,449.0,22451.123,19999.0
10798.0,458.0,22906.871,19994.0
10558.0,454.6,22731.137,19999.0
10724.0,448.6,22431.121,19999.0
10306.0,459.6,22980.0,20000.0
9991.0,429.0,21451.072,19999.0
10188.0,465.0,23251.162,19999.0
10213.0,431.0,21551.078,19999.0
10176.0,414.8,20742.074,19998.0
10108.0,439.0,21939.031,20010.0
9486.0,399.4,19971.996,19998.0
8655.0,400.8,20040.0,20000.0
9154.0,411.8,20591.03,19999.0
8538.0,395.6,19790.885,19989.0
8316.0,373.2,18659.068,20001.0
8279.0,385.8,19283.25,20007.0
8341.0,405.0,20251.012,19999.0
8519.0,387.2,19360.969,19999.0
8944.0,398.8,19950.973,19989.0
9246.0,394.4,19711.129,20009.0
9443.0,405.2,20261.014,19999.0
7607.0,361.0,18059.03,19990.0
9585.0,455.2,22761.139,19999.0
9948.0,380.4,19020.951,19999.0
10115.0,389.6,19480.975,19999.0
10188.0,405.4,20271.014,19999.0
10188.0,398.2,19910.996,19999.0
10034.0,370.0,18500.926,19999.0
10256.0,406.4,20321.016,19999.0
10312.0,416.8,20841.041,19999.0
10213.0,432.0,21591.363,20008.0
7558.0,374.2,18710.936,19999.0
5433.0,319.4,15972.3955,19997.0
3992.0,258.0,12907.099,19989.0
3400.0,249.2,12452.528,20012.0
-1947.0,98.8,4940.247,19999.0
-4842.0,52.2,2611.4363,19989.0
-5784.0,52.2,2610.1306,19999.0
-5636.0,45.4,2270.1135,19999.0
-5784.0,45.4,2270.1135,19999.0
-5889.0,33.6,1680.084,19999.0
-5981.0,-19.6,-980.049,19999.0
-5606.0,-19.6,-980.049,19999.0
-6197.0,-41.0,-2050.1025,19999.0
-7047.0,-87.0,-4350.435,19998.0
-7004.0,-115.2,-5760.0,20000.0
-8057.0,-219.2,-10961.096,19998.0
-8661.0,-264.0,-13200.66,19999.0
-8981.0,-267.0,-13350.0,20000.0
-8944.0,-240.6,-12025.19,20008.0
-5723.0,-185.6,-9281.856,19996.0
-2895.0,-130.4,-6523.261,19990.0
-1072.0,-80.2,-4010.2004,19999.0
-721.0,-47.8,-2390.1194,19999.0
-727.0,-43.0,-2150.1074,19999.0
-1029.0,-99.0,-4950.0,20000.0
-1583.0,-139.2,-6956.174,20011.0
1404.0,-106.0,-5300.5303,19998.0
4337.0,69.8,3491.746,19990.0
7761.0,114.4,5720.286,19999.0
6098.0,45.0,2250.0,20000.0
7065.0,77.2,3860.386,19998.0
6480.0,79.6,3980.0,20000.0
7497.0,148.4,7420.3706,19999.0
8106.0,200.2,10010.5,19999.0
8273.0,221.4,11070.553,19999.0
8667.0,227.6,11380.0,20000.0
8495.0,237.8,11890.595,19999.0
8846.0,243.2,12160.607,19999.0
8950.0,253.8,12690.635,19999.0
9209.0,262.4,13120.655,19999.0
9265.0,289.2,14460.724,19999.0
9560.0,329.6,16480.824,19999.0
9628.0,322.0,16100.805,19999.0
9714.0,349.2,17453.02,20008.0
6480.0,218.0,10901.635,19997.0
4484.0,232.8,11645.823,19990.0
2267.0,135.8,6790.34,19999.0
1195.0,90.6,4530.2266,19999.0
899.0,78.6,3930.1965,19999.0
1577.0,139.8,6986.1577,20011.0
2636.0,154.2,7710.0,20000.0
6394.0,318.6,15931.594,19998.0
9573.0,416.0,20810.404,19990.0
9646.0,302.0,15100.755,19999.0
9024.0,278.2,13904.438,20008.0
3825.0,129.2,6460.0,20000.0
-788.0,51.8,2590.259,19998.0
-2710.0,-48.6,-2431.2156,19990.0
-7336.0,-136.0,-6800.0,20000.0
-7244.0,-131.2,-6560.656,19998.0
-6382.0,-68.6,-3430.0,20000.0
-5655.0,-68.6,-3430.343,19998.0
-5593.0,-20.2,-1010.05054,19999.0
-7453.0,-129.0,-6450.3228,19999.0
-7688.0,-143.2,-7160.358,19999.0
-7792.0,-142.0,-7100.355,19999.0
-7996.0,-158.4,-7920.3955,19999.0
-8285.0,-201.4,-10070.503,19999.0
-8365.0,-208.0,-10400.5205,19999.0
-7934.0,-188.4,-9420.471,19999.0
-8630.0,-248.0,-12400.0,20000.0
-9012.0,-245.6,-12281.229,19998.0
-9129.0,-280.6,-14030.702,19999.0
-9406.0,-288.2,-14404.239,20008.0
-4029.0,-150.2,-7511.878,19995.0
-2224.0,-146.2,-7313.291,19991.0
-1817.0,-141.4,-7070.7065,19998.0
-1756.0,-145.8,-7290.3647,19999.0
-2242.0,-170.6,-8530.427,19999.0
-1922.0,-151.8,-7590.38,19999.0
-1675.0,-137.8,-6890.3447,19999.0
-1669.0,-135.2,-6760.338,19999.0
-1602.0,-131.8,-6590.3296,19999.0
-1466.0,-137.6,-6880.0005,20000.0
-1331.0,-117.4,-5870.587,19998.0
-1189.0,-103.0,-5150.2573,19999.0
-862.0,-76.4,-3820.0,20000.0
-376.0,-51.0,-2550.1274,19999.0
-25.0,-51.0,-2550.1274,19999.0
-6.0,-51.6,-2580.129,19999.0
0.0,-51.6,-2580.129,19999.0
-6.0,-42.0,-2098.8457,20011.0
1860.0,81.0,4052.2288,19989.0
6530.0,264.6,13224.05,20009.0
3222.0,143.2,7163.5815,19990.0
4447.0,85.6,4280.214,19999.0
7891.0,121.2,6060.3027,19999.0
7601.0,160.2,8010.4004,19999.0
7090.0,113.6,5680.0,20000.0
8199.0,201.2,10056.48,20007.0
2433.0,117.4,5873.2305,19989.0
302.0,117.4,5870.0,20000.0
68.0,40.2,2010.201,19998.0
647.0,23.6,1180.0591,19999.0
967.0,92.2,4607.2354,20012.0
1682.0,100.8,5040.252,19999.0
5704.0,251.8,12590.63,19999.0
9560.0,301.8,15098.304,19989.0
8568.0,165.8,8290.415,19999.0
6702.0,74.2,3709.9998,20000.0
7534.0,143.2,7160.716,19998.0
7669.0,135.4,6769.661,20001.0
7946.0,177.0,8850.442,19999.0
7940.0,165.0,8250.412,19999.0
8445.0,229.4,11470.573,19999.0
8950.0,263.0,13150.657,19999.0
9067.0,274.0,13611.525,20130.0
9369.0,307.2,15462.05,19868.0
9548.0,324.0,16200.81,19999.0
9622.0,326.2,16310.816,19999.0
9677.0,328.8,16440.822,19999.0
9819.0,344.8,17240.861,19999.0
9924.0,378.8,18940.0,20000.0
10010.0,381.6,19081.908,19998.0
10090.0,403.0,20150.0,20000.0
10195.0,381.8,19091.908,19998.0
10244.0,424.2,21210.0,20000.0
10269.0,391.8,19591.959,19998.0
10299.0,432.6,21631.082,19999.0
10361.0,423.8,21191.059,19999.0
10398.0,418.8,20941.047,19999.0
10429.0,428.2,21405.719,20004.0
10681.0,448.6,22435.61,19995.0
10780.0,449.2,22455.51,20004.0
11032.0,463.0,23151.158,19999.0
11076.0,461.8,23096.928,19994.0
11076.0,458.8,22942.293,19998.0
11112.0,473.0,23650.0,20000.0
11131.0,481.6,24081.205,19999.0
11100.0,474.0,23701.186,19999.0
11137.0,463.4,23170.0,20000.0
11131.0,488.6,24431.223,19999.0
11156.0,505.6,25280.0,20000.0
11174.0,462.8,23142.314,19998.0
11186.0,492.8,24641.232,19999.0
11199.0,503.8,25191.26,19999.0
11174.0,475.8,23791.19,19999.0
11174.0,490.4,24521.227,19999.0
11156.0,486.6,24331.217,19999.0
11137.0,470.8,23541.176,19999.0
11143.0,487.0,24351.217,19999.0
11100.0,446.0,22300.0,20000.0
11131.0,485.0,24250.0,20000.0
11094.0,458.6,22932.293,19998.0
11100.0,450.0,22500.0,20000.0
11143.0,487.2,24360.0,20000.0
11076.0,445.6,22281.115,19999.0
11088.0,450.6,22393.4,20122.0
11125.0,488.2,24561.05,19877.0
11094.0,457.2,22855.43,20004.0
11100.0,472.4,23620.0,20000.0
10737.0,460.4,23026.908,19994.0
10373.0,432.2,21474.709,20126.0
10509.0,478.4,24074.074,19872.0
10004.0,448.0,22401.12,19999.0
10041.0,457.4,22871.143,19999.0
9985.0,428.4,21421.07,19999.0
9985.0,418.6,20931.047,19999.0
9948.0,420.0,20995.8,20004.0
10620.0,430.6,21531.076,19999.0
10854.0,455.6,22781.139,19999.0
10977.0,445.6,22285.572,19995.0
11020.0,454.4,22722.271,19998.0
10995.0,454.6,22731.137,19999.0
10989.0,444.8,22241.111,19999.0
11032.0,462.6,23131.156,19999.0
11039.0,457.6,22875.426,20004.0
11125.0,467.4,23377.014,19994.0
11094.0,452.2,22604.35,20005.0
10644.0,434.8,21747.611,19993.0
10429.0,461.0,23050.0,20000.0
10410.0,431.4,21571.078,19999.0
9936.0,424.4,21222.121,19998.0
9942.0,442.8,22140.0,20000.0
10010.0,410.2,20512.053,19998.0
10078.0,432.8,21641.082,19999.0
10078.0,422.6,21130.0,20000.0
10176.0,429.6,21481.074,19999.0
10244.0,437.0,21850.0,20000.0
10330.0,445.4,22271.113,19999.0
10367.0,436.2,21810.0,20000.0
10392.0,434.6,21731.086,19999.0
10447.0,448.2,22411.121,19999.0
10379.0,426.6,21325.734,20004.0
8710.0,414.0,20701.035,19999.0
6369.0,363.6,18185.455,19994.0
4903.0,321.8,16089.999,20000.0
4201.0,280.4,14021.401,19998.0
3856.0,274.2,13710.001,20000.0
3992.0,294.2,14710.736,19999.0
4293.0,312.6,15630.782,19999.0
4361.0,301.6,15080.0,20000.0
4232.0,300.2,15011.502,19998.0
4226.0,295.6,14691.119,20121.0
4010.0,278.2,13995.372,19878.0
3671.0,257.0,12850.643,19999.0
3369.0,238.0,11897.62,20004.0
5180.0,272.0,13604.081,19994.0
9523.0,474.4,23571.5,20126.0
10484.0,365.2,18377.617,19872.0
10225.0,358.0,17900.895,19999.0
9942.0,300.8,15040.751,19999.0
10071.0,354.0,17700.885,19999.0
10158.0,342.6,17130.857,19999.0
10158.0,373.2,18660.934,19999.0
10262.0,376.8,18840.941,19999.0
10342.0,403.6,20181.01,19999.0
10367.0,411.4,20571.027,19999.0
10435.0,422.4,21121.057,19999.0
10404.0,393.2,19660.0,20000.0
10466.0,441.8,22085.582,20004.0
6376.0,320.8,16039.999,20000.0
3659.0,234.4,11723.517,19994.0
3098.0,226.4,11318.302,20003.0
561.0,170.6,8528.295,20004.0
-3129.0,27.6,1380.4142,19994.0
-7072.0,-46.6,-2330.6992,19994.0
-5612.0,-46.6,-2330.0,20000.0
-5821.0,-46.6,-2330.1165,19999.0
-5803.0,-63.2,-3160.158,19999.0
-4571.0,-57.2,-2860.2861,19998.0
-5039.0,-57.2,-2858.7136,20009.0
-4866.0,-16.6,-830.4152,19990.0
-6930.0,-76.2,-3809.0476,20005.0
-1263.0,-23.8,-1189.881,20002.0
3123.0,84.0,4200.42,19998.0
7201.0,299.8,14990.749,19999.0
7915.0,192.0,9604.803,19990.0
8827.0,234.8,11740.587,19999.0
8895.0,256.8,12756.444,20131.0
9104.0,221.6,11154.176,19867.0
8649.0,222.8,11140.558,19999.0
7872.0,160.6,8030.0005,20000.0
7552.0,143.8,7190.719,19998.0
7842.0,155.0,7700.333,20129.0
7879.0,156.6,7881.625,19869.0
8069.0,178.4,8920.0,20000.0
8439.0,222.8,11140.558,19999.0
8704.0,223.0,11150.558,19999.0
8636.0,227.2,11360.0,20000.0
8993.0,261.8,13090.654,19999.0
8987.0,255.0,12750.638,19999.0
9215.0,267.6,13380.669,19999.0
9412.0,311.6,15580.779,19999.0
9443.0,289.6,14480.725,19999.0
9511.0,297.6,14880.0,20000.0
9554.0,322.0,16101.61,19998.0
9634.0,337.8,16890.844,19999.0
9696.0,347.6,17380.87,19999.0
9751.0,328.6,16430.822,19999.0
9813.0,377.0,18850.943,19999.0
9850.0,346.6,17330.867,19999.0
9930.0,388.6,19430.0,20000.0
9991.0,381.0,19050.953,19999.0
10047.0,420.0,21002.1,19998.0
10084.0,393.6,19680.0,20000.0
10158.0,401.8,20092.008,19998.0
10096.0,407.6,20381.02,19999.0
10207.0,414.8,20740.0,20000.0
10225.0,432.0,21602.16,19998.0
10262.0,443.6,22180.0,20000.0
10256.0,418.8,20941.047,19999.0
10287.0,422.8,21140.0,20000.0
10336.0,451.0,22551.127,19999.0
10262.0,408.8,20441.021,19999.0
10324.0,454.2,22711.137,19999.0
10306.0,443.4,22171.107,19999.0
10299.0,435.6,21781.09,19999.0
10318.0,459.4,22971.148,19999.0
10306.0,433.6,21681.084,19999.0
10361.0,443.4,22170.0,20000.0
10379.0,475.8,23790.0,20000.0
10330.0,433.6,21681.084,19999.0
10373.0,466.6,23331.166,19999.0
10423.0,468.4,23421.17,19999.0
10410.0,455.4,22622.951,20130.0
10447.0,480.0,24159.453,19868.0
10527.0,477.8,23891.193,19999.0
10490.0,479.0,23939.227,20009.0
7324.0,387.0,19353.871,19996.0
4897.0,322.4,16128.063,19990.0
4367.0,308.0,15391.534,20011.0
4281.0,267.8,13396.697,19990.0
6456.0,346.4,17313.074,20008.0
10047.0,518.0,25912.957,19990.0
10638.0,547.8,27391.37,19999.0
9702.0,366.6,18330.916,19999.0
9609.0,316.2,15810.791,19999.0
9640.0,329.4,16470.0,20000.0
9622.0,348.0,17401.74,19998.0
9548.0,339.6,16980.85,19999.0
9603.0,364.8,18240.912,19999.0
9677.0,368.2,18410.922,19999.0
9696.0,372.6,18630.0,20000.0
9714.0,375.4,18766.246,20004.0
4115.0,210.8,10540.0,20000.0
1306.0,86.4,4321.2964,19994.0
1762.0,167.6,8380.419,19999.0
3203.0,244.8,12240.612,19999.0
3179.0,237.6,11881.188,19998.0
2951.0,218.8,10940.547,19999.0
2858.0,216.6,10830.542,19999.0
2846.0,218.8,10940.547,19999.0
2760.0,213.2,10660.533,19999.0
2519.0,189.2,9460.473,19999.0
2261.0,174.4,8720.436,19999.0
1971.0,154.2,7710.0,20000.0
1583.0,124.6,6230.3115,19999.0
1269.0,107.4,5370.2686,19999.0
1189.0,103.6,5180.259,19999.0
1127.0,105.6,5280.0,20000.0
1121.0,106.8,5338.932,20004.0
1023.0,82.0,4101.4355,19993.0
936.0,66.4,3318.6726,20008.0
4829.0,202.8,10142.536,19995.0
9314.0,438.8,21946.584,19994.0
9961.0,235.8,11790.0,20000.0
9542.0,233.8,11690.585,19999.0
8747.0,215.4,10768.385,20003.0
8667.0,237.6,11880.595,19999.0
9123.0,251.0,12553.139,19995.0
9936.0,287.8,14292.099,20137.0
9634.0,305.6,15386.939,19861.0
10336.0,352.2,17610.0,20000.0
10435.0,330.8,16540.0,20000.0
10490.0,354.2,17710.887,19999.0
10626.0,377.4,18870.0,20000.0
10620.0,377.6,18880.945,19999.0
10724.0,386.6,19330.0,20000.0
10798.0,424.4,21221.06,19999.0
10835.0,420.4,21021.05,19999.0
10835.0,429.4,21471.074,19999.0
10829.0,404.8,20241.012,19999.0
10885.0,438.2,21911.096,19999.0
10817.0,394.2,19710.986,19999.0
10891.0,442.2,22111.105,19999.0
10958.0,446.8,22341.117,19999.0
10878.0,410.2,20511.025,19999.0
