volt,velo,accel,dt
10866.0,493.6,24678.766,20001.0
10891.0,496.4,24821.24,19999.0
11026.0,538.0,26902.69,19998.0
11020.0,518.8,25934.812,20004.0
9573.0,473.0,23651.182,19999.0
5778.0,376.0,18800.0,20000.0
4404.0,302.6,15133.784,19995.0
4004.0,276.2,13812.072,19997.0
4078.0,314.4,15719.214,20001.0
6043.0,457.0,22853.428,19997.0
6560.0,447.0,22350.0,20000.0
6363.0,422.6,21130.0,20000.0
5950.0,395.6,19782.967,19997.0
5156.0,340.0,16999.15,20001.0
4207.0,283.4,14171.417,19998.0
3585.0,241.6,12080.0,20000.0
3160.0,223.6,11178.883,20002.0
2907.0,214.4,10722.681,19995.0
3604.0,277.8,13890.694,19999.0
4269.0,314.6,15729.214,20001.0
4189.0,299.0,14950.0,20000.0
3899.0,275.4,13770.0,20000.0
3548.0,247.0,12351.853,19997.0
2957.0,206.0,10298.97,20002.0
6080.0,278.0,13902.78,19996.0
9628.0,386.4,19320.0,20000.0
10472.0,426.2,21310.0,20000.0
10373.0,359.6,17983.598,19996.0
9819.0,254.8,12740.637,19999.0
9579.0,306.2,15310.001,20000.0
10188.0,374.0,18700.0,20000.0
10182.0,371.0,18544.438,20006.0
5821.0,219.4,10974.938,19991.0
9308.0,439.4,21966.705,20003.0
7447.0,416.0,20803.121,19997.0
4244.0,243.0,12151.215,19998.0
3209.0,230.6,11455.539,20130.0
2834.0,194.8,9805.205,19867.0
2877.0,217.6,10880.544,19999.0
3376.0,253.6,12679.366,20001.0
4041.0,310.4,15516.121,20005.0
5415.0,337.4,16122.712,20927.0
9529.0,478.6,23931.197,19999.0
10792.0,533.4,26672.668,19998.0
10484.0,379.8,18990.0,20000.0
9874.0,269.8,13491.349,19998.0
10041.0,371.0,18545.363,20005.0
6831.0,242.4,12123.03,19995.0
6074.0,289.8,14487.102,20004.0
4472.0,273.6,13684.105,19994.0
3653.0,241.4,12070.604,19999.0
3215.0,226.4,11320.565,19999.0
2901.0,214.4,10720.536,19999.0
2797.0,205.4,10270.514,19999.0
3702.0,292.8,14640.731,19999.0
4139.0,293.0,14647.07,20004.0
5248.0,306.2,15314.595,19994.0
9437.0,474.0,23701.186,19999.0
10706.0,502.0,25101.256,19999.0
10355.0,342.8,17140.855,19999.0
9862.0,286.6,14330.0,20000.0
10004.0,335.4,16770.838,19999.0
10145.0,337.8,16890.844,19999.0
10207.0,381.0,19050.953,19999.0
10306.0,389.6,19480.975,19999.0
10441.0,433.4,21670.0,20000.0
10453.0,434.0,21702.17,19998.0
10570.0,442.4,22120.0,20000.0
10601.0,447.4,22372.236,19998.0
10601.0,449.6,22480.0,20000.0
10644.0,455.2,22761.139,19999.0
10706.0,473.8,23691.184,19999.0
10768.0,496.0,24801.24,19999.0
10755.0,474.8,23742.373,19998.0
10817.0,515.6,25781.287,19999.0
10829.0,509.4,25470.0,20000.0
10835.0,495.8,24791.238,19999.0
10854.0,503.4,25171.258,19999.0
10866.0,517.6,25874.824,20004.0
7139.0,417.6,20886.266,19994.0
5427.0,350.0,17500.875,19999.0
4626.0,310.0,15501.55,19998.0
4244.0,299.6,14980.0,20000.0
4176.0,307.0,15351.535,19998.0
5587.0,419.6,20981.049,19999.0
6222.0,434.8,21740.0,20000.0
6141.0,414.0,20702.07,19998.0
5920.0,400.0,20000.0,20000.0
5556.0,378.4,18920.945,19999.0
4848.0,318.2,15911.592,19998.0
3801.0,251.0,12550.0,20000.0
2969.0,206.4,10321.032,19998.0
2624.0,194.6,9730.487,19999.0
2944.0,226.6,11327.169,20005.0
3252.0,260.0,13000.65,19999.0
3813.0,231.8,11593.479,19994.0
9203.0,478.2,23912.393,19998.0
10792.0,585.2,29260.0,20000.0
10484.0,338.0,16900.846,19999.0
9757.0,254.4,12721.271,19998.0
9948.0,331.6,16575.027,20006.0
4786.0,204.2,10213.574,19993.0
2113.0,135.8,6790.34,19999.0
1355.0,107.8,5390.0,20000.0
1195.0,101.8,5090.5093,19998.0
3037.0,276.8,13840.691,19999.0
4497.0,332.6,16630.832,19999.0
4478.0,300.8,15040.751,19999.0
4183.0,294.6,14730.737,19999.0
3721.0,256.0,12800.64,19999.0
3160.0,220.4,11020.551,19999.0
2384.0,166.4,8318.336,20004.0
4189.0,164.2,8212.464,19994.0
8501.0,384.0,19200.0,20000.0
9998.0,342.6,17130.857,19999.0
9609.0,224.2,11211.121,19998.0
9135.0,242.4,12120.0,20000.0
9529.0,322.0,16100.805,19999.0
9911.0,332.0,16601.66,19998.0
9905.0,337.0,16850.0,20000.0
10053.0,377.0,18850.0,20000.0
10195.0,389.2,19460.0,20000.0
10250.0,409.4,20471.023,19999.0
10299.0,415.8,20792.078,19998.0
10342.0,422.6,21130.0,20000.0
10466.0,456.0,22801.14,19999.0
10484.0,435.4,21771.088,19999.0
10503.0,437.6,21882.19,19998.0
10607.0,465.2,23260.0,20000.0
10607.0,456.4,22821.14,19999.0
10638.0,459.2,22961.148,19999.0
10706.0,478.6,23931.197,19999.0
10737.0,489.4,24471.223,19999.0
10737.0,488.6,24431.223,19999.0
10798.0,497.8,24891.244,19999.0
10804.0,507.4,25359.855,20008.0
9443.0,452.8,22640.0,20000.0
8679.0,455.8,22802.541,19989.0
8464.0,443.6,22171.133,20008.0
-992.0,127.2,6360.0,20000.0
-1694.0,37.4,1870.1871,19998.0
-4786.0,52.2,2594.4333,20120.0
-5144.0,23.6,1187.78,19869.0
-5679.0,23.6,1179.764,20004.0
-5322.0,21.2,1060.0531,19999.0
-5624.0,21.2,1060.0531,19999.0
-5501.0,15.2,755.0544,20131.0
-5587.0,9.2,463.17273,19863.0
-5815.0,-7.2,-360.03598,19998.0
-6745.0,-130.0,-6500.0,20000.0
-8839.0,-258.0,-12897.421,20004.0
-9536.0,-309.0,-15455.409,19993.0
-9135.0,-211.6,-10580.0,20000.0
-8421.0,-221.2,-11061.106,19998.0
-9141.0,-275.2,-13760.001,20000.0
-9369.0,-268.4,-13420.671,19999.0
-9369.0,-295.6,-14780.0,20000.0
-9554.0,-300.0,-15000.75,19999.0
-9499.0,-317.2,-15861.587,19998.0
-9492.0,-333.8,-16682.492,20009.0
-4768.0,-192.0,-9600.96,19998.0
-2593.0,-154.8,-7744.647,19988.0
-1632.0,-117.8,-5890.0,20000.0
-1047.0,-90.8,-4540.227,19999.0
-1084.0,-100.0,-5000.25,19999.0
-1706.0,-148.6,-7430.743,19998.0
-2409.0,-192.8,-9640.0,20000.0
-2550.0,-174.8,-8740.0,20000.0
-2094.0,-155.2,-7760.3877,19999.0
-918.0,-65.4,-3270.1636,19999.0
-450.0,-36.6,-1830.0914,19999.0
-55.0,-36.6,-1828.994,20011.0
2335.0,57.6,2880.0,20000.0
5193.0,160.0,8004.4023,19989.0
5889.0,142.4,7119.9995,20000.0
5901.0,57.4,2868.8525,20008.0
4509.0,43.2,2160.1082,19999.0
4940.0,104.2,5210.0,20000.0
6523.0,157.2,7864.325,19989.0
8784.0,231.6,11580.0,20000.0
8458.0,173.8,8690.0,20000.0
8082.0,164.8,8240.824,19998.0
8304.0,195.8,9790.0,20000.0
8593.0,233.0,11651.165,19998.0
9086.0,268.0,13400.67,19999.0
9135.0,240.0,12000.0,20000.0
9012.0,266.4,13320.666,19999.0
9295.0,289.2,14366.617,20130.0
9412.0,289.8,14587.003,19867.0
9443.0,302.4,15113.199,20009.0
5667.0,182.0,9101.82,19996.0
2790.0,142.6,7133.567,19990.0
1694.0,120.0,5703.9644,21038.0
1300.0,113.4,5670.8506,19997.0
1404.0,124.4,6220.622,19998.0
2113.0,178.2,8910.0,20000.0
2883.0,229.0,11451.1455,19998.0
2951.0,220.4,11020.551,19999.0
2630.0,191.4,9570.0,20000.0
1910.0,145.0,7250.725,19998.0
1189.0,100.8,5036.978,20012.0
-1552.0,72.6,3631.816,19990.0
-6690.0,-279.2,-13961.396,19998.0
-8575.0,-151.6,-7580.3794,19999.0
-6068.0,-106.6,-5330.0,20000.0
-5599.0,-111.8,-5590.28,19999.0
-7811.0,-146.4,-7320.732,19998.0
-8390.0,-214.2,-10710.535,19999.0
-8088.0,-158.0,-7900.395,19999.0
-8685.0,-231.0,-11550.577,19999.0
-8957.0,-253.4,-12663.668,20010.0
-3456.0,-149.0,-7451.1177,19997.0
-1620.0,-86.4,-4322.5938,19988.0
-869.0,-60.4,-3019.849,20001.0
-339.0,-39.6,-1980.297,19997.0
-43.0,-19.0,-950.0,20000.0
-733.0,-23.6,-1180.0,20000.0
-1719.0,-148.8,-7440.744,19998.0
-1688.0,-135.8,-6789.6606,20001.0
-979.0,-91.6,-4580.687,19997.0
-283.0,-51.8,-2588.4468,20012.0
1990.0,0.0,0.0,19999.0
5944.0,243.0,12150.607,19999.0
5125.0,220.0,10941.463,20107.0
6462.0,38.6,1941.4545,19882.0
5341.0,96.0,4800.24,19999.0
8162.0,203.8,10190.0,20000.0
7447.0,160.4,8021.2026,19997.0
8297.0,190.6,9092.21,20963.0
8661.0,242.2,12111.211,19998.0
9215.0,282.4,14121.412,19998.0
9351.0,278.6,13930.697,19999.0
9419.0,301.4,15070.753,19999.0
9566.0,335.0,16750.838,19999.0
9640.0,317.6,15880.794,19999.0
9825.0,373.4,18670.934,19999.0
9905.0,369.2,18460.924,19999.0
9967.0,383.6,19180.959,19999.0
10034.0,393.0,19650.982,19999.0
10164.0,401.0,20050.0,20000.0
10207.0,396.8,19836.031,20004.0
6480.0,291.8,14594.378,19994.0
6092.0,306.4,15316.937,20004.0
4466.0,272.0,13604.081,19994.0
3289.0,221.0,11050.0,20000.0
2852.0,211.2,10561.056,19998.0
3166.0,240.6,12030.0,20000.0
4355.0,333.8,16690.834,19999.0
4823.0,340.4,17020.852,19999.0
4614.0,321.0,16050.803,19999.0
4355.0,301.2,15061.507,19998.0
3807.0,262.8,13139.999,20000.0
2969.0,207.8,10390.0,20000.0
2372.0,169.4,8470.847,19998.0
2045.0,158.2,7908.023,20005.0
2445.0,155.0,7750.3877,19999.0
5698.0,273.4,13674.102,19994.0
9683.0,494.0,24701.234,19999.0
10718.0,516.8,25841.291,19999.0
10108.0,281.8,14089.999,20000.0
9086.0,235.4,11770.588,19999.0
9807.0,337.8,16890.844,19999.0
10004.0,344.8,17240.861,19999.0
9998.0,338.6,16931.693,19998.0
9973.0,352.4,17611.193,20010.0
7632.0,318.2,15911.592,19998.0
7466.0,348.6,17430.0,20000.0
8538.0,447.2,22361.12,19999.0
8402.0,383.2,19170.545,19989.0
8230.0,381.0,19049.047,20001.0
8230.0,398.0,19893.037,20007.0
8341.0,398.4,19920.996,19999.0
8464.0,388.0,19400.97,19999.0
8790.0,397.8,19900.945,19989.0
9258.0,424.8,21230.445,20009.0
8858.0,397.8,19890.994,19999.0
9197.0,410.6,20540.27,19990.0
9856.0,431.2,21561.078,19999.0
9973.0,422.0,21101.055,19999.0
10034.0,421.0,21051.053,19999.0
10188.0,442.6,22131.107,19999.0
10127.0,433.8,21691.084,19999.0
10127.0,435.0,21751.088,19999.0
10071.0,453.2,22661.133,19999.0
10102.0,432.8,21641.082,19999.0
10053.0,436.8,21831.268,20008.0
8624.0,396.2,19810.99,19999.0
6123.0,336.4,16822.523,19997.0
4343.0,283.4,14177.798,19989.0
3671.0,255.0,12742.3545,20012.0
-326.0,144.0,7200.36,19999.0
-5298.0,127.6,6383.5107,19989.0
-5692.0,127.6,6380.319,19999.0
-5556.0,130.8,6540.327,19999.0
-5636.0,130.8,6540.327,19999.0
-5784.0,106.8,5340.267,19999.0
-5716.0,-971.8,-48592.43,19999.0
-5809.0,-971.8,-48592.43,19999.0
-6449.0,-51.8,-2590.1294,19999.0
-7004.0,-123.4,-6170.617,19998.0
-8304.0,-233.0,-11650.0,20000.0
-8568.0,-196.0,-9800.98,19998.0
-8599.0,-245.8,-12290.614,19999.0
-9086.0,-254.4,-12720.0,20000.0
-9117.0,-280.0,-13994.402,20008.0
-5415.0,-175.0,-8751.75,19996.0
-2630.0,-114.6,-5732.866,19990.0
-998.0,-68.8,-3440.172,19999.0
-727.0,-47.8,-2390.1194,19999.0
-739.0,-46.8,-2340.117,19999.0
-2230.0,-198.2,-9910.0,20000.0
-2895.0,-215.8,-10784.069,20011.0
-2994.0,-204.6,-10231.023,19998.0
-6511.0,-305.6,-15287.645,19990.0
-9499.0,-465.8,-23291.164,19999.0
-9412.0,-249.4,-12470.0,20000.0
-8464.0,-115.0,-5750.575,19998.0
-7244.0,-198.0,-9900.0,20000.0
-8913.0,-268.2,-13410.671,19999.0
-8981.0,-230.6,-11530.577,19999.0
-8476.0,-235.4,-11770.588,19999.0
-9111.0,-303.4,-15170.0,20000.0
-9314.0,-315.8,-15790.789,19999.0
-9388.0,-328.4,-16420.82,19999.0
-9462.0,-341.4,-17070.854,19999.0
-9548.0,-357.8,-17890.895,19999.0
-9616.0,-368.8,-18440.922,19999.0
-9640.0,-343.2,-17160.86,19999.0
-9702.0,-351.6,-17580.879,19999.0
-9819.0,-382.6,-19122.352,20008.0
-7226.0,-333.4,-16672.5,19997.0
-5187.0,-298.0,-14907.454,19990.0
-3308.0,-211.4,-10570.528,19999.0
-2470.0,-174.0,-8700.435,19999.0
-2088.0,-174.0,-8700.435,19999.0
-2261.0,-181.2,-9055.02,20011.0
1053.0,-118.8,-5940.0,20000.0
3924.0,-15.8,-790.07904,19998.0
3283.0,24.4,1220.6102,19990.0
6591.0,24.4,1220.061,19999.0
5883.0,18.0,899.64014,20008.0
4478.0,44.6,2230.0,20000.0
2162.0,61.4,3070.3071,19998.0
3511.0,29.6,1480.7404,19990.0
7903.0,317.6,15880.0,20000.0
8957.0,235.2,11761.176,19998.0
8716.0,205.4,10270.0,20000.0
8975.0,245.6,12281.229,19998.0
8815.0,249.6,12480.624,19999.0
9037.0,254.8,12740.637,19999.0
9123.0,273.4,13670.684,19999.0
9209.0,285.0,14250.713,19999.0
9301.0,322.8,16140.807,19999.0
9400.0,311.0,15550.777,19999.0
9419.0,338.8,16940.846,19999.0
9480.0,323.8,16190.809,19999.0
9529.0,347.4,17370.0,20000.0
9536.0,347.4,17371.736,19998.0
9591.0,361.6,18080.904,19999.0
9665.0,372.8,18632.547,20008.0
7392.0,316.2,15813.954,19995.0
5076.0,292.0,14606.573,19991.0
3443.0,228.6,11431.144,19998.0
2710.0,193.2,9660.482,19999.0
2396.0,191.6,9580.4795,19999.0
2421.0,184.4,9220.461,19999.0
3098.0,245.8,12290.614,19999.0
3647.0,267.8,13390.669,19999.0
3616.0,243.2,12160.607,19999.0
3271.0,229.2,11460.0,20000.0
2458.0,172.2,8610.861,19998.0
1411.0,103.2,5160.258,19999.0
875.0,72.6,3630.0,20000.0
752.0,56.0,2800.14,19999.0
610.0,44.8,2240.112,19999.0
647.0,40.6,2030.1014,19999.0
733.0,61.0,3050.1526,19999.0
733.0,60.4,3018.34,20011.0
-3326.0,-25.8,-1290.7098,19989.0
-7546.0,-185.4,-9265.83,20009.0
-2723.0,-35.2,-1760.8805,19990.0
-5815.0,-33.4,-1670.0836,19999.0
-8285.0,-185.4,-9270.463,19999.0
-7380.0,-119.6,-5980.299,19999.0
-7829.0,-157.8,-7890.0,20000.0
-8396.0,-231.8,-11585.945,20007.0
-2563.0,-94.8,-4742.6084,19989.0
-388.0,-47.2,-2360.0,20000.0
-55.0,-47.2,-2360.236,19998.0
-86.0,-31.6,-1580.079,19999.0
-690.0,-23.4,-1169.2985,20012.0
1195.0,-70.2,-3510.1753,19999.0
5532.0,0.0,0.0,19999.0
2193.0,22.2,1110.6108,19989.0
5544.0,12.4,620.031,19999.0
8242.0,189.6,9480.0,20000.0
7571.0,91.6,4580.458,19998.0
7885.0,172.4,8619.568,20001.0
8439.0,186.2,9310.466,19999.0
8667.0,190.8,9540.478,19999.0
8630.0,217.0,10850.543,19999.0
8889.0,264.6,13230.662,19999.0
9289.0,302.6,15032.29,20130.0
9443.0,308.2,15512.383,19868.0
9573.0,330.8,16540.826,19999.0
9659.0,343.2,17160.86,19999.0
9696.0,349.2,17460.873,19999.0
9862.0,374.8,18740.936,19999.0
9954.0,385.8,19290.0,20000.0
10028.0,390.8,19541.953,19998.0
10127.0,414.2,20710.0,20000.0
10244.0,419.2,20962.098,19998.0
10275.0,443.0,22150.0,20000.0
10312.0,440.8,22042.203,19998.0
10336.0,435.0,21751.088,19999.0
10386.0,450.2,22511.127,19999.0
10423.0,443.6,22181.11,19999.0
10472.0,450.4,22515.496,20004.0
8685.0,433.0,21655.414,19995.0
8735.0,435.4,21765.646,20004.0
6825.0,395.2,19760.988,19999.0
4953.0,319.0,15954.786,19994.0
4183.0,277.0,13851.385,19998.0
3745.0,277.4,13870.0,20000.0
3634.0,269.4,13470.673,19999.0
4959.0,379.8,18990.95,19999.0
5550.0,391.4,19570.0,20000.0
5396.0,358.8,17940.896,19999.0
5057.0,343.8,17190.0,20000.0
4645.0,323.2,16161.617,19998.0
3819.0,256.4,12820.641,19999.0
3166.0,220.6,11030.552,19999.0
2827.0,197.8,9890.495,19999.0
2581.0,191.0,9550.478,19999.0
2920.0,225.8,11290.564,19999.0
3548.0,261.4,13070.653,19999.0
3443.0,248.0,12400.62,19999.0
3240.0,230.2,11510.0,20000.0
2938.0,211.2,10560.0,20000.0
2661.0,197.6,9880.988,19998.0
2427.0,178.4,8920.0,20000.0
2057.0,155.6,7780.0005,20000.0
1749.0,140.4,7020.3506,19999.0
1485.0,123.6,6142.5303,20122.0
1324.0,113.2,5695.0244,19877.0
1355.0,114.8,5738.8525,20004.0
844.0,93.4,4670.0,20000.0
4571.0,177.4,8872.661,19994.0
9147.0,429.8,21355.46,20126.0
10287.0,402.0,20229.469,19872.0
9745.0,220.4,11020.551,19999.0
8002.0,173.0,8650.433,19999.0
8722.0,232.6,11630.582,19999.0
9634.0,318.6,15930.797,19999.0
9751.0,299.2,14957.009,20004.0
5532.0,206.6,10330.517,19999.0
2864.0,164.2,8210.41,19999.0
1324.0,100.0,5001.2505,19995.0
1189.0,103.8,5190.519,19998.0
2064.0,179.0,8950.447,19999.0
3788.0,308.8,15440.771,19999.0
4337.0,296.4,14820.741,19999.0
3973.0,269.4,13467.307,20004.0
2852.0,201.8,10093.028,19994.0
2304.0,141.4,7068.2324,20005.0
5550.0,220.6,11033.862,19993.0
9653.0,463.8,23190.0,20000.0
10336.0,430.6,21531.076,19999.0
9659.0,222.8,11141.114,19998.0
8488.0,224.4,11220.0,20000.0
9696.0,323.6,16181.618,19998.0
9924.0,343.0,17150.857,19999.0
9936.0,344.0,17200.0,20000.0
10004.0,358.0,17900.895,19999.0
10176.0,402.6,20130.0,20000.0
10262.0,405.2,20261.014,19999.0
10342.0,427.8,21390.0,20000.0
10386.0,435.6,21781.09,19999.0
10429.0,449.0,22451.123,19999.0
10416.0,463.0,23145.371,20004.0
10663.0,476.2,23811.191,19999.0
11057.0,472.0,23607.082,19994.0
11186.0,484.8,24240.0,20000.0
11199.0,498.8,24942.494,19998.0
11199.0,492.0,24600.0,20000.0
11236.0,506.4,25321.266,19999.0
11242.0,512.6,25631.281,19999.0
11297.0,526.2,26310.0,20000.0
11390.0,513.8,25692.568,19998.0
11377.0,515.2,25605.09,20121.0
11310.0,513.4,25827.549,19878.0
11260.0,503.2,25161.258,19999.0
11273.0,499.0,24945.012,20004.0
11193.0,506.0,25307.592,19994.0
10755.0,506.4,25161.482,20126.0
10774.0,517.4,26036.635,19872.0
10478.0,492.6,24631.232,19999.0
10287.0,500.6,25031.252,19999.0
10367.0,502.4,25121.256,19999.0
10379.0,490.4,24521.227,19999.0
10349.0,474.0,23701.186,19999.0
10423.0,481.8,24091.203,19999.0
10453.0,479.0,23951.197,19999.0
10490.0,469.6,23481.174,19999.0
10533.0,477.6,23881.195,19999.0
10521.0,492.6,24630.0,20000.0
10589.0,488.2,24405.12,20004.0
11082.0,497.6,24880.0,20000.0
11266.0,506.2,25317.596,19994.0
11254.0,502.2,25106.234,20003.0
11186.0,506.0,25294.941,20004.0
9098.0,438.0,21906.572,19994.0
9178.0,458.8,22946.883,19994.0
10478.0,517.2,25860.0,20000.0
10521.0,490.0,24501.225,19999.0
10466.0,468.0,23401.17,19999.0
10379.0,465.0,23252.326,19998.0
10379.0,448.8,22429.906,20009.0
8384.0,398.8,19949.975,19990.0
7558.0,381.2,19055.236,20005.0
6111.0,356.6,17828.217,20002.0
419.0,173.4,8670.867,19998.0
-5384.0,-123.4,-6170.3086,19999.0
-2593.0,-28.6,-1430.7153,19990.0
-4275.0,57.4,2870.1436,19999.0
-5994.0,14.6,725.24963,20131.0
-5612.0,14.6,734.887,19867.0
-5723.0,8.4,420.021,19999.0
-6314.0,-41.0,-2050.0,20000.0
-7848.0,-184.6,-9230.924,19998.0
-7891.0,-170.8,-8485.2705,20129.0
-8082.0,-196.8,-9904.877,19869.0
-8704.0,-230.0,-11500.0,20000.0
-8445.0,-214.8,-10740.537,19999.0
-8698.0,-233.0,-11650.583,19999.0
-8907.0,-255.6,-12780.0,20000.0
-9117.0,-280.8,-14040.701,19999.0
-9240.0,-285.6,-14280.714,19999.0
-9357.0,-293.2,-14660.733,19999.0
-9412.0,-300.0,-15000.75,19999.0
-9492.0,-328.6,-16430.822,19999.0
-9573.0,-340.6,-17030.0,20000.0
-9566.0,-314.8,-15741.573,19998.0
-9671.0,-348.6,-17430.871,19999.0
-9763.0,-352.8,-17640.88,19999.0
-9763.0,-339.2,-16960.85,19999.0
-9807.0,-344.4,-17220.861,19999.0
-9874.0,-375.6,-18780.94,19999.0
-9936.0,-375.2,-18760.0,20000.0
-9979.0,-370.4,-18520.926,19999.0
-10016.0,-383.8,-19191.918,19998.0
-10090.0,-407.2,-20360.0,20000.0
-10115.0,-396.4,-19821.982,19998.0
-10053.0,-373.8,-18690.934,19999.0
-10164.0,-402.4,-20120.0,20000.0
-10201.0,-394.4,-19721.973,19998.0
-10182.0,-397.4,-19870.0,20000.0
-10232.0,-415.4,-20771.04,19999.0
-10262.0,-417.0,-20850.0,20000.0
-10287.0,-420.0,-21001.05,19999.0
-10275.0,-401.8,-20091.004,19999.0
-10244.0,-405.0,-20251.012,19999.0
-10250.0,-398.6,-19930.996,19999.0
-10207.0,-391.4,-19570.979,19999.0
-10281.0,-412.2,-20611.031,19999.0
-10232.0,-394.6,-19730.986,19999.0
-10299.0,-415.2,-20760.0,20000.0
-10330.0,-414.6,-20730.0,20000.0
-10244.0,-384.6,-19230.96,19999.0
-10293.0,-407.6,-20381.02,19999.0
-10336.0,-407.4,-20371.018,19999.0
-10312.0,-409.2,-20327.87,20130.0
-10373.0,-427.6,-21522.045,19868.0
-10466.0,-434.6,-21731.086,19999.0
-10429.0,-421.8,-21080.514,20009.0
-5593.0,-275.4,-13772.754,19996.0
-3677.0,-223.0,-11155.578,19990.0
-2723.0,-188.4,-9414.821,20011.0
788.0,-129.2,-6463.2314,19990.0
5458.0,43.6,2179.1282,20008.0
2137.0,0.0,0.0,19990.0
4355.0,-20.8,-1040.052,19999.0
7959.0,51.4,2570.1287,19999.0
4854.0,26.0,1300.0651,19999.0
6092.0,24.2,1210.0,20000.0
6486.0,26.0,1300.13,19998.0
8013.0,197.8,9890.495,19999.0
8347.0,193.6,9680.484,19999.0
8747.0,237.4,11870.593,19999.0
9283.0,276.2,13810.001,20000.0
9480.0,278.8,13937.212,20004.0
10096.0,339.8,16990.0,20000.0
10324.0,329.0,16454.936,19994.0
10410.0,353.0,17650.883,19999.0
10577.0,363.2,18160.908,19999.0
10687.0,396.0,19801.98,19998.0
10743.0,403.8,20191.01,19999.0
10811.0,430.0,21501.074,19999.0
10891.0,425.2,21261.064,19999.0
10971.0,432.2,21611.082,19999.0
10965.0,445.2,22261.113,19999.0
11008.0,454.8,22741.137,19999.0
11026.0,456.4,22820.0,20000.0
11076.0,469.6,23481.174,19999.0
11131.0,487.2,24361.219,19999.0
11119.0,470.4,23521.176,19999.0
11137.0,465.6,23280.0,20000.0
11100.0,475.6,23775.246,20004.0
11094.0,457.4,22878.008,19993.0
11131.0,470.4,23510.596,20008.0
8513.0,404.6,20235.059,19995.0
7897.0,421.8,21096.328,19994.0
10034.0,526.0,26300.0,20000.0
10084.0,473.6,23681.184,19999.0
10096.0,447.4,22366.645,20003.0
8088.0,384.0,19200.96,19999.0
5661.0,318.4,15923.98,19995.0
4263.0,280.2,13914.685,20137.0
3745.0,254.0,12788.883,19861.0
3413.0,248.8,12440.0,20000.0
3308.0,248.4,12420.0,20000.0
4398.0,337.8,16890.844,19999.0
5014.0,340.2,17010.0,20000.0
4854.0,347.0,17350.867,19999.0
