x,y,theta,left_voltage,right_voltage,left_velo,right_velo,left_accel,right_accel,left_eff,right_eff,dt
66.849159,4.053539,6.219414,887,10885,81.000000,413.799988,4050.405029,20692.068359,0.000000,53.954369,19998
67.638489,4.834836,6.186964,752,10958,70.000000,417.000000,3500.175049,20851.042969,0.000000,53.840832,19999
68.424767,5.646949,6.154006,733,10977,63.799999,422.200012,3190.000000,21110.000000,0.000000,54.318428,20000
69.294792,6.428277,6.119816,899,10989,86.599998,434.600006,4330.433105,21732.173828,0.000000,55.864239,19998
70.182579,7.238115,6.082648,1072,10995,101.800003,433.399994,5060.145508,21542.896484,0.000000,55.574226,20118
71.142509,7.963121,6.042986,949,11026,91.800003,443.600006,4617.706543,22313.882812,0.000000,56.632301,19880
72.216400,8.706120,6.000796,887,11008,78.599998,435.600006,3930.000000,21780.000000,0.000000,55.731209,20000
73.193832,9.428115,5.956687,739,11014,69.599998,437.000000,3480.173828,21851.091797,0.000000,55.791668,19999
74.276535,10.234170,5.914487,721,10971,56.000000,405.600006,2799.580078,20276.958984,0.000000,52.171257,20003
75.370476,11.025454,5.870872,1238,10989,47.799999,421.000000,2390.119385,21051.052734,46.893806,54.066704,19999
76.347847,11.874275,5.826109,4170,10755,133.000000,438.399994,6651.995605,21926.578125,42.060127,57.599316,19994
77.419319,12.808841,5.780829,9037,10281,389.399994,399.799988,19470.972656,19990.998047,58.913292,54.830563,19999
78.499275,13.843397,5.734847,9665,10078,250.800003,437.000000,12540.000000,21850.000000,37.200817,60.823597,20000
79.307587,14.976737,5.693937,9468,9948,222.000000,436.799988,11101.110352,21842.183594,34.238289,61.164627,19998
79.786919,16.292889,5.660612,8803,10053,225.399994,422.000000,11270.563477,21101.054688,37.629402,57.940987,19999
80.002785,17.583887,5.633269,9067,9942,233.600006,416.799988,11680.583984,20841.041016,37.772545,58.038532,19999
80.047020,18.912394,5.608873,9585,9936,279.000000,398.200012,13950.697266,19910.996094,42.439869,55.821102,19999
79.929062,20.202637,5.591124,9406,9936,269.600006,414.200012,13480.000000,20710.000000,41.887711,58.218143,20000
79.592354,21.524734,5.576064,9609,9880,267.600006,400.799988,13381.338867,20042.003906,40.691025,56.800419,19998
79.046822,22.858263,5.563414,9813,9985,325.600006,409.000000,16280.814453,20451.023438,48.354225,57.379620,19999
78.375885,24.214685,5.550659,9936,10084,330.399994,420.000000,16520.000000,21000.000000,48.385281,58.335522,20000
77.621941,25.553005,5.537622,9948,10090,336.399994,413.200012,16821.681641,20662.066406,49.052696,57.319149,19998
76.775818,26.929296,5.526171,10034,10127,371.399994,410.600006,18569.070312,20528.974609,53.463196,56.699356,20001
